gene_ids,Treatment1_FPKM_Coeff_of_Var,Treatment2_FPKM_Coeff_of_Var,Treatment3_FPKM_Coeff_of_Var,Treatment4_FPKM_Coeff_of_Var
gene-LOC111108582,0.790072466303438,1.65186825672361,0.718487966747824,2.54908554076238
gene-LOC111108583,0.715111289003871,2.91681547239451,0.551480539545586,2.91681547239451
gene-LOC111108584,1.36715915158119,2.91681547239451,1.27122610391237,2.91681547239451
gene-LOC111108585,0.754530501339863,1.80028173442729,1.00230754289881,1.96164887359237
gene-LOC111108586,0.514012792674517,0.445865636091566,0.392323235654923,0.525433727456825
gene-LOC111108587,0.108993714889129,2.13200285057654,0.122642505696809,1.64432541940054
gene-LOC111108588,0.151034094916877,1.79142308303408,0.49544489828401,1.35885128013752
gene-LOC111108589,1.75769867129622,0.662534808711516,1.9156428493799,0.171626187483095
gene-LOC111108590,0.378492413442696,0.75197020522992,0.228912671913809,0.319295131804078
gene-LOC111108591,0.853262100152342,0.365914521014388,0.912128472319335,0.202228272533268
gene-LOC111108592,0.652803437378902,0.901246063409648,0.564334468589562,1.2746869951783
gene-LOC111108593,0.664128663862582,2.33499838147191,0.56764246497427,1.76053294226687
gene-LOC111108594,0.729945334592621,2.47001921771895,1.2307214434899,1.01848029192478
gene-LOC111108595,0.654947564313881,1.81241382408251,0.880835245954492,1.48143357528416
gene-LOC111108596,0.877846212336025,1.76786936016242,0.965869792640936,2.20283053864807
gene-LOC111108597,0.443592240160708,0.45225748274407,0.47524470055306,0.393384874710537
gene-LOC111108598,0.541403186653594,0.692262845013596,0.497286920860826,1.3563671838006
gene-LOC111108599,0.175952884820372,0.133117185957775,0.195936072186639,0.138248363813915
gene-LOC111108600,0.408867713575232,0.740851494470022,0.323431635781261,0.778647464539738
gene-LOC111108601,0.464101897272403,0.709428052780139,0.378317646425173,0.582256816663634
gene-LOC111108602,0.39605891232938,1.63388047522718,0.496761087604437,1.09267438670856
gene-LOC111108603,0.361743655136263,1.84056471696514,0.440723653819972,0.856138939242074
gene-LOC111108604,0.57605991433519,1.5385579793488,0.311567605618534,2.03289815375758
gene-LOC111108605,0.804477463925028,1.15089016600313,0.599531391359334,0.769957704988213
gene-LOC111108606,0.45857937792126,0.412414869830122,0.709438327651114,0.249018543721249
gene-LOC111108607,0.237447264855456,0.444260291089352,0.18492304565786,0.210575221762913
gene-LOC111108608,0.438039294520224,0.340339180842758,0.480307238647875,0.434656685193422
gene-LOC111108609,0.216020700634643,0.307353195047309,0.269623684351894,0.224343266949262
gene-LOC111108610,0.811912941233285,1.43327635289048,0.523771020443834,2.91681547239451
gene-LOC111108611,0.39689262598657,0.709908926717246,0.434791518005394,0.964381879619138
gene-LOC111108612,0.695660823778812,0.870310334616659,0.436430202657019,1.54398217573459
gene-LOC111108613,0.659551433000753,1.78776251597683,0.481960921812272,1.04229165750015
gene-LOC111108614,0.476465367910001,0.639637687123459,0.411221734671955,0.853798442116409
gene-LOC111108615,0.481659783483727,0.733796490688778,0.438329212157792,0.402782689606732
gene-LOC111108616,0.331474109220771,0.334028776234508,0.656199242718575,0.247217654734542
gene-LOC111108617,0.617413995839977,1.51458007555676,0.920969763928635,0.84885835771192
gene-LOC111108618,0.453950044650855,0.60375769830775,0.570042386543075,0.672213446514678
gene-LOC111108619,0.622761840803088,1.3017052176704,0.603515569125123,1.2683100806054
gene-LOC111108620,0.498981553968787,2.45058966994897,0.578951870784774,0.896094315781378
gene-LOC111108621,0.629216032738413,0.934007559103915,0.44701808822149,0.927058772695818
gene-LOC111108622,0.539108595341866,2.13325586402054,0.528345094024082,1.47953721812135
gene-LOC111108623,0.773983898657214,2.29279236540637,0.960822751181293,1.90297590133091
gene-LOC111108624,0.385438992318099,0.584803629571039,0.36741254468697,0.42745798909038
gene-LOC111108625,0.478182585709199,1.07123403881296,0.495968624053929,0.26127920357116
gene-LOC111108626,0.187867551343095,0.367644071611904,0.60154532263142,0.332142930052536
gene-LOC111108627,0.594137306874836,2.56029835926585,0.608995155114664,1.91671012811106
gene-LOC111108628,0.503185200499949,0.439274788766489,0.493647338419362,0.448570707348687
gene-LOC111108629,0.555950200825128,0.21349724616665,0.787742610847786,0.297363935095218
gene-LOC111108630,0.259737692458751,0.316763812340456,0.321487307760384,0.403486762464528
gene-LOC111108631,0.468160560924862,1.97518340107898,0.393166037535373,1.03658312161251
gene-LOC111108632,0.448324933752004,2.91681547239451,0.599887955675841,1.27864620325258
gene-LOC111108633,0.112360616743163,0.302657861351138,0.347100294022553,0.269620525245348
gene-LOC111108634,0.321292205122144,0.698636222023548,0.476920543141159,1.76881087564109
gene-LOC111108635,0.477112888020569,2.5776122819844,0.698585925824242,1.50092460987188
gene-LOC111108636,0.172375805666287,1.21557173192476,0.702959620383327,0.76915246153279
gene-LOC111108637,1.18648261913609,2.25340384481615,0.356182139560862,0.958933747158133
gene-LOC111108638,0.323431867479188,0.3425999516626,0.395544798327586,0.362751999694578
gene-LOC111108639,0.445184718520293,0.422572238773476,0.440220177720349,0.219089112019591
gene-LOC111108640,0.686356802918604,0.76051932503992,0.814670978952338,0.789348240190369
gene-LOC111108641,0.329871519664597,0.615206479669699,0.309597856906798,0.549433426366088
gene-LOC111108642,0.38142265713861,0.263499160615811,0.449726554008467,0.319195104517104
gene-LOC111108643,0.930917584852439,0.594477336230973,1.18691418362085,0.590885966742857
gene-LOC111108644,0.638102740423816,2.16479353900958,0.662432983872693,2.51826312743206
gene-LOC111108645,0.942173273027657,2.54006101903263,0.895537713598877,2.41608038192103
gene-LOC111108646,0.512712990499512,0.382227015114013,0.336522756396597,0.599176117188234
gene-LOC111108647,0.412007002390069,0.480036018472429,0.43100489966869,0.218603551261348
gene-LOC111108648,0.430092844488509,0.336651776824373,0.415710007336701,0.652708315146574
gene-LOC111108649,0.14814476734148,0.814367490576914,0.308296073353628,0.293095285893004
gene-LOC111108650,0.424699112299298,2.23341006393682,0.880093942940801,2.15864194747859
gene-LOC111108651,0.219815522622284,0.385135761087963,0.257229538434539,0.235152054329057
gene-LOC111108652,0.558357115585003,1.11219022405572,0.374124184357543,0.266594253565863
gene-LOC111108653,0.310448597356988,0.259980818053818,1.22884485158909,0.149386382306491
gene-LOC111108654,0.308848946869431,0.524732416882793,0.175651159424982,0.293719603962214
gene-LOC111108655,0.57543443745176,0.358154105335365,0.712262982307745,0.353664512435811
gene-LOC111108656,0.805340772629244,0.363767357066984,0.501434119695696,0.406435501161775
gene-LOC111108657,0.521597402771487,0.389695980606022,0.55109261904167,0.381080157723259
gene-LOC111108658,0.507451220939354,1.26982536946482,0.460447869893086,1.0844971293542
gene-LOC111108659,0.217153057727521,0.558193454451855,0.291479840015744,0.242228581180608
gene-LOC111108660,0.735038643158848,0.506245000748763,0.612607236467516,0.470667410744027
gene-LOC111108661,0.485474623448521,0.584139587209809,0.307235673615312,0.333180090023889
gene-LOC111108662,0.378281013932422,0.458683893292099,0.233390438712348,0.255284318119931
gene-LOC111108663,0.449433081041487,1.2314230565681,0.502002072291201,0.565687452169115
gene-LOC111108664,0.182719078395403,0.223826145092262,0.130208264789285,0.1806745500239
gene-LOC111108665,0.591400162925575,0.361130337372832,0.650352350564446,0.470504270777622
gene-LOC111108666,0.205827802032533,1.00881863314225,0.636208268858911,1.07989386303701
gene-LOC111108667,1.22690604615121,1.90743282586447,2.15068438586975,2.91681547239451
gene-LOC111108668,0.798638834180572,2.28915822031807,0.892092874052109,1.16661839470602
gene-LOC111108669,0.84570340310284,2.50939801254127,1.06875280321452,2.57468858738026
gene-LOC111108670,0.620598116972575,1.27970590707125,0.313671375138873,1.00569887002599
gene-LOC111108671,0.61070117470294,0.912130120327674,0.827507880616837,1.51594698513426
gene-LOC111108672,1.06061767472231,1.5551895038878,0.652233057095327,0.738249131430364
gene-LOC111108673,0.156992708181837,1.09467286022577,0.417647577693792,0.726602019601852
gene-LOC111108674,0.912858927105436,1.34478341234221,0.404999252743418,1.46153346958454
gene-LOC111108675,0.634181799149202,1.39087268941098,2.35992212316927,2.43984716998733
gene-LOC111108676,0.700167268878846,1.23351698882868,0.789466154135451,1.28728089392754
gene-LOC111108677,0.377429344065389,1.30220206557273,0.415188120492533,0.340229726385771
gene-LOC111108678,0.596781337120636,1.2365429751025,0.697802319999444,0.903843399670763
gene-LOC111108679,0.545784724402122,1.60610304972856,1.27146673947915,0.712355788382253
gene-LOC111108680,0.593342608746648,0.703078537844641,0.692998689457794,1.91543096460048
gene-LOC111108681,NA,1.22315597088901,1.00833883356292,0.857410441300971
gene-LOC111108682,0.874348284863297,0.509342401440822,0.557318638870776,0.579124749480756
gene-LOC111108683,0.605496567549318,1.72701824356126,0.511005455383501,0.696146343426062
gene-LOC111108684,1.66962283544274,2.38295157639758,0.676144418606158,1.66889752905789
gene-LOC111108685,0.50109956508405,0.499236133443697,0.353739165104698,0.620518819357046
gene-LOC111108686,NA,2.91681547239451,2.20738661629196,NA
gene-LOC111108687,NA,2.91302321740551,1.17201434217467,2.91681547239451
gene-LOC111108688,2.125,NA,2.55155181539914,2.91681547239451
gene-LOC111108689,0.713187468960595,0.931456938654641,0.50861848019715,1.26986997448047
gene-LOC111108690,0.284934897157816,0.799956348231846,0.575926867878234,1.08159948205871
gene-LOC111108691,0.221761654994272,1.09216005121254,0.331882268733076,0.692761766440506
gene-LOC111108692,0.262482098672208,0.529682682711516,0.318223324997837,0.32753303101235
gene-LOC111108693,0.487736762822315,0.797554436291361,0.416404431619292,0.59176560007444
gene-LOC111108694,0.272362671924951,0.679488826817964,0.622832354056162,0.439460280550428
gene-LOC111108695,0.524109754512656,0.759304998526498,0.472439031470256,0.544405109111612
gene-LOC111108696,0.688069703632443,0.731129554026227,0.524954622398855,0.952160325944165
gene-LOC111108697,0.281797346026775,0.327026394680177,0.353791498285789,0.206599002286686
gene-LOC111108698,0.505254961770006,0.271978112955317,0.35204278576985,0.136627623543728
gene-LOC111108699,0.85475672525002,0.448636099261448,0.365449007958019,0.759601347188599
gene-LOC111108700,0.441228487165546,0.85103860002011,0.463977822404833,0.520567635050476
gene-LOC111108701,0.395562989361846,0.447204814649706,0.351273627792598,0.292993618926307
gene-LOC111108702,0.552962522218217,0.610718744163406,0.512677023867014,0.855464305237653
gene-LOC111108703,0.49976995757891,0.725205187303913,0.612214898722635,1.17172404604639
gene-LOC111108704,0.446191506754102,0.637684770477078,0.526832430287677,1.10473026851368
gene-LOC111108705,0.504836850519669,0.718697473992971,0.458185558429404,0.926666073542165
gene-LOC111108706,0.738303242424007,1.16381706600977,0.561927299004884,1.27853097113238
gene-LOC111108707,0.537021614530121,0.699012950543267,0.443188221655175,0.660113664935705
gene-LOC111108708,0.813788108107481,0.538770084333838,0.683588960570117,0.652415817399468
gene-LOC111108709,0.592442719716721,1.60323442210052,0.338589452158953,0.955146678399173
gene-LOC111108710,0.134648072789067,0.33763934557668,0.282932432717663,0.426275742000987
gene-LOC111108711,0.388635780414798,1.24623494444293,0.323654671411848,0.942629158515189
gene-LOC111108712,0.572825697659662,1.98886464754794,0.849575464899234,1.03573394600017
gene-LOC111108713,0.854378162649781,1.90899698318229,1.8446398876251,2.44755746452219
gene-LOC111108714,1.024926792894,1.50646063132532,1.18305167996027,1.01358462950859
gene-LOC111108715,0.412535788086911,2.68402050325608,0.555897952097871,1.14456886469982
gene-LOC111108716,1.4582636200499,2.44399387492065,0.474558419226076,0.692473963590357
gene-LOC111108717,0.552121429038538,1.44225194391177,0.564944520132889,2.51255893996888
gene-LOC111108718,0.618179512499876,0.856703813509806,0.368875847211095,0.847770210343362
gene-LOC111108719,0.507211305877725,2.21773093858498,0.493814169558043,2.91681547239451
gene-LOC111108720,0.459487578725841,1.31139090353936,0.470128723671237,1.16194018804504
gene-LOC111108721,0.658626000885889,1.84057651464264,0.597220144664215,1.22463949572902
gene-LOC111108722,0.340363789617416,0.578923696654684,0.382268417740337,0.611627643444533
gene-LOC111108723,0.236258978216319,0.51577362628253,0.359485267533585,0.450233349856551
gene-LOC111108724,0.237589903230863,0.478080438010131,0.22012908483243,0.244109083260182
gene-LOC111108725,1.17937324231291,1.50416229615729,0.263626377711766,1.89328780324129
gene-LOC111108726,0.230751938548218,0.394273558301713,0.331433794465836,0.445549580354046
gene-LOC111108727,0.555679355530335,0.680023573408333,0.452559778097415,0.349733050634721
gene-LOC111108728,0.446767944941486,0.657465396139085,0.455883005535036,1.71448747254315
gene-LOC111108729,0.45029090617474,0.442900734267934,0.232920813290597,0.268070289027958
gene-LOC111108730,0.803453044083884,1.04719876290559,0.580306565324154,1.25912970358553
gene-LOC111108731,0.966171055731801,1.31069241169318,0.923288990784428,1.20065716276341
gene-LOC111108732,0.52639668105017,0.562739945351309,0.875357016558511,0.750392904349456
gene-LOC111108733,0.802533460619501,0.842485746511299,0.920506933058519,1.47412054560495
gene-LOC111108734,1.65199213537908,1.39238290016759,2.31189917772252,2.00159835263182
gene-LOC111108735,1.05907270084995,2.84595244509495,0.917474320504785,2.91681547239451
gene-LOC111108736,1.34232677810557,1.95670548406643,0.794402726970415,2.1199709138283
gene-LOC111108737,0.791915629726149,0.271504536288361,0.497372660312113,0.386644595244759
gene-LOC111108738,0.825271273332816,2.2685346992401,0.804868466116643,0.61522485880773
gene-LOC111108739,0.777645537826781,0.716422768249034,0.835320631814888,0.990627924730674
gene-LOC111108740,0.822244666692918,2.91681547239451,1.27360212312355,2.31109230771911
gene-LOC111108741,1.79219923409757,0.664555829141554,2.03501811873912,0.430662865164245
gene-LOC111108742,0.630775558742559,1.04389309342098,0.605742176742297,1.05803970281984
gene-LOC111108743,0.463734765243456,1.27786514146905,0.512238753648146,0.903906034110542
gene-LOC111108744,0.582218499749369,1.07770303638791,0.624650968114885,0.433552780460699
gene-LOC111108745,0.253362535995647,0.431575593070805,0.221032210966646,0.278685157822709
gene-LOC111108746,0.17434121759242,0.460795153775544,0.170193081113311,0.161417286765105
gene-LOC111108747,0.0889689981913718,0.327088531228238,0.136453005680921,0.193028422949782
gene-LOC111108748,0.495082019833015,2.66668541634916,0.470176580716933,1.23506300305655
gene-LOC111108749,0.665414221645979,2.30985033690452,0.385996908258977,0.869926313775304
gene-LOC111108750,2.03220030407032,2.59796197489838,1.26062778653718,1.23721070255003
gene-LOC111108751,0.265528509327476,0.395507594881794,0.407387250448115,0.490234477801152
gene-LOC111108752,0.271782213254757,1.50831846924815,1.042958104451,1.51673430269404
gene-LOC111108753,0.950299415852346,0.963064504058655,1.04844383659721,1.57226306446915
gene-LOC111108754,0.256175332555046,0.306158762529108,0.42590066151278,0.215796582528024
gene-LOC111108755,0.533411770864197,0.967577746470873,0.765449369634289,0.646316295529472
gene-LOC111108756,0.115542599231254,0.236971759437585,0.226718155120973,0.502451726217787
gene-LOC111108757,0.812067434666636,0.584863614296992,1.05583034198193,1.83307857607285
gene-LOC111108758,0.842257099822787,2.72109565162893,0.90254790664652,1.55131803012015
gene-LOC111108759,0.531609658912554,0.658387712502403,0.501028652599196,0.336356292817803
gene-LOC111108760,1.33728228858073,2.02979375885132,0.652734793322415,1.13934925759248
gene-LOC111108761,1.25530268408453,0.469042264637008,1.45984490365528,0.413234016389104
gene-LOC111108762,0.375430774312802,0.920898366958371,0.615241459385394,0.794728427992274
gene-LOC111108763,0.203240204458946,0.44682549810388,0.462690476677958,0.933554587002363
gene-LOC111108764,0.315412564565672,0.301572000169512,0.189229871358014,0.231097451734093
gene-LOC111108765,0.496965552397772,1.60215550369019,0.45598999859498,1.05180198037693
gene-LOC111108766,0.310742009388993,0.364388441110148,0.344293734351792,0.179457498568764
gene-LOC111108767,0.486771493584581,0.549881073557566,0.803730317975196,0.44571274771862
gene-LOC111108768,0.768765116357709,1.35064235703872,0.331846945939983,1.06382139750073
gene-LOC111108769,0.686373520201595,1.59059305144091,0.529469859040626,1.72495053684153
gene-LOC111108770,0.625024494112787,0.773793600146283,0.384216641213015,1.02844521392263
gene-LOC111108771,0.660310319270436,2.0189409422493,0.636950441470242,2.01251624629649
gene-LOC111108772,0.84430113655863,1.03030287819123,0.522078806786686,1.55155564975448
gene-LOC111108773,0.651413173795089,0.964033864094656,0.431469271153727,0.894697996158216
gene-LOC111108774,0.661802968228768,1.15663966429987,0.669763754085179,1.12538752636441
gene-LOC111108775,1.12352405369988,1.97323165128669,1.13153442687298,2.91681547239451
gene-LOC111108776,0.487925158725771,1.9635222770762,0.776118127646576,2.13914604895893
gene-LOC111108777,0.746740386879505,0.946275767196043,0.650368083316201,0.694037595051387
gene-LOC111108778,1.22223129428891,0.729089492126897,0.586535163908729,1.31007679062978
gene-LOC111108779,0.490063813393048,0.791930480873488,0.488131580526653,0.955497995424065
gene-LOC111108780,0.608739902513095,0.596770743365903,0.855791156325318,0.836315893071169
gene-LOC111108781,1.22768627979967,1.59257857063077,0.448180224586187,0.747968109272825
gene-LOC111108782,0.449358666262594,0.432991934367396,0.594957258645287,0.321558986908127
gene-LOC111108783,0.0848715622943123,0.944213909530073,0.388202368019172,0.506016501595377
gene-LOC111108784,0.233412467657623,0.318143147299452,0.459100988170991,0.220891195602431
gene-LOC111108785,0.490983498873283,0.533032043934331,0.191515489342586,0.399777698920486
gene-LOC111108786,0.591327290768607,0.47294913346881,0.534705755447163,0.266163270698342
gene-LOC111108787,1.26292560453085,2.91681547239451,1.14059732301801,2.12524927805155
gene-LOC111108788,0.170516213955628,0.558311198302227,0.924245885568654,0.202939560004639
gene-LOC111108789,0.432768279160604,1.4636730631801,0.829353434266899,0.648790171196723
gene-LOC111108790,0.242541948486688,0.260371829014945,0.343307752795738,0.294684102958281
gene-LOC111108791,0.425455305690796,2.24540286743503,0.714829987952952,1.35060128885063
gene-LOC111108792,0.708596060298505,0.901243625162845,0.291225687083151,0.567709264377029
gene-LOC111108793,0.686107642007167,1.03214673703489,0.621405730730729,1.1196345981291
gene-LOC111108794,0.452544348583572,NA,0.884213184144361,2.91681547239451
gene-LOC111108795,1.07161490474183,2.91681547239451,1.33328181587972,NA
gene-LOC111108796,0.574599747380937,0.670998897504326,0.464166513289205,0.680990034700179
gene-LOC111108797,0.498013470187949,0.686304850490451,0.385867439821056,0.477637702132699
gene-LOC111108798,0.035590321047974,0.689163751373059,0.298738993890083,0.376308989479526
gene-LOC111108799,0.310677877601599,0.389272244584818,0.376528392039608,1.23076003426723
gene-LOC111108800,0.439798769959279,1.00299305331903,0.496709323289964,1.54990400757031
gene-LOC111108801,0.592768855022113,0.793990662260851,0.520937906744444,0.848563593224214
gene-LOC111108802,0.784986107641716,1.3032941318648,0.474158583452427,1.1542364555879
gene-LOC111108803,0.648333918731506,0.96093541804071,0.568063313667387,1.11651680056806
gene-LOC111108804,0.563955522583858,1.03818416557485,0.482193114095822,0.849274806780937
gene-LOC111108805,0.626463703866509,1.11221776471789,0.493596230685627,1.23038533673382
gene-LOC111108806,0.437931324281953,2.44816164895002,1.57464652595753,1.98221734508148
gene-LOC111108807,0.697556817022711,1.10989714021287,1.04397439359521,1.74664105801837
gene-LOC111108808,0.643495254187964,1.33051198651016,0.689780572813924,1.42186007703924
gene-LOC111108809,0.607896548942888,1.34205962651736,0.680746146762316,1.05469715081364
gene-LOC111108810,0.194559267100873,0.671279510758309,0.55317431407555,0.319878905522801
gene-LOC111108811,0.569926444023935,0.842151735682153,0.527712212031207,1.7595707083161
gene-LOC111108812,2.08924764891204,1.92846525265322,1.7458935648534,2.91681547239451
gene-LOC111108813,1.48985666142767,2.49108857035575,1.94370659537225,1.29729084679248
gene-LOC111108814,0.111472590524092,0.603135630335404,0.153673659688893,0.465387574314593
gene-LOC111108815,1.24330114770428,1.10467612841733,1.77127597737054,1.28474483046987
gene-LOC111108816,1.08494414244801,0.547222911668616,1.89939024220659,0.366072238665122
gene-LOC111108817,1.37773192191983,1.16380920483408,1.22562154653135,0.521158830298214
gene-LOC111108818,0.899688250111375,1.08139636198311,0.712037214084024,1.49866369081075
gene-LOC111108819,1.14866673545945,2.12487574382081,0.8399540944604,2.91681547239451
gene-LOC111108820,0.598158116510904,1.3086519113243,1.02580766123581,0.972710071233713
gene-LOC111108821,0.879828861445105,1.59791845649379,1.47598875349739,NA
gene-LOC111108822,0.140430889924542,0.331763801382263,0.224774374677732,0.230722169179523
gene-LOC111108823,1.2941607283205,1.05467235563169,0.793319863120095,1.18558474585679
gene-LOC111108824,2.125,NA,2.55155181539914,NA
gene-LOC111108825,0.898328770741185,1.24035548274588,0.709201979655421,1.0770471775745
gene-LOC111108826,0.626793427558963,1.10057834893024,0.788573186870659,0.722924642372912
gene-LOC111108827,0.72829714801065,1.73217489946361,1.67087817151275,1.74140073405539
gene-LOC111108828,2.125,1.91142612223528,2.55155181539914,NA
gene-LOC111108829,0.852594120078337,1.71178285270015,0.795340332562873,1.00247234033654
gene-LOC111108830,2.125,NA,NA,NA
gene-LOC111108831,1.06612451594642,1.57824843969207,1.15150539079475,NA
gene-LOC111108832,0.872920554713245,1.72482041446409,0.830440764211097,1.33755766695604
gene-LOC111108833,1.30610117908375,2.84915070803122,1.59978416357001,2.0938958959153
gene-LOC111108834,0.542205160834015,0.832989267196552,0.679974494747868,1.0201146584358
gene-LOC111108835,0.162112538074242,0.301567523272342,0.159949110466121,0.261594240492671
gene-LOC111108836,0.664322456956277,1.52181298648527,0.453740924348784,1.21128870409829
gene-LOC111108837,1.20027103120079,2.33074822089068,1.29531665489895,2.91681547239451
gene-LOC111108838,1.28577317038399,NA,2.08676300266032,NA
gene-LOC111108839,0.634430282760682,0.673805893829055,0.507474750160988,0.439548873158002
gene-LOC111108840,0.15298124226377,0.357700487801057,0.156356821372916,0.121014198134564
gene-LOC111108841,NA,NA,NA,2.91681547239451
gene-LOC111108842,2.11261452612159,2.491538391393,2.40650652530739,2.59711457867082
gene-LOC111108843,1.93228700647121,2.91681547239451,1.5958740731816,NA
gene-LOC111108844,0.581892510104528,0.37114946353965,0.534506208801397,0.724815665934805
gene-LOC111108845,NA,NA,NA,NA
gene-LOC111108846,1.04275584329744,0.422831965682692,0.826166940709009,0.466986486804199
gene-LOC111108847,0.50476463483839,1.13568893555715,0.507726725547303,1.29712616865467
gene-LOC111108848,0.739183773059255,0.361296533144365,0.493965571721265,0.232298942598837
gene-LOC111108849,2.00008192613563,1.20719743753424,0.75220649064959,1.11977838417051
gene-LOC111108850,0.89790309684361,1.9284933511809,0.908655961676438,1.93080127365357
gene-LOC111108851,2.125,2.03706480738329,1.09712366214736,NA
gene-LOC111108852,2.125,2.91681547239451,0.995460683481783,2.91681547239451
gene-LOC111108853,1.57484041142268,2.76248696009308,2.55155181539914,NA
gene-LOC111108854,2.125,2.91681547239451,1.62327976006785,NA
gene-LOC111108855,0.185533468307048,0.210231353190022,0.266566374389002,0.378382760232426
gene-LOC111108856,1.00806692833911,0.948682406527451,0.808456666302529,1.64498750582921
gene-LOC111108857,0.557317394626871,0.690602026123725,0.248130701158921,0.384886084962122
gene-LOC111108858,0.712173977788719,1.45330481551823,1.00939527176259,1.96504280391055
gene-LOC111108859,0.7500160496669,1.90448738819885,1.15764966478888,1.81425334936897
gene-LOC111108860,0.783325950438255,1.42006310898972,1.30365059612143,1.54531845900481
gene-LOC111108861,0.628501435724892,0.743604640582565,0.466030107423271,0.409648726615111
gene-LOC111108862,0.678415275717902,0.488375891567613,0.906481535716756,1.13892719370116
gene-LOC111108863,0.9263662735629,1.18929302894169,1.22256102676673,1.52583758803058
gene-LOC111108864,1.41185477531291,0.963947439571767,1.44209281072797,1.00615780866177
gene-LOC111108865,1.22165025094762,1.1668288541334,1.47154812747227,2.91681547239451
gene-LOC111108866,0.182159876117916,1.20076692041299,0.575456805977807,1.48736993856238
gene-LOC111108867,0.49787228860264,1.00627237981758,0.492326898171307,2.00804050570828
gene-LOC111108868,0.827246951966756,2.12331369765896,0.944936427228375,1.67933403789234
gene-LOC111108869,1.02004961353238,1.22146254999821,0.443246921642561,2.57086777436659
gene-LOC111108870,1.22840793076309,1.75545455523278,1.78761110292264,2.91681547239451
gene-LOC111108871,1.55508004394459,2.13711346537754,0.966811596757174,2.91681547239451
gene-LOC111108872,1.81501391108601,2.27163643657342,1.63459921260197,2.91681547239451
gene-LOC111108873,0.798088774626873,2.4248115349737,1.35542871276078,1.90955538315863
gene-LOC111108874,0.47794937367672,0.89248913063563,0.902951085345037,0.868831693327429
gene-LOC111108875,0.604951679695147,0.838811415754244,0.619570109562831,0.964439590012144
gene-LOC111108876,2.125,NA,NA,NA
gene-LOC111108877,2.125,NA,1.23400565908402,NA
gene-LOC111108878,0.540175103670914,0.734838675983385,0.435607440138215,0.455228249871204
gene-LOC111108879,2.03601745252552,2.09565747312465,0.915622930128585,0.989079389277685
gene-LOC111108880,1.23568444062086,2.25224861370582,0.600351176334589,0.767402470780185
gene-LOC111108881,1.10335095739781,1.73241903420648,0.703699437247771,1.08298918525152
gene-LOC111108882,0.431087431035055,0.993035193631512,0.678540714314396,2.10601595102663
gene-LOC111108883,0.658990074598444,1.35030381915429,0.496944405331782,2.91681547239451
gene-LOC111108884,NA,NA,2.55155181539914,NA
gene-LOC111108885,1.64818183680458,2.91681547239451,0.549981992210559,2.03976816663109
gene-LOC111108886,0.683669844348855,0.702227021806521,0.723115804802168,1.1180169607021
gene-LOC111108887,0.512974828053483,0.838337063072031,0.642781717569932,0.82533296440894
gene-LOC111108888,0.0639111464116077,1.25549054609893,0.458287098667938,1.44680241730467
gene-LOC111108889,0.553976828197391,0.956715003051365,0.451058163238929,0.77086203214747
gene-LOC111108890,0.642677626590219,1.54655005969129,0.546958130223812,1.32275092672177
gene-LOC111108891,0.226039693964341,1.18970601812732,0.516230591305267,2.00570832846757
gene-LOC111108892,0.91720444568331,1.58756849485045,0.920398995352868,1.80000197487105
gene-LOC111108893,0.807851776429472,1.16556632531783,0.523073448377576,1.24275980084145
gene-LOC111108894,1.09430207210751,1.23794776656354,1.33664681297102,1.2490100824799
gene-LOC111108895,0.539754624298372,1.09776467998358,0.500781540876733,0.876172413923908
gene-LOC111108896,0.705156805203135,1.13598770027788,0.785598765605778,0.747030217922067
gene-LOC111108897,0.56249085922084,1.21586677695691,0.717718581541984,1.2124963712728
gene-LOC111108898,0.759320151182887,0.630172374456544,0.761488851161609,1.20840568767701
gene-LOC111108899,1.24304878076089,1.72689596824733,0.950054986331527,2.91681547239451
gene-LOC111108900,1.25144954850554,0.904459148164823,0.549024000535947,1.0486600390208
gene-LOC111108901,0.155128001202044,0.445024241335137,0.0755483048528931,0.350580715654127
gene-LOC111108902,0.604633288256521,0.804669184464189,0.455496311846839,1.11982098693201
gene-LOC111108903,0.468889302348292,0.949194738634075,0.575800755006322,1.01621449210706
gene-LOC111108904,0.352671125467875,1.1445043909416,0.415752835497346,0.672457405364918
gene-LOC111108905,1.2447349037105,2.21961620837029,1.13124467527024,NA
gene-LOC111108906,0.54928644696566,1.28415320297439,0.387691436273892,1.68422922933457
gene-LOC111108907,0.628389439107774,1.52863759591998,0.931538831773709,2.91681547239451
gene-LOC111108908,0.742890014828971,0.942389566933525,0.72580752804629,0.957168214404909
gene-LOC111108909,1.65492245115461,1.67243728523721,2.55155181539914,NA
gene-LOC111108910,2.125,2.91681547239451,2.55155181539914,2.91681547239451
gene-LOC111108911,0.501398806993044,0.691213517571701,0.56341683669766,0.672557303874444
gene-LOC111108912,0.440918179948409,1.09727646900972,0.354639496294788,1.28665481105977
gene-LOC111108913,0.218675224499526,1.29171080974532,0.734466649995129,1.37994563713033
gene-LOC111108914,0.365763212960523,0.355542999660008,0.316095228558424,0.551746604334683
gene-LOC111108915,0.225979821644255,1.29600980727873,0.57496444045168,1.00127584614876
gene-LOC111108916,2.125,1.43685994566021,0.893367270302279,1.09127176673173
gene-LOC111108917,0.611556126662854,0.515258286192859,0.7196298854122,0.439778941933509
