"chr" "start" "end" "difference"
"531" "cvirNC_035781.1" 32171370 32194344 -1
"532" "cvirNC_035781.1" 32216802 32218247 -1
"533" "cvirNC_035781.1" 32747205 32752140 -1
"534" "cvirNC_035781.1" 32968175 32981272 1
"535" "cvirNC_035781.1" 32987559 32990019 1
"536" "cvirNC_035781.1" 33691788 33715736 3
"537" "cvirNC_035781.1" 33752710 33772874 1
"538" "cvirNC_035781.1" 33894476 33918977 5
"539" "cvirNC_035781.1" 33958721 33970627 -1
"540" "cvirNC_035781.1" 34256497 34280644 5
"541" "cvirNC_035781.1" 34440387 34459580 3
"542" "cvirNC_035781.1" 34466774 34504113 1
"543" "cvirNC_035781.1" 34513909 34537189 6
"544" "cvirNC_035781.1" 34806994 34837631 -1
"545" "cvirNC_035781.1" 34996130 35016713 1
"546" "cvirNC_035781.1" 35090800 35165760 1
"547" "cvirNC_035781.1" 35288728 35292804 1
"548" "cvirNC_035781.1" 35587379 35604428 1
"549" "cvirNC_035781.1" 35627043 35658821 1
"550" "cvirNC_035781.1" 35832098 35847015 -1
"551" "cvirNC_035781.1" 36018792 36037781 1
"552" "cvirNC_035781.1" 36578196 36606059 1
"553" "cvirNC_035781.1" 36952181 36964343 1
"554" "cvirNC_035781.1" 37115548 37152880 1
"555" "cvirNC_035781.1" 37546837 37553391 1
"556" "cvirNC_035781.1" 37828495 37845357 1
"557" "cvirNC_035781.1" 37938727 37961859 1
"558" "cvirNC_035781.1" 38181415 38204664 1
"559" "cvirNC_035781.1" 38393448 38433868 -1
"560" "cvirNC_035781.1" 38910814 38912207 -1
"561" "cvirNC_035781.1" 38926926 38940393 -1
"562" "cvirNC_035781.1" 39376931 39387730 -1
"563" "cvirNC_035781.1" 39462047 39467744 1
"564" "cvirNC_035781.1" 39546923 39580797 1
"565" "cvirNC_035781.1" 39654569 39667394 1
"566" "cvirNC_035781.1" 39850517 39850981 1
"567" "cvirNC_035781.1" 39905730 39919134 1
"568" "cvirNC_035781.1" 39933727 39935149 -1
"569" "cvirNC_035781.1" 39951112 39952966 1
"570" "cvirNC_035781.1" 40006363 40009261 1
"571" "cvirNC_035781.1" 41056292 41057447 1
"572" "cvirNC_035781.1" 41110523 41120458 1
"573" "cvirNC_035781.1" 41200670 41221102 -1
"574" "cvirNC_035781.1" 41444299 41493300 1
"575" "cvirNC_035781.1" 41849663 41857198 3
"576" "cvirNC_035781.1" 41968976 41970428 -1
"577" "cvirNC_035781.1" 42058219 42091125 -1
"578" "cvirNC_035781.1" 42216068 42236469 1
"579" "cvirNC_035781.1" 42709196 42757768 2
"580" "cvirNC_035781.1" 42841189 42841260 -3
"581" "cvirNC_035781.1" 43426872 43429751 1
"582" "cvirNC_035781.1" 43440042 43441921 1
"583" "cvirNC_035781.1" 43537843 43561245 -1
"584" "cvirNC_035781.1" 43793122 43817291 -1
"585" "cvirNC_035781.1" 43858183 43858663 -1
"586" "cvirNC_035781.1" 43886694 43893257 2
"587" "cvirNC_035781.1" 43905817 43914042 -1
"588" "cvirNC_035781.1" 43914166 43930790 1
"589" "cvirNC_035781.1" 44019080 44048103 -1
"590" "cvirNC_035781.1" 44295665 44305406 1
"591" "cvirNC_035781.1" 44582199 44586441 2
"592" "cvirNC_035781.1" 44901109 44904613 1
"593" "cvirNC_035781.1" 45035331 45043805 1
"594" "cvirNC_035781.1" 45050514 45054676 1
"595" "cvirNC_035781.1" 45480630 45489714 -1
"596" "cvirNC_035781.1" 45508884 45534466 -1
"597" "cvirNC_035781.1" 46399440 46406532 1
"598" "cvirNC_035781.1" 46429844 46436056 -1
"599" "cvirNC_035781.1" 47061144 47069929 1
"600" "cvirNC_035781.1" 47082077 47094992 1
"601" "cvirNC_035781.1" 47180325 47187184 -1
"602" "cvirNC_035781.1" 47424742 47434881 -1
"603" "cvirNC_035781.1" 47562210 47573695 -1
"604" "cvirNC_035781.1" 47707008 47723914 -1
"605" "cvirNC_035781.1" 48086257 48091616 -1
"606" "cvirNC_035781.1" 48126685 48141689 -1
"607" "cvirNC_035781.1" 48164849 48173469 1
"608" "cvirNC_035781.1" 48219375 48228036 1
"609" "cvirNC_035781.1" 48233666 48238058 -1
"610" "cvirNC_035781.1" 48355172 48367422 1
"611" "cvirNC_035781.1" 48393077 48436128 1
"612" "cvirNC_035781.1" 48540679 48551881 -1
"613" "cvirNC_035781.1" 48593691 48602629 1
"614" "cvirNC_035781.1" 48617318 48625546 1
"615" "cvirNC_035781.1" 48983080 49017599 1
"616" "cvirNC_035781.1" 49022746 49032183 1
"617" "cvirNC_035781.1" 49246481 49256894 1
"618" "cvirNC_035781.1" 49276204 49283542 2
"619" "cvirNC_035781.1" 49433712 49480539 -1
"620" "cvirNC_035781.1" 49531779 49532655 -1
"621" "cvirNC_035781.1" 49556941 49570526 -1
"622" "cvirNC_035781.1" 49843744 49847828 -1
"623" "cvirNC_035781.1" 50168839 50171173 -1
"624" "cvirNC_035781.1" 50356627 50376525 1
"625" "cvirNC_035781.1" 50815103 50828423 1
"626" "cvirNC_035781.1" 50838852 50847635 3
"627" "cvirNC_035781.1" 50970178 50971968 -1
"628" "cvirNC_035781.1" 51118796 51120681 1
"629" "cvirNC_035781.1" 51299805 51303662 -1
"630" "cvirNC_035781.1" 51606174 51609293 1
"631" "cvirNC_035781.1" 52752934 52758959 1
"632" "cvirNC_035781.1" 52947002 52957668 -1
"633" "cvirNC_035781.1" 53417854 53422880 1
"634" "cvirNC_035781.1" 54305775 54326934 1
"635" "cvirNC_035781.1" 54595725 54611872 -1
"636" "cvirNC_035781.1" 54640490 54656627 4
"637" "cvirNC_035781.1" 54834096 54840198 1
"638" "cvirNC_035781.1" 55142775 55146682 1
"639" "cvirNC_035781.1" 55298001 55302850 2
"640" "cvirNC_035781.1" 55377716 55383799 2
"641" "cvirNC_035781.1" 55435690 55487852 1
"642" "cvirNC_035781.1" 55487809 55556063 1
"643" "cvirNC_035781.1" 55728572 55749993 1
"644" "cvirNC_035781.1" 55920207 55923341 1
"645" "cvirNC_035781.1" 56007994 56017253 -1
"646" "cvirNC_035781.1" 56041901 56061586 -2
"647" "cvirNC_035781.1" 56093659 56116178 -1
"648" "cvirNC_035781.1" 56186516 56196364 -1
"649" "cvirNC_035781.1" 56330130 56373882 2
"650" "cvirNC_035781.1" 56426937 56428541 1
"651" "cvirNC_035781.1" 56459837 56471059 1
"652" "cvirNC_035781.1" 56557132 56581013 1
"653" "cvirNC_035781.1" 56691085 56693748 -1
"654" "cvirNC_035781.1" 56924298 56926663 1
"655" "cvirNC_035781.1" 57039139 57041838 -1
"656" "cvirNC_035781.1" 57564313 57590938 -1
"657" "cvirNC_035781.1" 57785590 57789512 -1
"658" "cvirNC_035781.1" 57866843 57913370 2
"659" "cvirNC_035781.1" 57943206 57960947 -1
"660" "cvirNC_035781.1" 58123290 58124614 -1
"661" "cvirNC_035781.1" 58156613 58209501 1
"662" "cvirNC_035781.1" 58341737 58389491 -1
"663" "cvirNC_035781.1" 58490254 58497888 1
"664" "cvirNC_035781.1" 58532002 58565007 1
"665" "cvirNC_035781.1" 58582007 58608826 -1
"666" "cvirNC_035781.1" 58700792 58710203 1
"667" "cvirNC_035781.1" 58982974 59013024 -2
"668" "cvirNC_035781.1" 59158830 59169857 2
"669" "cvirNC_035781.1" 59185125 59220551 1
"670" "cvirNC_035781.1" 59372836 59380307 -1
"671" "cvirNC_035781.1" 59382246 59392052 1
"672" "cvirNC_035781.1" 59597843 59609037 -1
"673" "cvirNC_035781.1" 59725757 59746413 1
"674" "cvirNC_035781.1" 59749451 59765456 1
"675" "cvirNC_035781.1" 60265769 60304160 1
"676" "cvirNC_035781.1" 61462148 61465614 -1
"677" "cvirNC_035781.1" 61522516 61523202 1
"678" "cvirNC_035781.1" 61537735 61544990 1
"679" "cvirNC_035782.1" 171359 172625 1
"680" "cvirNC_035782.1" 216023 239270 1
"681" "cvirNC_035782.1" 317682 339149 -1
"682" "cvirNC_035782.1" 642169 695086 1
"683" "cvirNC_035782.1" 807369 813558 1
"684" "cvirNC_035782.1" 845724 864650 1
"685" "cvirNC_035782.1" 920004 936320 1
"686" "cvirNC_035782.1" 1258075 1289523 1
"687" "cvirNC_035782.1" 1325208 1349917 1
"688" "cvirNC_035782.1" 1396711 1457715 -1
"689" "cvirNC_035782.1" 1792237 1816091 2
"690" "cvirNC_035782.1" 1921479 1924575 -1
"691" "cvirNC_035782.1" 2012823 2015922 -1
"692" "cvirNC_035782.1" 2130469 2152509 1
"693" "cvirNC_035782.1" 2166159 2188318 -2
"694" "cvirNC_035782.1" 2206224 2207762 -1
"695" "cvirNC_035782.1" 2361342 2382385 1
"696" "cvirNC_035782.1" 2604818 2612324 1
"697" "cvirNC_035782.1" 2734247 2746895 1
"698" "cvirNC_035782.1" 3075672 3089034 1
"699" "cvirNC_035782.1" 3111705 3126900 1
"700" "cvirNC_035782.1" 3140473 3187742 1
"701" "cvirNC_035782.1" 3268758 3273423 2
"702" "cvirNC_035782.1" 3690514 3692333 1
"703" "cvirNC_035782.1" 3937369 3944088 -1
"704" "cvirNC_035782.1" 4009041 4047043 1
"705" "cvirNC_035782.1" 4153997 4202077 2
"706" "cvirNC_035782.1" 4213324 4227580 -1
"707" "cvirNC_035782.1" 4592144 4610142 1
"708" "cvirNC_035782.1" 4631007 4656898 1
"709" "cvirNC_035782.1" 4716673 4763219 1
"710" "cvirNC_035782.1" 4967776 4972447 -1
"711" "cvirNC_035782.1" 5117359 5118624 1
"712" "cvirNC_035782.1" 5131870 5133134 1
"713" "cvirNC_035782.1" 5598360 5622366 1
"714" "cvirNC_035782.1" 5637785 5659916 -2
"715" "cvirNC_035782.1" 5853689 5881161 1
"716" "cvirNC_035782.1" 6519510 6522856 1
"717" "cvirNC_035782.1" 6796929 6809689 -1
"718" "cvirNC_035782.1" 7044324 7055531 2
"719" "cvirNC_035782.1" 7157118 7183056 1
"720" "cvirNC_035782.1" 7720044 7728684 1
"721" "cvirNC_035782.1" 7869518 7877583 1
"722" "cvirNC_035782.1" 8161973 8206541 1
"723" "cvirNC_035782.1" 8401123 8415824 1
"724" "cvirNC_035782.1" 8470468 8476502 -1
"725" "cvirNC_035782.1" 8588268 8615476 1
"726" "cvirNC_035782.1" 8700495 8739466 2
"727" "cvirNC_035782.1" 8977679 8986044 2
"728" "cvirNC_035782.1" 9022410 9033626 1
"729" "cvirNC_035782.1" 9177831 9235765 1
"730" "cvirNC_035782.1" 9319755 9406361 -1
"731" "cvirNC_035782.1" 9422040 9445733 1
"732" "cvirNC_035782.1" 9462117 9509291 7
"733" "cvirNC_035782.1" 9648571 9660587 1
"734" "cvirNC_035782.1" 9675196 9682996 2
"735" "cvirNC_035782.1" 9691414 9756904 13
"736" "cvirNC_035782.1" 9762846 9771774 1
"737" "cvirNC_035782.1" 9779756 9813606 6
"738" "cvirNC_035782.1" 9858863 9861605 1
"739" "cvirNC_035782.1" 10744560 10768435 1
"740" "cvirNC_035782.1" 10936470 10944591 1
"741" "cvirNC_035782.1" 11039353 11045333 2
"742" "cvirNC_035782.1" 11256687 11273590 1
"743" "cvirNC_035782.1" 11574485 11575826 1
"744" "cvirNC_035782.1" 11690883 11694842 -1
"745" "cvirNC_035782.1" 11936590 11942603 1
"746" "cvirNC_035782.1" 12716813 12721901 1
"747" "cvirNC_035782.1" 12766919 12802504 2
"748" "cvirNC_035782.1" 12947678 12971300 -1
"749" "cvirNC_035782.1" 12980731 13003474 1
"750" "cvirNC_035782.1" 13050500 13061322 1
"751" "cvirNC_035782.1" 14055775 14072612 -1
"752" "cvirNC_035782.1" 14085530 14103103 -1
"753" "cvirNC_035782.1" 14286729 14341176 1
"754" "cvirNC_035782.1" 14432369 14443423 -1
"755" "cvirNC_035782.1" 14529091 14561936 -3
"756" "cvirNC_035782.1" 14628033 14658631 -1
"757" "cvirNC_035782.1" 14679081 14687519 -1
"758" "cvirNC_035782.1" 14855367 14858426 -1
"759" "cvirNC_035782.1" 14867169 14871036 -1
"760" "cvirNC_035782.1" 14952946 14970336 2
"761" "cvirNC_035782.1" 15129491 15184149 2
"762" "cvirNC_035782.1" 15356512 15376283 1
"763" "cvirNC_035782.1" 16126821 16133145 4
"764" "cvirNC_035782.1" 16133760 16164485 1
"765" "cvirNC_035782.1" 16316768 16324338 -1
"766" "cvirNC_035782.1" 16372729 16373904 1
"767" "cvirNC_035782.1" 16626500 16654786 -1
"768" "cvirNC_035782.1" 16799900 16817125 1
"769" "cvirNC_035782.1" 17016047 17038176 2
"770" "cvirNC_035782.1" 17040299 17088366 -1
"771" "cvirNC_035782.1" 17173711 17199326 3
"772" "cvirNC_035782.1" 17298226 17304049 1
"773" "cvirNC_035782.1" 17419733 17427121 1
"774" "cvirNC_035782.1" 17487211 17496018 -1
"775" "cvirNC_035782.1" 17608996 17613150 -1
"776" "cvirNC_035782.1" 17644473 17674474 -1
"777" "cvirNC_035782.1" 17720251 17723400 -2
"778" "cvirNC_035782.1" 17744961 17747558 1
"779" "cvirNC_035782.1" 17795083 17802467 1
"780" "cvirNC_035782.1" 18080694 18082542 -1
"781" "cvirNC_035782.1" 18088338 18091204 -1
"782" "cvirNC_035782.1" 18111461 18114061 1
"783" "cvirNC_035782.1" 18146318 18147732 1
"784" "cvirNC_035782.1" 18577986 18583550 -1
"785" "cvirNC_035782.1" 18932623 18940988 -1
"786" "cvirNC_035782.1" 19239096 19239168 -2
"787" "cvirNC_035782.1" 19452795 19453663 1
"788" "cvirNC_035782.1" 19507826 19524713 -1
"789" "cvirNC_035782.1" 19606177 19634331 3
"790" "cvirNC_035782.1" 19739061 19739684 1
"791" "cvirNC_035782.1" 19889528 19896934 1
"792" "cvirNC_035782.1" 20011859 20023980 -1
"793" "cvirNC_035782.1" 20095110 20103615 -1
"794" "cvirNC_035782.1" 20115854 20134559 1
"795" "cvirNC_035782.1" 20405997 20433004 -1
"796" "cvirNC_035782.1" 20492136 20504798 2
"797" "cvirNC_035782.1" 20523274 20531694 2
"798" "cvirNC_035782.1" 20696780 20713524 1
"799" "cvirNC_035782.1" 20759758 20774736 1
"800" "cvirNC_035782.1" 21241904 21251310 -1
"801" "cvirNC_035782.1" 21396226 21408465 -1
"802" "cvirNC_035782.1" 21832328 21854010 -1
"803" "cvirNC_035782.1" 21859907 21890151 1
"804" "cvirNC_035782.1" 22074747 22115495 1
"805" "cvirNC_035782.1" 22122079 22146963 1
"806" "cvirNC_035782.1" 22928613 22945075 -1
"807" "cvirNC_035782.1" 23037505 23060506 -1
"808" "cvirNC_035782.1" 23286158 23307290 -1
"809" "cvirNC_035782.1" 23399837 23417275 -1
"810" "cvirNC_035782.1" 23494908 23501066 -1
"811" "cvirNC_035782.1" 23731659 23736260 -1
"812" "cvirNC_035782.1" 23751180 23756729 1
"813" "cvirNC_035782.1" 23758848 23761053 -1
"814" "cvirNC_035782.1" 23814554 23822286 -1
"815" "cvirNC_035782.1" 23877739 23879553 1
"816" "cvirNC_035782.1" 24894403 24920063 -1
"817" "cvirNC_035782.1" 25316090 25379174 -1
"818" "cvirNC_035782.1" 25538337 25544121 1
"819" "cvirNC_035782.1" 25653019 25684452 1
"820" "cvirNC_035782.1" 25812420 25902631 2
"821" "cvirNC_035782.1" 26095811 26108088 -1
"822" "cvirNC_035782.1" 26274334 26297946 -1
"823" "cvirNC_035782.1" 26376234 26445791 -1
"824" "cvirNC_035782.1" 26535032 26541240 1
"825" "cvirNC_035782.1" 26737509 26749040 1
"826" "cvirNC_035782.1" 27217147 27223575 1
"827" "cvirNC_035782.1" 27359239 27396552 2
"828" "cvirNC_035782.1" 27753625 27763685 -2
"829" "cvirNC_035782.1" 27801197 27816019 1
"830" "cvirNC_035782.1" 27817344 27822695 1
"831" "cvirNC_035782.1" 28093311 28189507 3
"832" "cvirNC_035782.1" 28276731 28281182 -1
"833" "cvirNC_035782.1" 28572134 28595731 2
"834" "cvirNC_035782.1" 29249605 29289121 1
"835" "cvirNC_035782.1" 29253233 29294840 -1
"836" "cvirNC_035782.1" 29450395 29476971 2
"837" "cvirNC_035782.1" 29464766 29467517 -1
"838" "cvirNC_035782.1" 29725491 29736690 2
"839" "cvirNC_035782.1" 29767984 29795960 1
"840" "cvirNC_035782.1" 29892861 29924468 -1
"841" "cvirNC_035782.1" 30055334 30081608 1
"842" "cvirNC_035782.1" 30069639 30072709 -1
"843" "cvirNC_035782.1" 30730887 30732809 1
"844" "cvirNC_035782.1" 30859794 30866739 2
"845" "cvirNC_035782.1" 30915224 30918587 -1
"846" "cvirNC_035782.1" 30918828 30923221 1
"847" "cvirNC_035782.1" 31178586 31236893 4
"848" "cvirNC_035782.1" 31298981 31311374 -1
"849" "cvirNC_035782.1" 31470918 31475027 -1
"850" "cvirNC_035782.1" 32537610 32559292 1
"851" "cvirNC_035782.1" 32736018 32739102 1
"852" "cvirNC_035782.1" 32976780 32989297 2
"853" "cvirNC_035782.1" 33119957 33153516 1
"854" "cvirNC_035782.1" 33381549 33390520 -1
"855" "cvirNC_035782.1" 33469074 33475726 -1
"856" "cvirNC_035782.1" 34059055 34063924 1
"857" "cvirNC_035782.1" 34596789 34683296 1
"858" "cvirNC_035782.1" 36065186 36075847 2
"859" "cvirNC_035782.1" 36117187 36141743 1
"860" "cvirNC_035782.1" 36451033 36511644 1
"861" "cvirNC_035782.1" 36576032 36581225 1
"862" "cvirNC_035782.1" 36604733 36616076 3
"863" "cvirNC_035782.1" 36839162 36849214 1
"864" "cvirNC_035782.1" 37053395 37072009 3
"865" "cvirNC_035782.1" 38068430 38086058 1
"866" "cvirNC_035782.1" 38406337 38412118 1
"867" "cvirNC_035782.1" 38834605 38855144 -1
"868" "cvirNC_035782.1" 39026323 39032294 1
"869" "cvirNC_035782.1" 39155583 39161825 -1
"870" "cvirNC_035782.1" 39334352 39352492 1
"871" "cvirNC_035782.1" 39511872 39517360 1
"872" "cvirNC_035782.1" 39527175 39535394 2
"873" "cvirNC_035782.1" 39551181 39557292 1
"874" "cvirNC_035782.1" 39577914 39591415 1
"875" "cvirNC_035782.1" 39736619 39751166 1
"876" "cvirNC_035782.1" 40024172 40054301 -1
"877" "cvirNC_035782.1" 40098216 40108913 1
"878" "cvirNC_035782.1" 40321575 40339738 2
"879" "cvirNC_035782.1" 40488066 40574214 1
"880" "cvirNC_035782.1" 41261692 41264645 1
"881" "cvirNC_035782.1" 41376340 41385834 1
"882" "cvirNC_035782.1" 41420416 41423075 1
"883" "cvirNC_035782.1" 41424005 41431256 1
"884" "cvirNC_035782.1" 41496186 41540082 2
"885" "cvirNC_035782.1" 41601740 41630793 1
"886" "cvirNC_035782.1" 41744529 41757805 -2
"887" "cvirNC_035782.1" 41765153 41798319 1
"888" "cvirNC_035782.1" 41871011 41894427 1
"889" "cvirNC_035782.1" 42063586 42066565 -1
"890" "cvirNC_035782.1" 42317845 42330875 -1
"891" "cvirNC_035782.1" 42338152 42342382 1
"892" "cvirNC_035782.1" 42452092 42453825 1
"893" "cvirNC_035782.1" 42573645 42578044 1
"894" "cvirNC_035782.1" 42675022 42677512 1
"895" "cvirNC_035782.1" 42779336 42798375 3
"896" "cvirNC_035782.1" 42994147 42995968 1
"897" "cvirNC_035782.1" 43009127 43014991 1
"898" "cvirNC_035782.1" 43119275 43137740 -2
"899" "cvirNC_035782.1" 43491539 43529381 1
"900" "cvirNC_035782.1" 43628198 43673914 1
"901" "cvirNC_035782.1" 43885034 43895560 1
"902" "cvirNC_035782.1" 44018913 44020724 -1
"903" "cvirNC_035782.1" 44046229 44093913 -1
"904" "cvirNC_035782.1" 44370501 44400880 -1
"905" "cvirNC_035782.1" 44416005 44450594 -2
"906" "cvirNC_035782.1" 44470216 44502828 1
"907" "cvirNC_035782.1" 44776408 44819347 -2
"908" "cvirNC_035782.1" 45036311 45059750 1
"909" "cvirNC_035782.1" 45062903 45069179 2
"910" "cvirNC_035782.1" 45343332 45365863 -1
"911" "cvirNC_035782.1" 45374784 45381470 1
"912" "cvirNC_035782.1" 45480295 45502049 -1
"913" "cvirNC_035782.1" 45516048 45522146 1
"914" "cvirNC_035782.1" 45639366 45645173 -1
"915" "cvirNC_035782.1" 45715719 45727103 1
"916" "cvirNC_035782.1" 45814842 45819597 -2
"917" "cvirNC_035782.1" 45836266 45841204 1
"918" "cvirNC_035782.1" 45901683 45910498 -1
"919" "cvirNC_035782.1" 45958625 45996439 1
"920" "cvirNC_035782.1" 46246474 46259090 1
"921" "cvirNC_035782.1" 46520744 46529748 1
"922" "cvirNC_035782.1" 46551373 46556376 1
"923" "cvirNC_035782.1" 46557172 46561954 1
"924" "cvirNC_035782.1" 46702564 46741192 -1
"925" "cvirNC_035782.1" 46885214 46901858 -1
"926" "cvirNC_035782.1" 46901841 46911501 -2
"927" "cvirNC_035782.1" 47100164 47109730 -2
"928" "cvirNC_035782.1" 47109945 47120943 1
"929" "cvirNC_035782.1" 47126904 47144738 2
"930" "cvirNC_035782.1" 47204387 47214029 1
"931" "cvirNC_035782.1" 47301211 47378111 -1
"932" "cvirNC_035782.1" 47690262 47697031 -1
"933" "cvirNC_035782.1" 47709669 47777650 -1
"934" "cvirNC_035782.1" 47788055 47789625 -1
"935" "cvirNC_035782.1" 47789628 47794782 -1
"936" "cvirNC_035782.1" 47797010 47805798 1
"937" "cvirNC_035782.1" 47811366 47813245 1
"938" "cvirNC_035782.1" 47980423 47981172 1
"939" "cvirNC_035782.1" 48025608 48038573 1
"940" "cvirNC_035782.1" 48327816 48372324 1
"941" "cvirNC_035782.1" 48509800 48514312 1
"942" "cvirNC_035782.1" 48594591 48614806 1
"943" "cvirNC_035782.1" 48928824 48951740 1
"944" "cvirNC_035782.1" 48960228 48975776 1
"945" "cvirNC_035782.1" 49335974 49352534 -2
"946" "cvirNC_035782.1" 49721062 49764895 1
"947" "cvirNC_035782.1" 50374182 50392925 -1
"948" "cvirNC_035782.1" 50400327 50418391 1
"949" "cvirNC_035782.1" 50762632 50788968 -3
"950" "cvirNC_035782.1" 51133599 51141237 1
"951" "cvirNC_035782.1" 51193277 51199306 2
"952" "cvirNC_035782.1" 51420528 51512453 -1
"953" "cvirNC_035782.1" 51518133 51520437 1
"954" "cvirNC_035782.1" 51523421 51530885 2
"955" "cvirNC_035782.1" 51545401 51551639 -1
"956" "cvirNC_035782.1" 51578815 51603239 1
"957" "cvirNC_035782.1" 51804909 51809120 3
"958" "cvirNC_035782.1" 52203328 52215098 1
"959" "cvirNC_035782.1" 52235451 52248691 1
"960" "cvirNC_035782.1" 52317796 52346524 -4
"961" "cvirNC_035782.1" 52366204 52376253 1
"962" "cvirNC_035782.1" 52389483 52402162 1
"963" "cvirNC_035782.1" 52627115 52646551 -1
"964" "cvirNC_035782.1" 52691535 52697385 1
"965" "cvirNC_035782.1" 52731841 52773759 -2
"966" "cvirNC_035782.1" 52821933 52832859 -1
"967" "cvirNC_035782.1" 53506868 53518414 1
"968" "cvirNC_035782.1" 54104216 54106053 1
"969" "cvirNC_035782.1" 54754060 54759623 -1
"970" "cvirNC_035782.1" 54883989 54925245 4
"971" "cvirNC_035782.1" 54980917 54981859 1
"972" "cvirNC_035782.1" 55532323 55547904 -1
"973" "cvirNC_035782.1" 56162380 56188324 1
"974" "cvirNC_035782.1" 56200152 56205011 1
"975" "cvirNC_035782.1" 56509154 56531476 -2
"976" "cvirNC_035782.1" 56535391 56554654 1
"977" "cvirNC_035782.1" 56585555 56599421 4
"978" "cvirNC_035782.1" 56615042 56623399 1
"979" "cvirNC_035782.1" 56853032 56858327 -1
"980" "cvirNC_035782.1" 57152004 57160567 1
"981" "cvirNC_035782.1" 57323486 57334741 1
"982" "cvirNC_035782.1" 57476122 57482389 -1
"983" "cvirNC_035782.1" 57724018 57733947 -1
"984" "cvirNC_035782.1" 57746304 57765983 1
"985" "cvirNC_035782.1" 57825645 57829521 -1
"986" "cvirNC_035782.1" 58235639 58237867 -1
"987" "cvirNC_035782.1" 58270217 58297724 2
"988" "cvirNC_035782.1" 58756128 58762603 2
"989" "cvirNC_035782.1" 59393229 59396474 1
"990" "cvirNC_035782.1" 59635121 59640558 1
"991" "cvirNC_035782.1" 59709042 59767384 1
"992" "cvirNC_035782.1" 61274039 61274111 -3
"993" "cvirNC_035782.1" 61443284 61452025 -1
"994" "cvirNC_035782.1" 61520579 61585889 2
"995" "cvirNC_035782.1" 61914186 61919145 1
"996" "cvirNC_035782.1" 62229069 62249826 -2
"997" "cvirNC_035782.1" 62890039 62898847 -1
"998" "cvirNC_035782.1" 62912342 62919199 1
"999" "cvirNC_035782.1" 62920675 62947357 2
"1000" "cvirNC_035782.1" 63397733 63405274 -2
"1001" "cvirNC_035782.1" 63474849 63505042 1
"1002" "cvirNC_035782.1" 63651534 63669409 -1
"1003" "cvirNC_035782.1" 64036245 64038047 -1
"1004" "cvirNC_035782.1" 64150609 64152378 1
"1005" "cvirNC_035782.1" 64216085 64222553 -1
"1006" "cvirNC_035782.1" 64350487 64355696 2
"1007" "cvirNC_035782.1" 64350492 64363282 1
"1008" "cvirNC_035782.1" 64623355 64651404 1
"1009" "cvirNC_035782.1" 64661193 64681637 1
"1010" "cvirNC_035782.1" 64690818 64695409 -2
"1011" "cvirNC_035782.1" 64976220 65023904 1
"1012" "cvirNC_035782.1" 65870101 65960091 1
"1013" "cvirNC_035782.1" 65987240 66040407 1
"1014" "cvirNC_035782.1" 66015430 66015894 1
"1015" "cvirNC_035782.1" 66204965 66379538 -1
"1016" "cvirNC_035782.1" 66655531 66672504 1
"1017" "cvirNC_035782.1" 66684788 66694459 1
"1018" "cvirNC_035782.1" 66830501 66847392 3
"1019" "cvirNC_035782.1" 67047685 67047774 -3
"1020" "cvirNC_035782.1" 67141712 67151584 -1
"1021" "cvirNC_035782.1" 67318050 67359549 1
"1022" "cvirNC_035782.1" 67575254 67600062 1
"1023" "cvirNC_035782.1" 67695734 67735552 1
"1024" "cvirNC_035782.1" 67792514 67832535 -1
"1025" "cvirNC_035782.1" 68064617 68070716 -1
"1026" "cvirNC_035782.1" 68288477 68294753 -1
"1027" "cvirNC_035782.1" 68369500 68382760 4
"1028" "cvirNC_035782.1" 68796484 68798097 1
"1029" "cvirNC_035782.1" 68950257 68964949 -1
"1030" "cvirNC_035782.1" 69014067 69029945 -1
"1031" "cvirNC_035782.1" 69041734 69051602 1
"1032" "cvirNC_035782.1" 69054914 69060485 -1
"1033" "cvirNC_035782.1" 69214955 69229921 1
"1034" "cvirNC_035782.1" 69239094 69257316 -1
"1035" "cvirNC_035782.1" 69441848 69453199 -1
"1036" "cvirNC_035782.1" 69504742 69513469 -1
"1037" "cvirNC_035782.1" 69553763 69560178 -1
"1038" "cvirNC_035782.1" 69861503 69881026 2
"1039" "cvirNC_035782.1" 70201076 70219091 1
"1040" "cvirNC_035782.1" 70294969 70314875 -1
"1041" "cvirNC_035782.1" 70508738 70543829 1
"1042" "cvirNC_035782.1" 70554366 70565323 1
"1043" "cvirNC_035782.1" 71014484 71033529 1
"1044" "cvirNC_035782.1" 71230913 71255533 3
"1045" "cvirNC_035782.1" 71369491 71419898 2
"1046" "cvirNC_035782.1" 71500801 71510880 1
"1047" "cvirNC_035782.1" 71911289 71912934 1
"1048" "cvirNC_035782.1" 71925975 71935122 1
"1049" "cvirNC_035782.1" 71938256 71956028 1
"1050" "cvirNC_035782.1" 72148668 72158905 1
"1051" "cvirNC_035782.1" 72213107 72237244 1
"1052" "cvirNC_035782.1" 72265000 72273295 -1
"1053" "cvirNC_035782.1" 72296329 72306853 -1
"1054" "cvirNC_035782.1" 72442645 72460582 -1
"1055" "cvirNC_035782.1" 72624276 72637025 1
"1056" "cvirNC_035782.1" 72729459 72745491 2
"1057" "cvirNC_035782.1" 72791857 72807826 1
"1058" "cvirNC_035782.1" 72807317 72842474 2
