gene_name	t_name	Predom_exp
LOC111106964	rna-XM_022441860.1	6.88746475
LOC111106965	rna-XM_022441861.1	5.154153
LOC111106966	rna-XM_022441866.1	5.034307
LOC111106967	rna-XM_022441867.1	1.62293575
LOC111106968	rna-XM_022441869.1	2.23788425
LOC111106969	rna-XM_022441871.1	3.9128065
LOC111106970	rna-XM_022441872.1	3.41157825
LOC111106971	rna-XM_022441873.1	4.040294
LOC111106972	rna-XR_002635318.1	3.72976325
LOC111106973	rna-XM_022441878.1	13.710074
LOC111106974	rna-XM_022441874.1	0.423234
LOC111106975	rna-XM_022441876.1	6.78804175
LOC111106976	rna-XM_022441879.1	0.49485675
LOC111106977	rna-XM_022441881.1	5.46890925
LOC111106978	rna-XM_022441882.1	168.3827085
LOC111106979	rna-XM_022441884.1	10.44316575
LOC111106980	rna-XM_022441886.1	31.6593695
LOC111106981	rna-XM_022441892.1	14.6516935
LOC111106982	rna-XR_002635327.1	6.7431175
LOC111106983	rna-XM_022441907.1	6.44038275
LOC111106984	rna-XM_022441905.1	5.3040565
LOC111106985	rna-XM_022441906.1	7.151002
LOC111106986	rna-XR_002635319.1	1.4958385
LOC111106987	rna-XM_022441908.1	1.87029575
LOC111106988	rna-XM_022441909.1	1.0767315
LOC111106989	rna-XM_022441910.1	0
LOC111106990	rna-XM_022441924.1	3.4617785
LOC111106991	rna-XM_022441914.1	0.90467625
LOC111106992	rna-XM_022441915.1	7.6066415
LOC111106993	rna-XM_022441919.1	4.027775
LOC111106994	rna-XM_022441921.1	5.75702275
LOC111106995	rna-XM_022441922.1	11.9753865
LOC111106996	rna-XR_002635322.1	0.59628225
LOC111106997	rna-XR_002635323.1	0
LOC111106998	rna-XM_022441923.1	0.7215365
LOC111106999	rna-XM_022441925.1	1.29912875
LOC111107000	rna-XM_022441926.1	5.7477155
LOC111107001	rna-XR_002635324.1	0
LOC111107002	rna-XM_022441927.1	2.0842785
LOC111107003	rna-XR_002635325.1	7.31604625
LOC111107004	rna-XM_022441928.1	1.7131575
LOC111107005	rna-XM_022441929.1	176.30730825
LOC111107006	rna-XM_022441933.1	5.68915025
LOC111107007	rna-XR_002635326.1	1.33882775
LOC111107008	rna-XM_022441930.1	4.86622825
LOC111107009	rna-XM_022441934.1	10.284146
LOC111107010	rna-XM_022441937.1	3.346154
LOC111107011	rna-XR_002635328.1	6.103681
LOC111107012	rna-XR_002635329.1	5.80090125
LOC111107013	rna-XM_022441938.1	0.24045625
LOC111107014	rna-XM_022441940.1	6.22336725
LOC111107015	rna-XM_022441944.1	11.9785785
LOC111107016	rna-XR_002635331.1	1.3695035
LOC111107017	rna-XM_022441945.1	0.37693625
LOC111107018	rna-XM_022441946.1	4.682337
LOC111107019	rna-XM_022441949.1	3.99108725
LOC111107020	rna-XM_022441957.1	10.049353
LOC111107021	rna-XM_022441955.1	1.8211285
LOC111107022	rna-XM_022441956.1	5.4965455
LOC111107023	rna-XM_022441959.1	9.56056225
LOC111107024	rna-XM_022441960.1	0.75194675
LOC111107025	rna-XM_022441962.1	4.26108225
LOC111107026	rna-XM_022441965.1	0
LOC111107027	rna-XR_002635332.1	6.1720405
LOC111107028	rna-XM_022441970.1	17.83899225
LOC111107029	rna-XM_022441968.1	2.98520725
LOC111107030	rna-XR_002635333.1	3.84477225
LOC111107031	rna-XR_002635334.1	1.02937725
LOC111107032	rna-XM_022441974.1	6.81501125
LOC111107033	rna-XM_022441976.1	3.54384175
LOC111107034	rna-XM_022441977.1	7.0804955
LOC111107035	rna-XM_022442018.1	3.581979
LOC111107036	rna-XM_022441981.1	2.90287475
LOC111107037	rna-XM_022441978.1	8.6007875
LOC111107038	rna-XM_022441979.1	2.4025465
LOC111107039	rna-XM_022441980.1	5.996111
LOC111107040	rna-XM_022441983.1	2.12542875
LOC111107041	rna-XM_022441987.1	5.71990875
LOC111107042	rna-XM_022441989.1	4.72074425
LOC111107043	rna-XM_022441990.1	6.544208
LOC111107044	rna-XM_022441994.1	0.24597675
LOC111107045	rna-XM_022441991.1	9.48516975
LOC111107046	rna-XM_022441992.1	4.6270325
LOC111107047	rna-XM_022441998.1	4.2902675
LOC111107048	rna-XM_022442000.1	10.01717175
LOC111107049	rna-XR_002635335.1	8.933076
LOC111107050	rna-XR_002635336.1	4.633265
LOC111107051	rna-XM_022442005.1	1.52383
LOC111107052	rna-XM_022442002.1	2.5403345
LOC111107053	rna-XM_022442003.1	2.930886
LOC111107054	rna-XM_022442004.1	9.2890715
LOC111107055	rna-XR_002635337.1	2.80521925
LOC111107056	rna-XM_022442006.1	7.31723225
LOC111107057	rna-XM_022442007.1	8.45892575
LOC111107058	rna-XM_022442009.1	7.36155975
LOC111107059	rna-XM_022442019.1	10.1128635
LOC111107060	rna-XM_022442015.1	2.08989225
LOC111107061	rna-XM_022442017.1	2.02057625
LOC111107062	rna-XM_022442023.1	6.4366945
LOC111107063	rna-XM_022442025.1	4.931114
LOC111107064	rna-XM_022442028.1	6.40473475
LOC111107065	rna-XM_022442034.1	8.4802595
LOC111107066	rna-XM_022442037.1	9.66699825
LOC111107067	rna-XM_022442038.1	7.33589125
LOC111107068	rna-XM_022442040.1	4.1515245
LOC111107069	gene-LOC111107069	8.55107025
LOC111107070	rna-XM_022442043.1	8.41823125
LOC111107071	rna-XR_002635338.1	6.680718
LOC111107072	rna-XR_002635339.1	2.600256
LOC111107073	rna-XM_022442042.1	1.66505925
LOC111107074	rna-XR_002635340.1	0.2670455
LOC111107075	rna-XR_002635341.1	0.083701
LOC111107076	rna-XR_002635342.1	1.257092
LOC111107077	rna-XR_002635343.1	0
LOC111107078	rna-XM_022442044.1	18.1606375
LOC111107079	rna-XM_022442045.1	1.2981925
LOC111107080	rna-XM_022442046.1	3.289112
LOC111107081	rna-XM_022442047.1	4.79734825
LOC111107082	gene-LOC111107082	3.91351775
LOC111107083	rna-XM_022442052.1	1.5462995
LOC111107084	rna-XM_022442048.1	7.7293845
LOC111107085	rna-XM_022442053.1	8.435902
LOC111107086	rna-XM_022442055.1	4.23946125
LOC111107087	rna-XM_022442056.1	3.613861
LOC111107088	rna-XM_022442057.1	9.377462
LOC111107089	rna-XR_002635344.1	1.71901075
LOC111107090	rna-XR_002635345.1	0.450831
LOC111107091	rna-XM_022442063.1	2.4344955
LOC111107092	rna-XM_022442059.1	2.126936
LOC111107093	rna-XM_022442060.1	2.8685415
LOC111107094	rna-XM_022442064.1	1.0478295
LOC111107095	rna-XR_002635347.1	0.04471825
LOC111107096	rna-XM_022442066.1	3.395282
LOC111107097	rna-XM_022442071.1	2.8769355
LOC111107098	rna-XM_022442076.1	9.88377175
LOC111107099	rna-XM_022442078.1	2.94852475
LOC111107100	rna-XR_002635348.1	4.6972265
LOC111107101	rna-XM_022442081.1	0.23279
LOC111107102	rna-XR_002635349.1	5.183679
LOC111107103	rna-XM_022442082.1	7.8323935
LOC111107104	rna-XM_022442084.1	3.67577425
LOC111107105	rna-XM_022442099.1	17.36480475
LOC111107106	rna-XM_022442100.1	2.84222475
LOC111107107	rna-XM_022442101.1	1.340158
LOC111107108	rna-XM_022442102.1	3.29780475
LOC111107109	rna-XM_022442104.1	9.7092815
LOC111107110	rna-XM_022442105.1	1.82619425
LOC111107111	rna-XM_022442106.1	8.2772335
LOC111107112	rna-XM_022442108.1	7.192694
LOC111107113	rna-XM_022442109.1	86.9358895
LOC111107114	rna-XM_022442113.1	5.798854
LOC111107115	rna-XM_022442110.1	1.47161975
LOC111107116	rna-XM_022442111.1	8.25536425
LOC111107117	rna-XM_022442112.1	57.292971
LOC111107118	rna-XM_022442114.1	6.87438275
LOC111107119	rna-XM_022442118.1	6.8249995
LOC111107120	rna-XR_002635354.1	7.9489905
LOC111107121	rna-XR_002635355.1	4.27883575
LOC111107122	rna-XR_002635356.1	7.74853625
LOC111107123	rna-XM_022442122.1	3.47431775
LOC111107124	rna-XM_022442119.1	4.327288
LOC111107125	rna-XM_022442120.1	4.34318275
LOC111107126	rna-XM_022442121.1	6.45940975
LOC111107127	rna-XM_022442123.1	9.85071775
LOC111107128	rna-XM_022442124.1	6.181443
LOC111107129	rna-XR_002635357.1	0.420814
LOC111107130	rna-XM_022442126.1	4.777746
LOC111107131	rna-XR_002635358.1	0.2541355
LOC111107132	rna-XR_002635359.1	3.66247775
LOC111107133	rna-XM_022442130.1	7.4768165
LOC111107134	rna-XR_002635360.1	5.8094915
LOC111107135	rna-XM_022442131.1	4.46346875
LOC111107136	rna-XM_022442133.1	5.298013
LOC111107137	rna-XR_002635361.1	2.1944955
LOC111107138	rna-XM_022442135.1	3.895831
LOC111107139	rna-XM_022442145.1	1.8661025
LOC111107140	rna-XM_022442153.1	5.97122325
LOC111107141	rna-XM_022442154.1	0.4471705
LOC111107142	gene-LOC111107142	3.75122525
LOC111107143	rna-XM_022442156.1	0.3151265
LOC111107144	rna-XM_022442161.1	3.7915545
LOC111107145	rna-XM_022442167.1	2.1984025
LOC111107146	rna-XM_022442171.1	10.1877895
LOC111107147	rna-XM_022442168.1	1.77194675
LOC111107148	rna-XR_002635363.1	4.2013915
LOC111107149	rna-XM_022442169.1	6.3540065
LOC111107150	rna-XR_002635364.1	2.57793775
LOC111107151	rna-XM_022442174.1	2.5071345
LOC111107152	rna-XM_022442175.1	2.55490625
LOC111107153	rna-XM_022442216.1	3.3670665
LOC111107154	rna-XM_022442176.1	2.25122175
LOC111107155	rna-XM_022442189.1	2.60990875
LOC111107156	rna-XM_022442193.1	3.613258
LOC111107157	rna-XM_022442198.1	10.64851325
LOC111107158	rna-XM_022442195.1	4.4761745
LOC111107159	rna-XM_022442196.1	7.56425175
LOC111107160	rna-XM_022442199.1	3.6794265
LOC111107161	rna-XM_022442200.1	1.514713
LOC111107162	rna-XM_022442201.1	2.62521775
LOC111107163	rna-XM_022442202.1	3.590516
LOC111107164	rna-XM_022442204.1	1.831926
LOC111107165	rna-XM_022442205.1	4.804284
LOC111107166	rna-XM_022442208.1	8.0682615
LOC111107167	rna-XM_022442206.1	1.0853085
LOC111107168	rna-XM_022442207.1	5.43340625
LOC111107169	rna-XR_002635366.1	2.1026215
LOC111107170	rna-XM_022442209.1	6.88279825
LOC111107171	rna-XM_022442213.1	8.98046425
LOC111107172	rna-XR_002635367.1	6.11270225
LOC111107173	rna-XM_022442214.1	14.8626285
LOC111107174	rna-XM_022442215.1	4.81535525
LOC111107175	rna-XM_022442221.1	11.8340505
LOC111107176	rna-XR_002635368.1	2.67331925
LOC111107177	rna-XM_022442217.1	2.46003
LOC111107178	rna-XM_022442222.1	7.58523025
LOC111107179	rna-XM_022442223.1	6.907531
LOC111107180	rna-XM_022442224.1	7.5071795
LOC111107181	rna-XM_022442227.1	1.458993
LOC111107182	rna-XM_022442228.1	3.9218745
LOC111107183	rna-XM_022442233.1	3.343034
LOC111107184	rna-XM_022442229.1	0
LOC111107185	rna-XM_022442231.1	2.5046465
LOC111107186	rna-XM_022442239.1	1.72699275
LOC111107187	rna-XM_022442243.1	2.22618175
LOC111107188	rna-XM_022442247.1	3.57339375
LOC111107189	rna-XM_022442244.1	12.01982325
LOC111107190	rna-XM_022442245.1	4.49337275
LOC111107191	rna-XM_022442246.1	2.234973
LOC111107192	rna-XM_022442248.1	2.713854
LOC111107193	rna-XM_022442249.1	9.04802325
LOC111107194	rna-XM_022442251.1	0.94772925
LOC111107195	rna-XM_022442252.1	1.8678435
LOC111107196	rna-XM_022442253.1	2.5879145
LOC111107197	rna-XM_022442255.1	4.16186975
LOC111107198	rna-XM_022442258.1	7.9399455
LOC111107199	rna-XR_002635369.1	2.7715005
LOC111107200	rna-XM_022442256.1	12.15913325
LOC111107201	rna-XR_002635370.1	5.60553675
LOC111107202	rna-XM_022442259.1	0.356735
LOC111107203	rna-XR_002635371.1	1.272481
LOC111107204	rna-XM_022442260.1	2.892497
LOC111107205	rna-XM_022442271.1	7.346458
LOC111107206	rna-XM_022442287.1	4.557197
LOC111107207	rna-XM_022442289.1	6.420729
LOC111107208	rna-XM_022442291.1	27.72168925
LOC111107209	rna-XM_022442292.1	5.58519
LOC111107210	rna-XM_022442293.1	4.448934
LOC111107211	rna-XM_022442294.1	0.779108
LOC111107212	rna-XM_022442295.1	2.84305925
LOC111107213	rna-XM_022442299.1	2.62811525
LOC111107214	rna-XM_022442296.1	4.44647375
LOC111107215	rna-XM_022442297.1	2.059591
LOC111107216	rna-XM_022442298.1	2.4221275
LOC111107217	rna-XM_022442300.1	11.46144725
LOC111107218	rna-XM_022442301.1	2.82341675
LOC111107219	rna-XM_022442302.1	2.300268
LOC111107220	rna-XR_002635374.1	3.20295575
LOC111107221	rna-XM_022442310.1	5.6910745
LOC111107222	rna-XM_022442306.1	13.236146
LOC111107223	rna-XM_022442307.1	2.71647625
LOC111107224	rna-XM_022442312.1	4.47402375
LOC111107225	rna-XM_022442315.1	6.94059575
LOC111107226	rna-XM_022442316.1	4.841632
LOC111107227	rna-XM_022442317.1	6.429279
LOC111107228	rna-XM_022442318.1	3.32224725
LOC111107229	rna-XM_022442322.1	13.584892
LOC111107230	rna-XM_022442319.1	6.37216175
LOC111107231	rna-XM_022442320.1	4.93453825
LOC111107232	rna-XM_022442321.1	7.28857975
LOC111107233	rna-XM_022442323.1	3.78584425
LOC111107234	rna-XM_022442325.1	11.443358
LOC111107235	rna-XM_022442326.1	5.60976475
LOC111107236	rna-XM_022442327.1	3.08913925
LOC111107237	gene-LOC111107237	11.94333225
LOC111107238	rna-XM_022442328.1	4.11381875
LOC111107239	rna-XM_022442333.1	3.7967055
LOC111107240	rna-XM_022442329.1	4.01898275
LOC111107241	rna-XM_022442330.1	8.3710865
LOC111107242	rna-XM_022442332.1	8.514002
LOC111107243	rna-XR_002635373.1	1.1752875
LOC111107244	rna-XM_022442334.1	13.410581
LOC111107245	rna-XM_022442335.1	7.075141
LOC111107246	rna-XM_022442336.1	3.1473495
LOC111107247	rna-XM_022442337.1	0.445221
LOC111107248	rna-XM_022442338.1	7.26338075
LOC111107249	rna-XM_022442339.1	1.338911
LOC111107250	rna-XM_022442340.1	6.94645275
LOC111107251	rna-XM_022442358.1	1.70234125
LOC111107252	rna-XM_022442356.1	0
LOC111107253	rna-XM_022442359.1	4.79438475
LOC111107254	rna-XM_022442362.1	10.551037
LOC111107255	rna-XM_022442363.1	6.20786875
LOC111107256	rna-XM_022442364.1	8.097022
LOC111107257	rna-XM_022442368.1	3.41861525
LOC111107258	rna-XM_022442371.1	3.297719
LOC111107259	rna-XM_022442369.1	7.44473325
LOC111107260	rna-XM_022442370.1	6.61107725
LOC111107261	rna-XM_022442372.1	10.57860175
LOC111107262	rna-XM_022442373.1	8.10742825
LOC111107263	rna-XM_022442374.1	7.95652475
LOC111107264	rna-XM_022442375.1	22.79151775
LOC111107265	rna-XM_022442376.1	8.21599125
LOC111107266	rna-XM_022442378.1	7.47436525
LOC111107267	rna-XM_022442383.1	0
LOC111107268	rna-XM_022442381.1	5.02443225
LOC111107269	rna-XM_022442382.1	4.18884075
LOC111107270	rna-XM_022442428.1	13.6065155
LOC111107271	rna-XM_022442384.1	4.53297275
LOC111107272	rna-XM_022442387.1	10.4072455
LOC111107273	rna-XM_022442389.1	10.90500375
LOC111107274	rna-XM_022442390.1	157.38904875
LOC111107275	rna-XM_022442395.1	1.61425275
LOC111107276	rna-XM_022442391.1	7.000302
LOC111107277	rna-XM_022442392.1	9.79763975
LOC111107278	rna-XM_022442397.1	5.4325585
LOC111107279	rna-XM_022442404.1	6.05097125
LOC111107280	rna-XM_022442409.1	9.246865
LOC111107281	rna-XM_022442407.1	4.62922925
LOC111107282	rna-XM_022442410.1	4.348742
LOC111107283	rna-XM_022442412.1	5.272617
LOC111107284	rna-XM_022442415.1	3.2556755
LOC111107285	rna-XM_022442417.1	6.1705695
LOC111107286	rna-XM_022442423.1	5.2338595
LOC111107287	rna-XM_022442419.1	4.99546275
LOC111107288	rna-XM_022442422.1	2.638419
LOC111107289	rna-XM_022442424.1	2.176705
LOC111107290	rna-XM_022442430.1	14.2022755
LOC111107291	rna-XM_022442431.1	5.92791025
LOC111107292	rna-XM_022442437.1	2.71938375
LOC111107293	rna-XM_022442433.1	3.4290975
LOC111107294	rna-XM_022442436.1	4.26957725
LOC111107295	rna-XM_022442438.1	5.99328325
LOC111107296	rna-XM_022442439.1	4.00355
LOC111107297	rna-XM_022442440.1	3.2654245
LOC111107298	rna-XR_002635378.1	2.190376
LOC111107299	rna-XR_002635381.1	11.5544935
LOC111107300	rna-XR_002635384.1	4.62512975
LOC111107301	rna-XM_022442442.1	6.4408975
LOC111107302	rna-XR_002635385.1	3.870684
LOC111107303	rna-XR_002635386.1	3.9733515
LOC111107304	rna-XR_002635387.1	1.23447925
LOC111107305	rna-XR_002635388.1	3.17833875
LOC111107306	rna-XM_022442443.1	11.600528
LOC111107307	rna-XM_022442444.1	9.722061
LOC111107308	rna-XM_022442445.1	1.64066475
LOC111107309	rna-XM_022442448.1	1.50578525
LOC111107310	rna-XM_022442449.1	1.97388025
LOC111107311	rna-XM_022442450.1	6.7899385
LOC111107312	rna-XM_022442453.1	12.389431
LOC111107313	rna-XM_022442451.1	2.47766125
LOC111107314	rna-XR_002635389.1	0.124833
LOC111107315	rna-XM_022442452.1	4.37310725
LOC111107316	rna-XM_022442454.1	3.64701625
LOC111107317	rna-XM_022442456.1	35.2908285
LOC111107318	rna-XM_022442458.1	5.823478
LOC111107319	rna-XR_002635390.1	0.462771
LOC111107320	rna-XM_022442465.1	6.95184625
LOC111107321	rna-XM_022442462.1	3.859819
LOC111107322	rna-XM_022442464.1	5.20019925
LOC111107323	rna-XM_022442466.1	2.82047125
LOC111107324	rna-XM_022442467.1	6.83004625
LOC111107325	rna-XM_022442469.1	2.55189725
LOC111107326	rna-XM_022442475.1	12.80189725
LOC111107327	rna-XM_022442479.1	8.809321
LOC111107328	rna-XM_022442483.1	7.966726
LOC111107329	rna-XM_022442494.1	6.670936
LOC111107330	rna-XR_002635391.1	6.16997825
LOC111107331	rna-XM_022442493.1	17.4130405
LOC111107332	rna-XM_022442495.1	4.3430355
LOC111107333	rna-XM_022442496.1	9.13831075
LOC111107334	rna-XM_022442497.1	6.84523125
LOC111107335	rna-XM_022442498.1	6.80314175
LOC111107336	rna-XM_022442499.1	4.2030495
LOC111107337	rna-XM_022442500.1	22.9645485
LOC111107338	rna-XM_022442501.1	46.811199
LOC111107339	rna-XM_022442505.1	5.0886355
LOC111107340	rna-XM_022442502.1	5.594255
LOC111107341	rna-XM_022442503.1	3.27910825
LOC111107342	rna-XM_022442504.1	5.24269775
LOC111107343	rna-XM_022442550.1	40.02512575
LOC111107344	rna-XM_022442509.1	5.35272625
LOC111107345	rna-XM_022442510.1	7.15569925
LOC111107346	rna-XM_022442511.1	7.26886025
LOC111107347	rna-XM_022442513.1	1.7399625
LOC111107348	rna-XM_022442518.1	8.038459
LOC111107349	rna-XM_022442517.1	3.1645965
LOC111107350	rna-XM_022442523.1	0.7422985
LOC111107351	rna-XM_022442525.1	6.579807
LOC111107352	rna-XM_022442526.1	2.2376845
LOC111107353	rna-XM_022442527.1	1.22511075
LOC111107354	rna-XM_022442531.1	5.20316875
LOC111107355	rna-XM_022442528.1	3.08801625
LOC111107356	rna-XM_022442529.1	12.1783415
LOC111107357	rna-XM_022442530.1	4.782988
LOC111107358	rna-XM_022442533.1	7.3642645
LOC111107359	rna-XM_022442534.1	5.17862675
LOC111107360	rna-XM_022442536.1	2.40806
LOC111107361	rna-XM_022442539.1	2.092406
LOC111107362	rna-XM_022442544.1	7.28884025
LOC111107363	rna-XM_022442540.1	3.2614355
LOC111107364	rna-XM_022442547.1	4.1824085
LOC111107365	rna-XM_022442553.1	7.7567065
LOC111107366	rna-XM_022442554.1	6.490477
LOC111107367	rna-XM_022442558.1	4.5178155
LOC111107368	rna-XM_022442555.1	6.53716175
LOC111107369	rna-XM_022442556.1	8.26780375
LOC111107370	rna-XM_022442559.1	2.677552
LOC111107371	rna-XR_002635392.1	4.417336
LOC111107372	rna-XM_022442561.1	7.27465125
LOC111107373	rna-XM_022442562.1	10.52607225
LOC111107374	rna-XR_002635393.1	2.738307
LOC111107375	rna-XR_002635394.1	1.1158425
LOC111107376	rna-XR_002635395.1	3.33158375
LOC111107377	rna-XR_002635396.1	7.6417765
LOC111107378	rna-XM_022442563.1	3.47478375
LOC111107379	rna-XR_002635397.1	2.21319125
LOC111107380	rna-XR_002635398.1	4.789745
LOC111107381	rna-XR_002635399.1	0.06553325
LOC111107382	rna-XR_002635400.1	7.294297
LOC111107383	rna-XR_002635401.1	0.7947085
LOC111107384	rna-XR_002635402.1	0.983095
LOC111107385	rna-XR_002635403.1	4.926736
LOC111107386	rna-XR_002635404.1	0.5326135
LOC111107387	rna-XM_022442564.1	8.95142375
LOC111107388	rna-XM_022442568.1	0.0892385
LOC111107389	rna-XM_022442569.1	0.21505675
LOC111107390	rna-XM_022442573.1	5.92560725
LOC111107391	rna-XM_022442571.1	0.16803025
LOC111107392	rna-XM_022442572.1	0.22627875
LOC111107393	rna-XM_022442575.1	5.5237395
LOC111107394	rna-XM_022442577.1	4.3914545
LOC111107395	rna-XM_022442579.1	6.56877525
LOC111107396	rna-XR_002635405.1	0.1610555
LOC111107397	rna-XR_002635406.1	0
LOC111107398	rna-XM_022442580.1	4.88570525
LOC111107399	rna-XM_022442584.1	3.63164575
LOC111107400	rna-XM_022442581.1	6.37456325
LOC111107401	rna-XM_022442582.1	8.7788945
LOC111107402	rna-XM_022442585.1	3.780091
LOC111107403	rna-XM_022442589.1	5.2592165
LOC111107404	rna-XM_022442592.1	6.49690775
LOC111107405	rna-XM_022442597.1	7.78985575
LOC111107406	rna-XM_022442595.1	7.110335
LOC111107407	rna-XM_022442596.1	5.61761425
LOC111107408	rna-XM_022442598.1	8.93183175
LOC111107409	rna-XM_022442602.1	2.45339725
LOC111107410	rna-XM_022442604.1	2.91020475
LOC111107411	rna-XM_022442605.1	12.19300925
LOC111107412	rna-XM_022442610.1	5.17523875
LOC111107413	rna-XM_022442607.1	9.1895865
LOC111107414	rna-XM_022442609.1	10.96948
LOC111107415	rna-XM_022442611.1	14.2431175
LOC111107416	rna-XR_002635408.1	0.42183675
LOC111107417	gene-LOC111107417	0.207173
LOC111107418	rna-XM_022442612.1	2.438275
LOC111107419	rna-XM_022442613.1	14.07045425
LOC111107420	rna-XM_022442614.1	3.92553625
LOC111107421	rna-XM_022442615.1	5.7534525
LOC111107422	rna-XM_022442616.1	8.40211075
LOC111107423	rna-XM_022442621.1	7.16463125
LOC111107424	rna-XM_022442661.1	3.5489765
LOC111107425	rna-XM_022442623.1	8.423134
LOC111107426	rna-XM_022442624.1	8.1317755
LOC111107427	rna-XM_022442625.1	5.8664765
LOC111107428	rna-XM_022442628.1	1.62289025
LOC111107429	rna-XM_022442630.1	3.10490475
LOC111107430	rna-XM_022442632.1	11.1780515
LOC111107431	gene-LOC111107431	5.6489935
LOC111107432	rna-XM_022442631.1	9.55935225
LOC111107433	rna-XM_022442633.1	10.3276425
LOC111107434	rna-XM_022442634.1	4.934118
LOC111107435	rna-XM_022442635.1	0.4868775
LOC111107436	rna-XM_022442636.1	2.0609105
LOC111107437	rna-XM_022442637.1	1.8906595
LOC111107438	gene-LOC111107438	4.081131
LOC111107439	rna-XM_022442639.1	8.344855
LOC111107440	rna-XM_022442643.1	5.053216
LOC111107441	rna-XM_022442640.1	3.6478385
LOC111107442	rna-XM_022442641.1	3.1656815
LOC111107443	rna-XM_022442644.1	3.5908545
LOC111107444	rna-XM_022442657.1	5.93734025
LOC111107445	rna-XM_022442654.1	1.988257
LOC111107446	rna-XM_022442655.1	20.95349675
LOC111107447	rna-XM_022442656.1	3.63991275
LOC111107448	rna-XM_022442658.1	3.845092
LOC111107449	rna-XM_022442659.1	5.24981925
LOC111107450	rna-XM_022442660.1	2.53370275
LOC111107451	rna-XM_022442662.1	7.72402375
LOC111107452	rna-XM_022442663.1	5.12492525
LOC111107453	rna-XM_022442664.1	7.89823525
LOC111107454	rna-XM_022442665.1	14.69163775
LOC111107455	rna-XM_022442669.1	5.47748775
LOC111107456	rna-XM_022442666.1	2.116909
LOC111107457	rna-XM_022442667.1	3.90474325
LOC111107458	rna-XM_022442668.1	2.73355325
LOC111107459	rna-XM_022442670.1	14.9006145
LOC111107460	rna-XM_022442671.1	7.310031
LOC111107461	rna-XM_022442672.1	0.819978
LOC111107462	rna-XM_022442677.1	5.30669775
LOC111107463	rna-XM_022442681.1	13.241018
LOC111107464	rna-XM_022442680.1	0.0103195
LOC111107465	rna-XM_022442682.1	0.59623975
LOC111107466	rna-XM_022442683.1	4.56915475
LOC111107467	rna-XM_022442684.1	0.1633885
LOC111107468	rna-XM_022442685.1	3.93283175
LOC111107469	rna-XM_022442686.1	40.32561575
LOC111107470	rna-XM_022442687.1	5.47163875
LOC111107471	rna-XM_022442688.1	1.75046075
LOC111107472	rna-XM_022442689.1	2.861753
LOC111107473	rna-XM_022442690.1	3.51204275
LOC111107474	rna-XM_022442691.1	8.02460775
LOC111107475	rna-XR_002635409.1	1.4159925
LOC111107476	rna-XM_022442692.1	1.01107425
LOC111107477	rna-XM_022442693.1	2.79099075
LOC111107478	rna-XM_022442694.1	4.1750315
LOC111107479	rna-XM_022442699.1	8.9653305
LOC111107480	rna-XM_022442695.1	5.73909925
LOC111107481	rna-XM_022442696.1	2.856722
LOC111107482	rna-XM_022442698.1	43.28461525
LOC111107483	rna-XM_022442700.1	5.611398
LOC111107484	rna-XM_022442701.1	4.1316975
LOC111107485	rna-XM_022442702.1	2.551676
LOC111107486	rna-XM_022442704.1	1.46920525
LOC111107487	rna-XM_022442707.1	1.53006275
LOC111107488	rna-XM_022442711.1	12.482013
LOC111107489	rna-XM_022442709.1	1.60283775
LOC111107490	rna-XM_022442712.1	3.186938
LOC111107491	rna-XM_022442713.1	3.95065325
LOC111107492	rna-XM_022442714.1	2.1646135
LOC111107493	rna-XM_022442716.1	2.63448225
LOC111107494	rna-XM_022442718.1	2.18791375
LOC111107495	rna-XM_022442719.1	0.6372685
LOC111107496	rna-XM_022442723.1	8.80734625
LOC111107497	rna-XM_022442720.1	2.95358425
LOC111107498	rna-XM_022442721.1	0.600586
LOC111107499	rna-XM_022442724.1	3.561965
LOC111107500	rna-XM_022442725.1	0.3732095
LOC111107501	rna-XM_022442726.1	3.13951725
LOC111107502	rna-XM_022442727.1	6.64787475
LOC111107503	rna-XM_022442728.1	1.4280825
LOC111107504	rna-XM_022442732.1	5.02280625
LOC111107505	rna-XR_002635410.1	5.21555025
LOC111107506	rna-XM_022442729.1	9.3779355
LOC111107507	rna-XM_022442730.1	4.81471325
LOC111107508	rna-XM_022442734.1	5.89976725
LOC111107509	rna-XM_022442736.1	3.14446625
LOC111107510	rna-XR_002635411.1	4.85580225
LOC111107511	rna-XM_022442738.1	2.941801
LOC111107512	rna-XM_022442739.1	10.29130725
LOC111107513	rna-XM_022442743.1	16.5652245
LOC111107514	rna-XM_022442740.1	8.770948
LOC111107515	rna-XM_022442741.1	3.898054
LOC111107516	rna-XM_022442742.1	2.757573
LOC111107517	rna-XM_022442744.1	1.0433015
LOC111107518	rna-XM_022442745.1	3.3131195
LOC111107519	rna-XM_022442762.1	0.3513305
LOC111107520	rna-XM_022442765.1	7.95449025
LOC111107521	rna-XM_022442769.1	7.0461545
LOC111107522	rna-XM_022442766.1	0.243905
LOC111107523	rna-XM_022442771.1	0.56191125
LOC111107524	rna-XR_002635413.1	0.8000735
LOC111107525	rna-XM_022442775.1	4.76504575
LOC111107526	rna-XM_022442776.1	4.8596205
LOC111107527	rna-XM_022442777.1	0.660021
LOC111107528	rna-XM_022442780.1	7.233203
LOC111107529	rna-XM_022442778.1	11.98841
LOC111107530	rna-XM_022442779.1	1.885052
