chr	start	end	mean
cvirNC_035781.1	49600719	49607338	6.24601816666667
cvirNC_035781.1	49619519	49625127	6.92865633333333
cvirNC_035781.1	49627170	49630966	6.09721766666667
cvirNC_035781.1	49631413	49655328	6.88132866666667
cvirNC_035781.1	49651363	49656474	16.0322953333333
cvirNC_035781.1	49656522	49662043	4.549706
cvirNC_035781.1	49662143	49667369	3.62068566666667
cvirNC_035781.1	49668191	49676333	5.4109165
cvirNC_035781.1	49677058	49683587	7.99433066666667
cvirNC_035781.1	49687096	49714579	4.445867
cvirNC_035781.1	49715890	49721821	4.21366353333333
cvirNC_035781.1	49722704	49730108	6.42951833333333
cvirNC_035781.1	49730122	49734737	2.490577
cvirNC_035781.1	49737587	49741000	6.13883466666667
cvirNC_035781.1	49745787	49751428	4.16193716666667
cvirNC_035781.1	49752526	49768511	4.271927
cvirNC_035781.1	49769129	49771234	4.66366371666667
cvirNC_035781.1	49772500	49775624	1.502811
cvirNC_035781.1	49778065	49784412	1.65355866666667
cvirNC_035781.1	49802160	49820721	4.22810043333333
cvirNC_035781.1	49807216	49809157	1.86018683333333
cvirNC_035781.1	49816405	49817627	2.08229266666667
cvirNC_035781.1	49825093	49825906	1.18413983333333
cvirNC_035781.1	49843744	49847828	6.13625533333333
cvirNC_035781.1	49848469	49851885	7.2101805
cvirNC_035781.1	49864661	49866650	4.39913366666667
cvirNC_035781.1	49887243	49889531	5.96923716666667
cvirNC_035781.1	49891305	49899412	5.06801866666667
cvirNC_035781.1	49906246	49916223	7.46015166666667
cvirNC_035781.1	49917637	49922312	7.80982616666667
cvirNC_035781.1	49923710	49926241	11.8238913333333
cvirNC_035781.1	49926433	49934330	4.92357416666667
cvirNC_035781.1	49943731	49954121	6.15449166666667
cvirNC_035781.1	49958584	49979925	8.30409416666667
cvirNC_035781.1	49980590	49985265	2.49219033333333
cvirNC_035781.1	49985315	49996405	7.1116565
cvirNC_035781.1	50010048	50016055	4.054716
cvirNC_035781.1	50032563	50036708	9.28942516666667
cvirNC_035781.1	50080417	50082791	7.8916495
cvirNC_035781.1	50098696	50100316	8.7391895
cvirNC_035781.1	50160878	50160949	2.44857883333333
cvirNC_035781.1	50162055	50164877	10.2916435
cvirNC_035781.1	50168839	50171173	6.43387626666667
cvirNC_035781.1	50174171	50178624	7.69883083333333
cvirNC_035781.1	50179601	50190859	5.29916716666667
cvirNC_035781.1	50187501	50192583	5.5922645
cvirNC_035781.1	50197237	50205391	6.78284966666667
cvirNC_035781.1	50201261	50202767	4.69975233333333
cvirNC_035781.1	50205580	50243326	6.25225433333333
cvirNC_035781.1	50246408	50262501	4.695063
cvirNC_035781.1	50267176	50271479	7.229695
cvirNC_035781.1	50272721	50288061	2.0571005
cvirNC_035781.1	50273883	50275683	8.23779083333333
cvirNC_035781.1	50276016	50283409	4.1554705
cvirNC_035781.1	50290881	50299740	32.9866043333333
cvirNC_035781.1	50304154	50322310	4.632576
cvirNC_035781.1	50312961	50313033	2.7773145
cvirNC_035781.1	50322565	50329132	4.3968805
cvirNC_035781.1	50329927	50332963	6.72579083333333
cvirNC_035781.1	50345461	50348808	6.64553333333333
cvirNC_035781.1	50349779	50355409	6.54717516666667
cvirNC_035781.1	50356627	50376525	5.85826233333333
cvirNC_035781.1	50378264	50384562	7.81075183333333
cvirNC_035781.1	50384780	50387838	6.9590685
cvirNC_035781.1	50390937	50395605	3.957074
cvirNC_035781.1	50396459	50417706	27.0416596666667
cvirNC_035781.1	50424113	50430204	5.89975133333333
cvirNC_035781.1	50431914	50437866	10.925088
cvirNC_035781.1	50443247	50453373	22.9977585
cvirNC_035781.1	50460804	50468522	5.23920533333333
cvirNC_035781.1	50468887	50474047	5.21323316666667
cvirNC_035781.1	50474662	50477911	3.23365316666667
cvirNC_035781.1	50477917	50486405	3.1095635
cvirNC_035781.1	50498210	50510964	2.46667166666667
cvirNC_035781.1	50513755	50514443	6.0036995
cvirNC_035781.1	50518028	50528724	3.80819883333333
cvirNC_035781.1	50529458	50531058	26.7314951666667
cvirNC_035781.1	50531155	50536693	48.4296383333333
cvirNC_035781.1	50532760	50535555	29.639255
cvirNC_035781.1	50538902	50539706	32.9557773333333
cvirNC_035781.1	50540415	50542051	25.5984691666667
cvirNC_035781.1	50542244	50547775	46.49547
cvirNC_035781.1	50549983	50550787	34.5700123333333
cvirNC_035781.1	50551515	50553132	23.6319433333333
cvirNC_035781.1	50553325	50558849	44.5665416666667
cvirNC_035781.1	50561128	50561857	26.5235213333333
cvirNC_035781.1	50563789	50564169	21.2954793333333
cvirNC_035781.1	50564387	50569894	21.4979716666667
cvirNC_035781.1	50566318	50566850	17.0073838333333
cvirNC_035781.1	50572101	50572862	27.8950678333333
cvirNC_035781.1	50574603	50575278	39.048295
cvirNC_035781.1	50577593	50593481	4.69622216666667
cvirNC_035781.1	50593571	50598099	3.52504983333333
cvirNC_035781.1	50599271	50614401	9.110785
cvirNC_035781.1	50615582	50639196	5.89245616666667
cvirNC_035781.1	50639222	50647884	2.36610431666667
cvirNC_035781.1	50648287	50655104	4.7667265
cvirNC_035781.1	50668564	50706175	5.12449383333333
cvirNC_035781.1	50720082	50727562	7.20338566666667
cvirNC_035781.1	50727654	50733933	13.476505
cvirNC_035781.1	50736624	50748821	2.11874783333333
cvirNC_035781.1	50749009	50761979	4.80611516666667
cvirNC_035781.1	50766233	50782201	1.56937166666667
cvirNC_035781.1	50784635	50796029	2.11403005
cvirNC_035781.1	50791960	50793835	2.597396
cvirNC_035781.1	50799590	50809493	6.238062
cvirNC_035781.1	50815103	50828423	6.10988886666667
cvirNC_035781.1	50832312	50834276	10.5801241666667
cvirNC_035781.1	50838852	50847635	5.95947935
cvirNC_035781.1	50848563	50852266	3.37252016666667
cvirNC_035781.1	50852602	50863516	4.6267295
cvirNC_035781.1	50866223	50875644	4.777444
cvirNC_035781.1	50885189	50899849	7.29113533333333
cvirNC_035781.1	50901537	50923802	5.5964155
cvirNC_035781.1	50932553	50937386	4.7404695
cvirNC_035781.1	50940498	50941875	3.6777885
cvirNC_035781.1	50948824	50950189	14.0793471666667
cvirNC_035781.1	50956160	50958189	5.5336085
cvirNC_035781.1	50970178	50971968	3.199187
cvirNC_035781.1	50974103	50975060	11.0657666666667
cvirNC_035781.1	50979667	50980233	8.43312066666667
cvirNC_035781.1	50980637	50982253	11.9267573333333
cvirNC_035781.1	50998185	51006684	4.93517
cvirNC_035781.1	51016360	51037833	6.227672
cvirNC_035781.1	51038148	51040834	14.8636886666667
cvirNC_035781.1	51044953	51048623	4.68124433333333
cvirNC_035781.1	51052302	51057383	6.83614083333333
cvirNC_035781.1	51061128	51065510	2.50707916666667
cvirNC_035781.1	51070961	51087665	7.05578666666667
cvirNC_035781.1	51092511	51092969	15.9118921666667
cvirNC_035781.1	51118796	51120681	3.0139495
cvirNC_035781.1	51145856	51147035	11.5619506666667
cvirNC_035781.1	51147628	51150039	10.3772598333333
cvirNC_035781.1	51160645	51173218	1.271517
cvirNC_035781.1	51189510	51194488	6.72966516666667
cvirNC_035781.1	51197818	51200882	4.44448716666667
cvirNC_035781.1	51211930	51213906	3.25832633333333
cvirNC_035781.1	51216323	51223408	2.7190175
cvirNC_035781.1	51226699	51306463	3.28670316666667
cvirNC_035781.1	51299805	51303662	4.62527099166667
cvirNC_035781.1	51315328	51396852	4.46765266666667
cvirNC_035781.1	51401990	51403102	7.235623
cvirNC_035781.1	51414361	51419529	5.74700083333333
cvirNC_035781.1	51422801	51426040	5.42951716666667
cvirNC_035781.1	51426050	51448778	4.362199
cvirNC_035781.1	51448941	51474201	5.75834866666667
cvirNC_035781.1	51475494	51479703	5.36827183333333
cvirNC_035781.1	51486212	51488424	6.3627265
cvirNC_035781.1	51492022	51496182	8.7121885
cvirNC_035781.1	51510574	51529312	10.228777
cvirNC_035781.1	51529405	51543787	3.475811
cvirNC_035781.1	51541369	51542197	4.25917483333333
cvirNC_035781.1	51550120	51560624	5.08088383333333
cvirNC_035781.1	51565280	51602155	4.85737483333333
cvirNC_035781.1	51584306	51591964	1.118848
cvirNC_035781.1	51606174	51609293	7.10479883333333
cvirNC_035781.1	51612019	51625972	3.895415
cvirNC_035781.1	51629444	51632634	5.531116
cvirNC_035781.1	51629886	51656990	6.1174445
cvirNC_035781.1	51635557	51638798	3.40309233333333
cvirNC_035781.1	51659219	51664639	4.21866866666667
cvirNC_035781.1	51669720	51676402	6.41104866666667
cvirNC_035781.1	51679832	51683963	6.3671495
cvirNC_035781.1	51698357	51702465	10.8361531666667
cvirNC_035781.1	51702581	51714290	4.633979
cvirNC_035781.1	51719885	51730901	6.80749916666667
cvirNC_035781.1	51736694	51749072	5.38690333333333
cvirNC_035781.1	51765304	51773684	4.29270133333333
cvirNC_035781.1	51773693	51777193	6.9868425
cvirNC_035781.1	51781820	51790176	8.796874
cvirNC_035781.1	51791927	51798171	12.0919125
cvirNC_035781.1	51801460	51802968	21.1523845
cvirNC_035781.1	51804775	51811232	4.40761666666667
cvirNC_035781.1	51815427	51826665	9.19055916666667
cvirNC_035781.1	51829886	51836308	7.407313
cvirNC_035781.1	51844939	51862657	10.2880145
cvirNC_035781.1	51866993	51871048	8.97538566666667
cvirNC_035781.1	51871754	51880675	17.4769866666667
cvirNC_035781.1	51883194	51886724	12.78404
cvirNC_035781.1	51887989	51890299	11.4845378333333
cvirNC_035781.1	51902142	52013338	0.79341814
cvirNC_035781.1	52028815	52181133	9.56095583333333
cvirNC_035781.1	52030071	52034098	4.90859116666667
cvirNC_035781.1	52064473	52127690	1.30081216666667
cvirNC_035781.1	52159750	52218322	2.973788
cvirNC_035781.1	52191036	52193561	11.5258456666667
cvirNC_035781.1	52227461	52258192	5.3201719
cvirNC_035781.1	52255606	52261334	14.9358343333333
cvirNC_035781.1	52263547	52265939	14.9014066666667
cvirNC_035781.1	52273754	52276429	20.3856283333333
cvirNC_035781.1	52277885	52285959	10.5732373333333
cvirNC_035781.1	52295300	52295372	4.93187816666667
cvirNC_035781.1	52295422	52304355	10.3558393333333
cvirNC_035781.1	52312032	52325490	12.1696108333333
cvirNC_035781.1	52346375	52349617	13.8381291666667
cvirNC_035781.1	52352911	52356427	5.13277603333333
cvirNC_035781.1	52361236	52367713	9.948441
cvirNC_035781.1	52372447	52379003	62.3119283333333
cvirNC_035781.1	52383866	52395216	7.04891516666667
cvirNC_035781.1	52397005	52406389	9.6738825
cvirNC_035781.1	52412242	52429690	12.4950056666667
cvirNC_035781.1	52454631	52467536	14.4542768333333
cvirNC_035781.1	52482142	52490225	12.39585
cvirNC_035781.1	52493396	52508999	10.5831235
cvirNC_035781.1	52511470	52546451	13.1934291666667
cvirNC_035781.1	52554835	52556490	11.2682311666667
cvirNC_035781.1	52565168	52576763	9.97434783333333
cvirNC_035781.1	52579448	52597992	8.651288
cvirNC_035781.1	52599229	52637485	9.643593
cvirNC_035781.1	52611705	52613364	3.12076916666667
cvirNC_035781.1	52637903	52639167	6.6986655
cvirNC_035781.1	52642705	52644355	35.4942383333333
cvirNC_035781.1	52646726	52657636	11.9321553333333
cvirNC_035781.1	52666547	52671794	4.25039033333333
cvirNC_035781.1	52671790	52698444	11.7477691666667
cvirNC_035781.1	52678811	52688805	14.6577938333333
cvirNC_035781.1	52698360	52711493	11.7619818333333
cvirNC_035781.1	52712054	52715043	13.13198
cvirNC_035781.1	52716586	52719559	36.4073283333333
cvirNC_035781.1	52724095	52738585	11.509816
cvirNC_035781.1	52740536	52765362	10.6873333333333
cvirNC_035781.1	52752934	52758959	5.38700516666667
cvirNC_035781.1	52765388	52769537	4.35287266666667
cvirNC_035781.1	52780207	52808397	14.0470985
cvirNC_035781.1	52811590	52817681	10.2619445
cvirNC_035781.1	52821806	52827205	133.568275
cvirNC_035781.1	52827200	52843155	9.67853416666667
cvirNC_035781.1	52850063	52862446	10.3364843333333
cvirNC_035781.1	52862629	52874377	11.7478188333333
cvirNC_035781.1	52874497	52880595	8.14699633333333
cvirNC_035781.1	52880787	52896121	11.7096593333333
cvirNC_035781.1	52902509	52912501	10.611848
cvirNC_035781.1	52917675	52936996	13.4094283333333
cvirNC_035781.1	52938246	52939479	12.6851775
cvirNC_035781.1	52939495	52944375	14.7781801666667
cvirNC_035781.1	52947002	52957668	13.1350746666667
cvirNC_035781.1	52968896	52971513	13.404171
cvirNC_035781.1	52971556	52977895	11.4632746666667
cvirNC_035781.1	52978924	52980605	13.396064
cvirNC_035781.1	52993969	52997383	7.8934955
cvirNC_035781.1	53006854	53009761	36.2733483333333
cvirNC_035781.1	53036478	53038946	6.507934
cvirNC_035781.1	53039082	53041629	4.11900383333333
cvirNC_035781.1	53041845	53046585	8.04701433333333
cvirNC_035781.1	53073673	53074668	11.7563393333333
cvirNC_035781.1	53105714	53107418	13.0182153333333
cvirNC_035781.1	53123896	53125364	13.567222
cvirNC_035781.1	53163530	53168582	21.6962555
cvirNC_035781.1	53172413	53173762	4.29075233333333
cvirNC_035781.1	53178644	53179426	13.4214313333333
cvirNC_035781.1	53185164	53189064	12.7578568333333
cvirNC_035781.1	53190364	53196097	9.86905516666667
cvirNC_035781.1	53202917	53204462	8.52108666666667
cvirNC_035781.1	53210995	53214807	7.52568033333333
cvirNC_035781.1	53216378	53221844	10.5982193333333
cvirNC_035781.1	53221939	53232501	10.1486693333333
cvirNC_035781.1	53236015	53242965	7.35910066666667
cvirNC_035781.1	53243436	53253401	12.2839316666667
cvirNC_035781.1	53255362	53273740	19.4118583333333
cvirNC_035781.1	53276429	53284695	9.28955166666667
cvirNC_035781.1	53284874	53288952	18.1944833333333
cvirNC_035781.1	53296394	53302174	12.7911163333333
cvirNC_035781.1	53305562	53310975	12.3151236666667
cvirNC_035781.1	53315457	53324988	14.032069
cvirNC_035781.1	53327375	53366545	9.57537216666667
cvirNC_035781.1	53367140	53376491	7.12641983333333
cvirNC_035781.1	53376564	53386610	15.2481611666667
cvirNC_035781.1	53399415	53403188	9.98253568333333
cvirNC_035781.1	53408623	53429584	10.8724226666667
cvirNC_035781.1	53417854	53422880	8.24678233333333
cvirNC_035781.1	53429635	53441104	10.6538485
cvirNC_035781.1	53445453	53461443	8.66019116666667
cvirNC_035781.1	53451555	53456342	16.7988615
cvirNC_035781.1	53466397	53467401	23.8244866666667
cvirNC_035781.1	53474299	53490876	10.7249348333333
cvirNC_035781.1	53475347	53479334	6.93198166666667
cvirNC_035781.1	53495604	53513542	15.1436366666667
cvirNC_035781.1	53513747	53527494	15.8159983333333
cvirNC_035781.1	53527569	53543845	6.9760065
cvirNC_035781.1	53545608	53548404	218.012395
cvirNC_035781.1	53549918	53555305	16.3848883333333
cvirNC_035781.1	53557556	53561304	90.7272166666667
cvirNC_035781.1	53561363	53566893	3.832451
cvirNC_035781.1	53568052	53572679	4.77395416666667
cvirNC_035781.1	53572591	53576387	7.55723933333333
cvirNC_035781.1	53577804	53590789	17.4603316666667
cvirNC_035781.1	53594245	53596745	12.3103133333333
cvirNC_035781.1	53597610	53648103	8.9673345
cvirNC_035781.1	53648751	53656010	10.188043
cvirNC_035781.1	53662040	53678590	8.965082
cvirNC_035781.1	53731055	53735743	6.29969383333333
cvirNC_035781.1	53740631	53748361	7.8697905
cvirNC_035781.1	53749511	53751506	11.2561041666667
cvirNC_035781.1	53752363	53761626	9.80780216666667
cvirNC_035781.1	53754293	53755514	6.0947145
cvirNC_035781.1	53755542	53757871	2.74536866666667
cvirNC_035781.1	53762881	53781857	19.72204
cvirNC_035781.1	53784421	53807048	14.655423
cvirNC_035781.1	53809797	53815002	10.4958521666667
cvirNC_035781.1	53816062	53819793	12.7277501666667
cvirNC_035781.1	53827204	53831525	6.324605
cvirNC_035781.1	53831526	53835440	3.57037111666667
cvirNC_035781.1	53867320	53875374	9.77866
cvirNC_035781.1	53875831	53882440	4.57916566666667
cvirNC_035781.1	54024433	54025438	2.513775
cvirNC_035781.1	54027647	54033927	7.51703783333333
cvirNC_035781.1	54060753	54062273	15.9923525
cvirNC_035781.1	54062283	54068637	41.76594
cvirNC_035781.1	54068629	54071033	42.7369211666667
cvirNC_035781.1	54075263	54110081	14.0344166666667
cvirNC_035781.1	54117164	54136687	10.9726298333333
cvirNC_035781.1	54136616	54141062	65.4433216666667
cvirNC_035781.1	54142192	54147835	18.6778471666667
cvirNC_035781.1	54154390	54158289	5.355964
cvirNC_035781.1	54158493	54161424	14.940645
cvirNC_035781.1	54164602	54167700	13.1821583333333
cvirNC_035781.1	54173800	54180045	9.43156
cvirNC_035781.1	54183608	54210381	15.5109883333333
cvirNC_035781.1	54214248	54234845	10.4004491666667
cvirNC_035781.1	54238222	54252022	7.13983766666667
cvirNC_035781.1	54252058	54261426	7.14622966666667
cvirNC_035781.1	54261450	54267996	9.1098665
cvirNC_035781.1	54268152	54271917	6.7092055
cvirNC_035781.1	54273633	54278831	4.055233
cvirNC_035781.1	54281721	54291544	8.38628333333333
cvirNC_035781.1	54291768	54295672	9.92309033333333
cvirNC_035781.1	54297172	54303330	11.1334073333333
cvirNC_035781.1	54305775	54326934	10.3982946666667
cvirNC_035781.1	54332391	54342929	12.0006678333333
cvirNC_035781.1	54345914	54364257	10.560118
cvirNC_035781.1	54364447	54368091	8.39534933333333
cvirNC_035781.1	54378656	54398104	13.3174745
cvirNC_035781.1	54400297	54402111	11.8200696666667
cvirNC_035781.1	54406337	54408944	17.1342553333333
cvirNC_035781.1	54415772	54417137	24.4161813333333
cvirNC_035781.1	54422417	54423912	48.0793516666667
cvirNC_035781.1	54429449	54431253	18.6746016666667
cvirNC_035781.1	54436848	54444567	30.4953533333333
cvirNC_035781.1	54467505	54469678	8.22234183333333
cvirNC_035781.1	54475200	54487289	13.8012398333333
cvirNC_035781.1	54489534	54500275	14.6914533333333
cvirNC_035781.1	54506210	54517819	11.90514
cvirNC_035781.1	54518704	54541472	12.1849883333333
cvirNC_035781.1	54541682	54548621	9.2643495
cvirNC_035781.1	54550275	54560142	10.2817
cvirNC_035781.1	54561635	54566474	14.834652
cvirNC_035781.1	54570121	54581639	10.7694943333333
cvirNC_035781.1	54581669	54586265	15.6048415
cvirNC_035781.1	54588932	54605921	10.7302635
cvirNC_035781.1	54595725	54611872	4.96881665
cvirNC_035781.1	54607891	54612688	12.8774333333333
cvirNC_035781.1	54612912	54616951	11.2087118333333
cvirNC_035781.1	54617348	54632672	11.0071776666667
cvirNC_035781.1	54636392	54640401	4.10217616666667
cvirNC_035781.1	54640490	54656627	12.2246866666667
cvirNC_035781.1	54657881	54673015	9.098938
cvirNC_035781.1	54674215	54685223	12.5564383333333
cvirNC_035781.1	54703528	54706729	14.3731105
cvirNC_035781.1	54712172	54728416	9.35439733333333
cvirNC_035781.1	54733095	54734738	13.8710776666667
cvirNC_035781.1	54736644	54742128	7.8122575
cvirNC_035781.1	54742274	54748060	6.34886166666667
cvirNC_035781.1	54749710	54755667	8.01483266666667
cvirNC_035781.1	54755672	54763536	14.8419473333333
cvirNC_035781.1	54763622	54768253	11.0352243333333
cvirNC_035781.1	54776691	54778131	34.9141301666667
cvirNC_035781.1	54783500	54803452	15.55211
cvirNC_035781.1	54797560	54799825	9.58138116666667
cvirNC_035781.1	54803477	54806232	9.57775916666667
cvirNC_035781.1	54808593	54811262	14.8152125
cvirNC_035781.1	54812948	54817537	13.5931223333333
cvirNC_035781.1	54830767	54832913	5.88426066666667
cvirNC_035781.1	54833810	54837132	7.05654366666667
cvirNC_035781.1	54834096	54840198	9.58507616666667
cvirNC_035781.1	54858770	54861715	13.5991938333333
cvirNC_035781.1	54862640	54865911	9.31625433333333
cvirNC_035781.1	54867021	54868591	13.1883555
cvirNC_035781.1	54873202	54875139	21.4156133333333
cvirNC_035781.1	54877686	54879985	10.2263653333333
cvirNC_035781.1	54884136	54886399	12.7618015
cvirNC_035781.1	54887186	54889610	7.38764216666667
cvirNC_035781.1	54890084	54893103	16.3896526666667
cvirNC_035781.1	54893637	54904794	16.3343
cvirNC_035781.1	54906330	54911341	13.7750901666667
cvirNC_035781.1	54916002	54917616	4.62702466666667
cvirNC_035781.1	54917643	54923868	3.21704716666667
cvirNC_035781.1	54936361	54950043	7.21992416666667
cvirNC_035781.1	54955717	54959783	4.63375733333333
cvirNC_035781.1	54960000	54970267	6.2860515
cvirNC_035781.1	54974960	54986323	5.40828066666667
cvirNC_035781.1	54989717	54995162	5.78766183333333
cvirNC_035781.1	54997521	55000613	7.36375333333333
cvirNC_035781.1	55011393	55017968	4.49621533333333
cvirNC_035781.1	55026367	55034204	3.3348925
cvirNC_035781.1	55039920	55048359	7.83077633333333
cvirNC_035781.1	55063034	55068072	5.253787
cvirNC_035781.1	55071249	55076307	6.28565666666667
cvirNC_035781.1	55085987	55099882	7.01156566666667
cvirNC_035781.1	55103980	55113031	5.483445
cvirNC_035781.1	55114456	55115283	9.6003065
cvirNC_035781.1	55119890	55123933	6.368532
cvirNC_035781.1	55124115	55130434	4.02300583333333
cvirNC_035781.1	55133063	55140150	2.24037883333333
cvirNC_035781.1	55142775	55146682	3.983811
cvirNC_035781.1	55149768	55164805	4.55544133333333
cvirNC_035781.1	55166496	55179725	8.08351666666667
cvirNC_035781.1	55188618	55216906	8.53074316666667
cvirNC_035781.1	55216983	55223850	7.47335816666667
cvirNC_035781.1	55226359	55239203	10.9429763333333
cvirNC_035781.1	55239591	55253461	8.339735
cvirNC_035781.1	55259201	55271654	12.878648
cvirNC_035781.1	55274957	55278745	7.41439416666667
cvirNC_035781.1	55278932	55283903	13.808949
cvirNC_035781.1	55283884	55288714	12.1073095
cvirNC_035781.1	55291219	55296547	7.60404316666667
cvirNC_035781.1	55298001	55302850	9.12181516666667
cvirNC_035781.1	55304705	55310310	16.727845
cvirNC_035781.1	55319951	55322255	11.2020315
cvirNC_035781.1	55324862	55333481	4.2505155
cvirNC_035781.1	55333685	55345779	4.964856
cvirNC_035781.1	55348155	55365881	5.92304716666667
cvirNC_035781.1	55377716	55383799	8.30076133333333
cvirNC_035781.1	55385823	55395609	9.57286
cvirNC_035781.1	55410480	55417114	1.04153366666667
cvirNC_035781.1	55435690	55487852	0.8421455
cvirNC_035781.1	55487809	55556063	0.363371833333333
cvirNC_035781.1	55490482	55502256	2.28022133333333
cvirNC_035781.1	55579166	55584078	3.8168905
cvirNC_035781.1	55634420	55635514	1.02220283333333
cvirNC_035781.1	55641314	55643086	4.89378366666667
cvirNC_035781.1	55643814	55645253	2.3628365
cvirNC_035781.1	55662171	55666408	8.6620525
cvirNC_035781.1	55667819	55671649	10.4995818333333
cvirNC_035781.1	55671719	55679346	3.6929265
cvirNC_035781.1	55681779	55688988	4.09161733333333
cvirNC_035781.1	55690730	55699823	3.0661427
cvirNC_035781.1	55702895	55707821	3.30874733333333
cvirNC_035781.1	55707745	55710935	8.035978
cvirNC_035781.1	55711046	55716403	6.03339848333333
cvirNC_035781.1	55728572	55749993	4.29935636666667
cvirNC_035781.1	55775108	55777241	7.90296233333333
cvirNC_035781.1	55801718	55841583	5.51224675
cvirNC_035781.1	55873910	55883344	6.4694355
cvirNC_035781.1	55883389	55884454	9.47939983333333
cvirNC_035781.1	55919380	55919904	3.36806566666667
cvirNC_035781.1	55920207	55923341	5.77576666666667
cvirNC_035781.1	55930594	55931856	3.0174155
cvirNC_035781.1	55937769	55938815	9.154225
cvirNC_035781.1	55946866	55947980	4.1555575
cvirNC_035781.1	55959423	55960442	1.68093966666667
cvirNC_035781.1	55969054	55970070	8.27306133333333
cvirNC_035781.1	55974133	55979339	5.711648
cvirNC_035781.1	55979902	55986303	5.76387883333333
cvirNC_035781.1	55989581	55995492	4.0001325
cvirNC_035781.1	55996191	56007362	7.70812833333333
cvirNC_035781.1	56007994	56017253	6.01779063333333
cvirNC_035781.1	56018371	56041745	11.4532731666667
cvirNC_035781.1	56041901	56061586	2.57799955
cvirNC_035781.1	56064010	56088512	2.16899283333333
cvirNC_035781.1	56093659	56116178	2.03796218333333
cvirNC_035781.1	56136072	56143888	3.8412045
cvirNC_035781.1	56147494	56157337	3.614367
cvirNC_035781.1	56161279	56179547	2.9652635
cvirNC_035781.1	56181733	56183589	5.7244015
cvirNC_035781.1	56184830	56185840	10.4895756666667
cvirNC_035781.1	56186516	56196364	6.6005853
cvirNC_035781.1	56213473	56245772	6.16542866666667
cvirNC_035781.1	56253558	56265713	4.910814
cvirNC_035781.1	56266920	56281582	12.1226515
cvirNC_035781.1	56288896	56291986	43.8700798333333
cvirNC_035781.1	56292117	56296488	14.689963
cvirNC_035781.1	56301646	56326347	5.64612683333333
cvirNC_035781.1	56330130	56373882	2.49894771666667
cvirNC_035781.1	56381978	56384100	7.70355633333333
cvirNC_035781.1	56390959	56414017	3.01263866666667
cvirNC_035781.1	56404391	56406486	3.81300366666667
cvirNC_035781.1	56414515	56436023	2.70596366666667
cvirNC_035781.1	56426937	56428541	3.66267366666667
cvirNC_035781.1	56444267	56448422	3.45761466666667
cvirNC_035781.1	56459837	56471059	2.96636283333333
cvirNC_035781.1	56472879	56476818	11.5852646666667
cvirNC_035781.1	56503644	56513427	2.6797
cvirNC_035781.1	56520113	56548890	6.76987433333333
cvirNC_035781.1	56557132	56581013	2.67438583333333
cvirNC_035781.1	56582864	56586099	7.03076733333333
cvirNC_035781.1	56586193	56588414	7.69773433333333
cvirNC_035781.1	56594021	56595770	14.2545773333333
cvirNC_035781.1	56597065	56601332	4.04065066666667
cvirNC_035781.1	56604175	56608372	4.30648133333333
cvirNC_035781.1	56615207	56621906	3.72794366666667
cvirNC_035781.1	56626569	56627909	3.99565116666667
cvirNC_035781.1	56631816	56639039	3.7042985
cvirNC_035781.1	56639189	56647696	6.64305115
cvirNC_035781.1	56649007	56654711	9.77700933333333
cvirNC_035781.1	56660388	56662024	8.4436685
cvirNC_035781.1	56663233	56672173	6.14374666666667
cvirNC_035781.1	56672856	56675379	5.27202183333333
cvirNC_035781.1	56682035	56687886	1.205171
cvirNC_035781.1	56691085	56693748	6.7260355
cvirNC_035781.1	56696389	56705774	2.96668783333333
cvirNC_035781.1	56711710	56716191	5.46365783333333
cvirNC_035781.1	56717776	56732980	4.5466175
cvirNC_035781.1	56733007	56738788	62.3221326666667
cvirNC_035781.1	56742867	56802331	6.99699483333333
cvirNC_035781.1	56811183	56820572	5.47959516666667
cvirNC_035781.1	56811565	56835995	4.52717483333333
cvirNC_035781.1	56848226	56856672	1.60231
cvirNC_035781.1	56859601	56867330	1.03958566666667
cvirNC_035781.1	56872927	56875130	2.38597766666667
cvirNC_035781.1	56887868	56888808	0
cvirNC_035781.1	56888875	56890208	0.529544666666667
cvirNC_035781.1	56912477	56922774	5.69915466666667
cvirNC_035781.1	56924298	56926663	2.765127
cvirNC_035781.1	56935229	56941898	8.4813705
cvirNC_035781.1	56942176	56950684	9.27272083333333
cvirNC_035781.1	56962197	56969164	3.47896483333333
cvirNC_035781.1	56973669	56981641	4.62623433333333
cvirNC_035781.1	56991800	57012499	3.99853566666667
cvirNC_035781.1	57017324	57020315	4.81853
cvirNC_035781.1	57020410	57023794	4.806296
cvirNC_035781.1	57027572	57029366	15.296429
cvirNC_035781.1	57030634	57034928	7.69161666666667
cvirNC_035781.1	57039139	57041838	7.00620366666667
cvirNC_035781.1	57043242	57045291	3.3757735
cvirNC_035781.1	57046889	57048668	6.95469683333333
cvirNC_035781.1	57056370	57062736	4.57159633333333
cvirNC_035781.1	57062970	57071304	5.07172916666667
cvirNC_035781.1	57072665	57083089	5.25803633333333
cvirNC_035781.1	57090110	57091740	7.8341485
cvirNC_035781.1	57092955	57102346	7.832704
cvirNC_035781.1	57103067	57112723	3.492995
cvirNC_035781.1	57103080	57108183	7.44159
cvirNC_035781.1	57112591	57115987	11.5171786666667
cvirNC_035781.1	57118594	57122671	3.48712683333333
cvirNC_035781.1	57124855	57134117	6.51692683333333
