chr	start	end	mean
cvirNC_035781.1	53875831	53882440	5.0631795
cvirNC_035781.1	54024433	54025438	2.6549568
cvirNC_035781.1	54027647	54033927	8.821248
cvirNC_035781.1	54060753	54062273	16.8195535
cvirNC_035781.1	54062283	54068637	39.090439
cvirNC_035781.1	54068629	54071033	43.0813383
cvirNC_035781.1	54075263	54110081	14.1926732
cvirNC_035781.1	54117164	54136687	11.9692469
cvirNC_035781.1	54136616	54141062	83.237742
cvirNC_035781.1	54142192	54147835	18.3614121
cvirNC_035781.1	54154390	54158289	5.6078365
cvirNC_035781.1	54158493	54161424	14.879462
cvirNC_035781.1	54164602	54167700	13.482522
cvirNC_035781.1	54173800	54180045	9.5933661
cvirNC_035781.1	54183608	54210381	16.295617
cvirNC_035781.1	54214248	54234845	10.1236995
cvirNC_035781.1	54238222	54252022	6.9546856
cvirNC_035781.1	54252058	54261426	7.1517477
cvirNC_035781.1	54261450	54267996	9.0018527
cvirNC_035781.1	54268152	54271917	6.6515352
cvirNC_035781.1	54273633	54278831	3.8424469
cvirNC_035781.1	54281721	54291544	8.2928703
cvirNC_035781.1	54291768	54295672	10.7150076
cvirNC_035781.1	54297172	54303330	11.9623846
cvirNC_035781.1	54305775	54326934	10.5476384
cvirNC_035781.1	54332391	54342929	12.0869339
cvirNC_035781.1	54345914	54364257	10.5306136
cvirNC_035781.1	54364447	54368091	9.4057784
cvirNC_035781.1	54378656	54398104	13.356767
cvirNC_035781.1	54400297	54402111	12.9460841
cvirNC_035781.1	54406337	54408944	25.6949142
cvirNC_035781.1	54415772	54417137	41.8446128
cvirNC_035781.1	54422417	54423912	82.561255
cvirNC_035781.1	54429449	54431253	19.8074398
cvirNC_035781.1	54436848	54444567	31.983578
cvirNC_035781.1	54467505	54469678	9.0647193
cvirNC_035781.1	54475200	54487289	13.8433419
cvirNC_035781.1	54489534	54500275	15.778983
cvirNC_035781.1	54506210	54517819	11.996342
cvirNC_035781.1	54518704	54541472	11.940494
cvirNC_035781.1	54541682	54548621	9.6939557
cvirNC_035781.1	54550275	54560142	10.4557293
cvirNC_035781.1	54561635	54566474	14.372668
cvirNC_035781.1	54570121	54581639	10.5973942
cvirNC_035781.1	54581669	54586265	15.3473451
cvirNC_035781.1	54588932	54605921	10.4970077
cvirNC_035781.1	54595725	54611872	4.94391339
cvirNC_035781.1	54607891	54612688	13.71102
cvirNC_035781.1	54612912	54616951	11.4605552
cvirNC_035781.1	54617348	54632672	12.0176755
cvirNC_035781.1	54636392	54640401	4.7178611
cvirNC_035781.1	54640490	54656627	13.240118
cvirNC_035781.1	54657881	54673015	8.5952033
cvirNC_035781.1	54674215	54685223	12.784236
cvirNC_035781.1	54703528	54706729	16.2920074
cvirNC_035781.1	54712172	54728416	9.9025925
cvirNC_035781.1	54733095	54734738	14.2916036
cvirNC_035781.1	54736644	54742128	7.8766145
cvirNC_035781.1	54742274	54748060	6.0976171
cvirNC_035781.1	54749710	54755667	8.4191422
cvirNC_035781.1	54755672	54763536	15.0528457
cvirNC_035781.1	54763622	54768253	11.9299376
cvirNC_035781.1	54776691	54778131	29.8575091
cvirNC_035781.1	54783500	54803452	16.721196
cvirNC_035781.1	54797560	54799825	10.404359
cvirNC_035781.1	54803477	54806232	10.9116112
cvirNC_035781.1	54808593	54811262	16.1623345
cvirNC_035781.1	54812948	54817537	13.8059274
cvirNC_035781.1	54830767	54832913	7.0129214
cvirNC_035781.1	54833810	54837132	9.1844318
cvirNC_035781.1	54834096	54840198	10.6863199
cvirNC_035781.1	54858770	54861715	13.7359807
cvirNC_035781.1	54862640	54865911	10.534178
cvirNC_035781.1	54867021	54868591	14.75837
cvirNC_035781.1	54873202	54875139	23.356151
cvirNC_035781.1	54877686	54879985	11.8766167
cvirNC_035781.1	54884136	54886399	13.0209199
cvirNC_035781.1	54887186	54889610	7.7542245
cvirNC_035781.1	54890084	54893103	17.1112326
cvirNC_035781.1	54893637	54904794	16.3701625
cvirNC_035781.1	54906330	54911341	13.496479
cvirNC_035781.1	54916002	54917616	4.802133
cvirNC_035781.1	54917643	54923868	3.39727022
cvirNC_035781.1	54936361	54950043	6.9644849
cvirNC_035781.1	54955717	54959783	4.8041625
cvirNC_035781.1	54960000	54970267	6.318772
cvirNC_035781.1	54974960	54986323	4.7598985
cvirNC_035781.1	54989717	54995162	6.2336988
cvirNC_035781.1	54997521	55000613	6.8456605
cvirNC_035781.1	55011393	55017968	4.3026118
cvirNC_035781.1	55026367	55034204	2.7131062
cvirNC_035781.1	55039920	55048359	8.1636616
cvirNC_035781.1	55063034	55068072	5.0040583
cvirNC_035781.1	55071249	55076307	6.2844072
cvirNC_035781.1	55085987	55099882	6.8218572
cvirNC_035781.1	55103980	55113031	4.9702506
cvirNC_035781.1	55114456	55115283	8.7708889
cvirNC_035781.1	55119890	55123933	5.370912
cvirNC_035781.1	55124115	55130434	3.5208556
cvirNC_035781.1	55133063	55140150	1.8577506
cvirNC_035781.1	55142775	55146682	3.77546898
cvirNC_035781.1	55149768	55164805	4.7668969
cvirNC_035781.1	55166496	55179725	7.9136978
cvirNC_035781.1	55188618	55216906	8.7401337
cvirNC_035781.1	55216983	55223850	7.4467942
cvirNC_035781.1	55226359	55239203	10.9561058
cvirNC_035781.1	55239591	55253461	8.1728091
cvirNC_035781.1	55259201	55271654	14.3372578
cvirNC_035781.1	55274957	55278745	7.0673071
cvirNC_035781.1	55278932	55283903	14.0570588
cvirNC_035781.1	55283884	55288714	12.4027703
cvirNC_035781.1	55291219	55296547	7.8791018
cvirNC_035781.1	55298001	55302850	9.3555779
cvirNC_035781.1	55304705	55310310	17.722434
cvirNC_035781.1	55319951	55322255	12.2570574
cvirNC_035781.1	55324862	55333481	3.9751909
cvirNC_035781.1	55333685	55345779	4.7286584
cvirNC_035781.1	55348155	55365881	6.3414477
cvirNC_035781.1	55377716	55383799	9.3593769
cvirNC_035781.1	55385823	55395609	8.8032688
cvirNC_035781.1	55410480	55417114	0.6249202
cvirNC_035781.1	55435690	55487852	0.5052873
cvirNC_035781.1	55487809	55556063	0.2822788
cvirNC_035781.1	55490482	55502256	1.4012816
cvirNC_035781.1	55579166	55584078	5.1335795
cvirNC_035781.1	55634420	55635514	0.7909005
cvirNC_035781.1	55641314	55643086	4.3590758
cvirNC_035781.1	55643814	55645253	2.6186857
cvirNC_035781.1	55662171	55666408	8.3933522
cvirNC_035781.1	55667819	55671649	9.9689743
cvirNC_035781.1	55671719	55679346	4.2498309
cvirNC_035781.1	55681779	55688988	4.6615428
cvirNC_035781.1	55690730	55699823	3.63311032
cvirNC_035781.1	55702895	55707821	3.6573016
cvirNC_035781.1	55707745	55710935	7.8920913
cvirNC_035781.1	55711046	55716403	6.74742609
cvirNC_035781.1	55728572	55749993	4.42230352
cvirNC_035781.1	55775108	55777241	7.3664316
cvirNC_035781.1	55801718	55841583	5.61105615
cvirNC_035781.1	55873910	55883344	6.1024533
cvirNC_035781.1	55883389	55884454	9.880999
cvirNC_035781.1	55919380	55919904	2.316732
cvirNC_035781.1	55920207	55923341	6.6581327
cvirNC_035781.1	55930594	55931856	3.4444544
cvirNC_035781.1	55937769	55938815	9.9621622
cvirNC_035781.1	55946866	55947980	4.0161292
cvirNC_035781.1	55959423	55960442	2.2296122
cvirNC_035781.1	55969054	55970070	8.8216897
cvirNC_035781.1	55974133	55979339	6.209006
cvirNC_035781.1	55979902	55986303	6.082873
cvirNC_035781.1	55989581	55995492	3.8394131
cvirNC_035781.1	55996191	56007362	7.787519
cvirNC_035781.1	56007994	56017253	6.11846048
cvirNC_035781.1	56018371	56041745	10.934943
cvirNC_035781.1	56041901	56061586	2.44921156
cvirNC_035781.1	56064010	56088512	2.09370978
cvirNC_035781.1	56093659	56116178	2.00057984
cvirNC_035781.1	56136072	56143888	3.9012171
cvirNC_035781.1	56147494	56157337	3.164527
cvirNC_035781.1	56161279	56179547	2.6882751
cvirNC_035781.1	56181733	56183589	5.3776538
cvirNC_035781.1	56184830	56185840	10.9064323
cvirNC_035781.1	56186516	56196364	5.71158868
cvirNC_035781.1	56213473	56245772	6.6311432
cvirNC_035781.1	56253558	56265713	5.1295566
cvirNC_035781.1	56266920	56281582	11.7742364
cvirNC_035781.1	56288896	56291986	67.0223839
cvirNC_035781.1	56292117	56296488	14.9798675
cvirNC_035781.1	56301646	56326347	6.037918
cvirNC_035781.1	56330130	56373882	2.21943863
cvirNC_035781.1	56381978	56384100	9.1857757
cvirNC_035781.1	56390959	56414017	2.962303
cvirNC_035781.1	56404391	56406486	3.4728619
cvirNC_035781.1	56414515	56436023	2.8571862
cvirNC_035781.1	56426937	56428541	3.7486971
cvirNC_035781.1	56444267	56448422	3.3331324
cvirNC_035781.1	56459837	56471059	3.032955
cvirNC_035781.1	56472879	56476818	10.4453546
cvirNC_035781.1	56503644	56513427	2.6352274
cvirNC_035781.1	56520113	56548890	7.460399
cvirNC_035781.1	56557132	56581013	2.1688255
cvirNC_035781.1	56582864	56586099	9.2934094
cvirNC_035781.1	56586193	56588414	7.5150265
cvirNC_035781.1	56594021	56595770	17.1890864
cvirNC_035781.1	56597065	56601332	4.4145822
cvirNC_035781.1	56604175	56608372	3.9536345
cvirNC_035781.1	56615207	56621906	3.9510692
cvirNC_035781.1	56626569	56627909	3.7593464
cvirNC_035781.1	56631816	56639039	3.1254627
cvirNC_035781.1	56639189	56647696	5.44074499
cvirNC_035781.1	56649007	56654711	11.1686145
cvirNC_035781.1	56660388	56662024	8.0393969
cvirNC_035781.1	56663233	56672173	6.3616592
cvirNC_035781.1	56672856	56675379	5.6283506
cvirNC_035781.1	56682035	56687886	0.7231026
cvirNC_035781.1	56691085	56693748	6.2325882
cvirNC_035781.1	56696389	56705774	2.0687616
cvirNC_035781.1	56711710	56716191	5.5976361
cvirNC_035781.1	56717776	56732980	4.8081228
cvirNC_035781.1	56733007	56738788	79.2602856
cvirNC_035781.1	56742867	56802331	6.7957666
cvirNC_035781.1	56811183	56820572	7.2474114
cvirNC_035781.1	56811565	56835995	4.4976432
cvirNC_035781.1	56848226	56856672	2.061741
cvirNC_035781.1	56859601	56867330	1.7148502
cvirNC_035781.1	56872927	56875130	2.1766101
cvirNC_035781.1	56887868	56888808	0
cvirNC_035781.1	56888875	56890208	0.8219969
cvirNC_035781.1	56912477	56922774	4.8790991
cvirNC_035781.1	56924298	56926663	2.5390898
cvirNC_035781.1	56935229	56941898	8.3326179
cvirNC_035781.1	56942176	56950684	8.5838751
cvirNC_035781.1	56962197	56969164	3.3167248
cvirNC_035781.1	56973669	56981641	3.6033714
cvirNC_035781.1	56991800	57012499	3.3437304
cvirNC_035781.1	57017324	57020315	5.0138588
cvirNC_035781.1	57020410	57023794	3.9633965
cvirNC_035781.1	57027572	57029366	13.6697633
cvirNC_035781.1	57030634	57034928	7.3031647
cvirNC_035781.1	57039139	57041838	6.8667184
cvirNC_035781.1	57043242	57045291	2.9742454
cvirNC_035781.1	57046889	57048668	5.6993766
cvirNC_035781.1	57056370	57062736	3.1877157
cvirNC_035781.1	57062970	57071304	4.4060305
cvirNC_035781.1	57072665	57083089	6.1391637
cvirNC_035781.1	57090110	57091740	7.4575228
cvirNC_035781.1	57092955	57102346	7.5629699
cvirNC_035781.1	57103067	57112723	4.025
cvirNC_035781.1	57103080	57108183	6.7922496
cvirNC_035781.1	57112591	57115987	11.1010615
cvirNC_035781.1	57118594	57122671	4.3244198
cvirNC_035781.1	57124855	57134117	7.5395914
cvirNC_035781.1	57140281	57145036	5.6811077
cvirNC_035781.1	57146640	57164102	5.5414295
cvirNC_035781.1	57164129	57168997	65.2596776
cvirNC_035781.1	57171403	57242102	6.6132558
cvirNC_035781.1	57250456	57267574	5.9253072
cvirNC_035781.1	57267755	57270955	2.5053662
cvirNC_035781.1	57287604	57289354	2.1958508
cvirNC_035781.1	57334501	57344782	6.9509831
cvirNC_035781.1	57347979	57355060	2.114355
cvirNC_035781.1	57359093	57369166	3.8108249
cvirNC_035781.1	57411526	57427762	0.791125
cvirNC_035781.1	57412424	57414551	0.9670779
cvirNC_035781.1	57448921	57456528	5.5773839
cvirNC_035781.1	57456805	57466201	9.5867513
cvirNC_035781.1	57479666	57486826	4.1384465
cvirNC_035781.1	57491320	57500557	2.5347103
cvirNC_035781.1	57506741	57508765	3.2588264
cvirNC_035781.1	57522320	57541925	5.6902191
cvirNC_035781.1	57548192	57558539	9.0997198
cvirNC_035781.1	57564313	57590938	11.0985178
cvirNC_035781.1	57595847	57613228	8.9644283
cvirNC_035781.1	57622171	57634633	8.8483435
cvirNC_035781.1	57638926	57654659	8.6187771
cvirNC_035781.1	57657748	57668785	15.4410628
cvirNC_035781.1	57670213	57672165	7.3642481
cvirNC_035781.1	57672465	57674591	9.9775022
cvirNC_035781.1	57676848	57694857	6.1247408
cvirNC_035781.1	57682319	57684387	11.3382192
cvirNC_035781.1	57701480	57703702	2.0303758
cvirNC_035781.1	57704342	57707575	5.0216406
cvirNC_035781.1	57709677	57730965	6.7054476
cvirNC_035781.1	57710359	57714315	13.6779407
cvirNC_035781.1	57747083	57755433	3.8071819
cvirNC_035781.1	57755566	57779893	5.7908121
cvirNC_035781.1	57780096	57784484	1.7619852
cvirNC_035781.1	57785590	57789512	1.9403032
cvirNC_035781.1	57794369	57822774	6.6223176
cvirNC_035781.1	57822807	57842087	11.262134
cvirNC_035781.1	57844220	57850484	8.7699747
cvirNC_035781.1	57852800	57855677	21.6201186
cvirNC_035781.1	57856600	57863943	17.854335
cvirNC_035781.1	57864345	57866796	12.8271589
cvirNC_035781.1	57866843	57913370	19.9976171
cvirNC_035781.1	57917161	57920994	6.8390647
cvirNC_035781.1	57923647	57929949	14.3058536
cvirNC_035781.1	57930125	57934803	12.3132588
cvirNC_035781.1	57936228	57938779	16.238994
cvirNC_035781.1	57943206	57960947	7.7366948
cvirNC_035781.1	57961853	57967674	9.6891915
cvirNC_035781.1	57968105	57975561	7.0543707
cvirNC_035781.1	57988605	58011538	16.485179
cvirNC_035781.1	58012032	58014497	6.6279389
cvirNC_035781.1	58016081	58060569	3.6450127
cvirNC_035781.1	58021174	58022875	5.875116
cvirNC_035781.1	58069735	58095856	2.155703502
cvirNC_035781.1	58117084	58123449	4.1183784
cvirNC_035781.1	58123290	58124614	1.7012088
cvirNC_035781.1	58134709	58144831	9.3995487
cvirNC_035781.1	58156613	58209501	2.24858405
cvirNC_035781.1	58214733	58217037	5.7042734
cvirNC_035781.1	58227963	58239926	0.5501598
cvirNC_035781.1	58243304	58262375	0.2781734
cvirNC_035781.1	58256182	58263332	0.1611818
cvirNC_035781.1	58281636	58291247	7.4575439
cvirNC_035781.1	58303196	58317872	2.1319841
cvirNC_035781.1	58317905	58318674	1.6600054
cvirNC_035781.1	58331149	58333128	8.2524288
cvirNC_035781.1	58337294	58339756	3.0401609
cvirNC_035781.1	58341737	58389491	3.575359
cvirNC_035781.1	58409857	58410426	2.3468276
cvirNC_035781.1	58434890	58442044	4.0162247
cvirNC_035781.1	58438298	58463245	1.3773867
cvirNC_035781.1	58440200	58445107	4.1039176
cvirNC_035781.1	58471304	58476289	5.8037255
cvirNC_035781.1	58477138	58480773	9.0075809
cvirNC_035781.1	58480950	58488339	4.0859527
cvirNC_035781.1	58490254	58497888	5.4381008
cvirNC_035781.1	58500366	58510598	4.0402106
cvirNC_035781.1	58512216	58516292	5.4393566
cvirNC_035781.1	58516791	58519523	8.0193906
cvirNC_035781.1	58519647	58523472	6.8607923
cvirNC_035781.1	58532002	58565007	2.9245847
cvirNC_035781.1	58533674	58537107	1.4385315
cvirNC_035781.1	58543325	58543732	5.617254
cvirNC_035781.1	58570633	58578977	1.7094861
cvirNC_035781.1	58582007	58608826	2.56601874
cvirNC_035781.1	58617099	58619614	2.7337721
cvirNC_035781.1	58627932	58671721	5.22188389
cvirNC_035781.1	58700792	58710203	5.37098368
cvirNC_035781.1	58710173	58711290	7.8883006
cvirNC_035781.1	58748167	58751078	11.26602455
cvirNC_035781.1	58764366	58765759	7.3053537
cvirNC_035781.1	58771617	58772636	7.8007028
cvirNC_035781.1	58783765	58784781	6.640928
cvirNC_035781.1	58787719	58792815	8.2275835
cvirNC_035781.1	58793576	58799915	6.27889417
cvirNC_035781.1	58802330	58808362	4.0549653
cvirNC_035781.1	58808932	58846192	7.2012136
cvirNC_035781.1	58815197	58821122	3.9647947
cvirNC_035781.1	58846832	58855555	6.3193894
cvirNC_035781.1	58857198	58880276	9.1129201
cvirNC_035781.1	58880501	58896436	3.57576708
cvirNC_035781.1	58901424	58912017	3.4567625
cvirNC_035781.1	58917357	58929362	1.2529554
cvirNC_035781.1	58935022	58949721	2.6769211
cvirNC_035781.1	58952646	58954162	8.1224185
cvirNC_035781.1	58955216	58956226	9.0663231
cvirNC_035781.1	58958046	58961950	7.71969566
cvirNC_035781.1	58982974	59013024	5.5928824
cvirNC_035781.1	59018432	59033384	7.0511471
cvirNC_035781.1	59034619	59047724	14.7756318
cvirNC_035781.1	59058125	59061238	77.961369
cvirNC_035781.1	59061348	59064507	7.1381872
cvirNC_035781.1	59073336	59099884	5.1516209
cvirNC_035781.1	59103655	59113511	1.6597098
cvirNC_035781.1	59116154	59138394	1.4137669
cvirNC_035781.1	59147086	59148774	11.2098602
cvirNC_035781.1	59158830	59169857	1.05695525
cvirNC_035781.1	59172411	59180891	1.8939426
cvirNC_035781.1	59185125	59220551	6.0160975
cvirNC_035781.1	59228873	59235373	2.90461532
cvirNC_035781.1	59243702	59245525	3.9721407
cvirNC_035781.1	59248489	59249656	6.2891948
cvirNC_035781.1	59249925	59253975	4.1226435
cvirNC_035781.1	59255310	59265097	3.9346117
cvirNC_035781.1	59264773	59270836	10.2546672
cvirNC_035781.1	59272570	59279290	45.3814523
cvirNC_035781.1	59282263	59284609	6.3621276
cvirNC_035781.1	59287021	59290527	9.5745372
cvirNC_035781.1	59302917	59314393	4.8798989
cvirNC_035781.1	59319472	59323092	1.5986553
cvirNC_035781.1	59324997	59329869	2.0648676
cvirNC_035781.1	59330052	59353045	3.0740362
cvirNC_035781.1	59353220	59365002	4.8884326
cvirNC_035781.1	59365105	59366136	13.4608654
cvirNC_035781.1	59372836	59380307	6.34288345
cvirNC_035781.1	59382246	59392052	9.74259961
cvirNC_035781.1	59391993	59399870	4.112635
cvirNC_035781.1	59405089	59414322	8.8864957
cvirNC_035781.1	59438592	59449743	5.6178767
cvirNC_035781.1	59450494	59467911	6.10650513
cvirNC_035781.1	59467983	59473997	10.1682484
cvirNC_035781.1	59478646	59487020	51.6558872
cvirNC_035781.1	59490398	59493344	5.1554325
cvirNC_035781.1	59495762	59499217	5.34420901
cvirNC_035781.1	59499680	59502109	12.8230248
cvirNC_035781.1	59519004	59540008	11.0015811
cvirNC_035781.1	59555347	59566223	10.923289
cvirNC_035781.1	59566969	59596465	9.539778
cvirNC_035781.1	59567239	59573311	1.226781174
cvirNC_035781.1	59573508	59579594	0.8908385
cvirNC_035781.1	59597843	59609037	13.1163679
cvirNC_035781.1	59611391	59628629	7.5867675
cvirNC_035781.1	59638806	59640605	15.3989063
cvirNC_035781.1	59640864	59642447	12.5914109
cvirNC_035781.1	59643733	59646439	11.843943
cvirNC_035781.1	59646723	59661739	13.0677906
cvirNC_035781.1	59667309	59669633	14.8567174
cvirNC_035781.1	59671943	59676757	17.7273947
cvirNC_035781.1	59679244	59681105	10.6249685
cvirNC_035781.1	59682964	59684493	9.4381747
cvirNC_035781.1	59685212	59686579	13.3714193
cvirNC_035781.1	59688080	59711516	13.8598667
cvirNC_035781.1	59711527	59723654	11.0296496
cvirNC_035781.1	59725757	59746413	13.180438
cvirNC_035781.1	59749451	59765456	8.1840955
cvirNC_035781.1	59767671	59782634	4.8030557
cvirNC_035781.1	59769782	59776693	7.7973925
cvirNC_035781.1	59782200	59785084	0.9489728
cvirNC_035781.1	59786189	59798114	5.0293257
cvirNC_035781.1	59793348	59814800	3.17945118
cvirNC_035781.1	59816399	59824298	2.54549842
cvirNC_035781.1	59822411	59824314	6.1115231
cvirNC_035781.1	59824715	59830819	5.6916481
cvirNC_035781.1	59855092	59862677	14.5273912
cvirNC_035781.1	59900377	59902667	3.1692629
cvirNC_035781.1	59902472	59903343	0.1752071
cvirNC_035781.1	59924204	59934141	0.3917445
cvirNC_035781.1	59948831	59960895	0.8744665
cvirNC_035781.1	59960814	59961233	0.9983694
cvirNC_035781.1	60006405	60024958	0.7086897
cvirNC_035781.1	60040181	60041741	2.2865711
cvirNC_035781.1	60058935	60077295	1.8901273
cvirNC_035781.1	60094072	60097362	4.1055307
cvirNC_035781.1	60097687	60098547	8.7058777
cvirNC_035781.1	60112272	60133468	0.9097557
cvirNC_035781.1	60134672	60137391	4.48855263
cvirNC_035781.1	60137475	60138329	2.7959149
cvirNC_035781.1	60138811	60140021	4.6585648
cvirNC_035781.1	60146301	60149954	15.5010642
cvirNC_035781.1	60159024	60160268	7.7883085
cvirNC_035781.1	60198077	60222234	1.0495725
cvirNC_035781.1	60224649	60249846	1.7268708
cvirNC_035781.1	60256952	60257450	1.0311138
cvirNC_035781.1	60265769	60304160	1.252909
cvirNC_035781.1	60312720	60398292	1.19560078
cvirNC_035781.1	60350627	60351814	3.6901769
cvirNC_035781.1	60354033	60356513	6.194931
cvirNC_035781.1	60403042	60404244	7.8438636
cvirNC_035781.1	60409107	60414474	7.2229658
cvirNC_035781.1	60418195	60421279	5.2975739
cvirNC_035781.1	60447520	60450169	7.5478248
cvirNC_035781.1	60464943	60472700	8.1000507
cvirNC_035781.1	60473475	60479458	5.1323133
cvirNC_035781.1	60480968	60482873	3.945551
cvirNC_035781.1	60490808	60496360	1.5704595
cvirNC_035781.1	60512980	60517646	2.2846328
cvirNC_035781.1	60527345	60536589	4.6388513
cvirNC_035781.1	60557777	60571440	5.0480105
cvirNC_035781.1	60592242	60602709	6.8137716
cvirNC_035781.1	60603722	60612701	9.2922904
cvirNC_035781.1	60614069	60639336	6.8532054
cvirNC_035781.1	60627760	60627832	7.8979761
cvirNC_035781.1	60640733	60673685	4.4991448
cvirNC_035781.1	60680974	60698302	5.66232
cvirNC_035781.1	60710860	60714280	7.2776897
cvirNC_035781.1	60725356	60730032	5.2203444
cvirNC_035781.1	60730807	60737683	4.5559062
cvirNC_035781.1	60758287	60762680	2.9263617
cvirNC_035781.1	60775302	60784656	7.3854737
cvirNC_035781.1	60799580	60809314	5.7006794
cvirNC_035781.1	60814652	60838065	5.4221793
cvirNC_035781.1	60839043	60847816	10.1985012
cvirNC_035781.1	60849030	60875584	4.9894076
cvirNC_035781.1	60865219	60865291	8.8811664
cvirNC_035781.1	60878373	60905961	5.1455994
cvirNC_035781.1	60913482	60924289	6.4069924
cvirNC_035781.1	60984330	60993635	4.6417016
cvirNC_035781.1	60997622	61001998	57.3769922
cvirNC_035781.1	61002476	61003569	3.6142504
cvirNC_035781.1	61003752	61021955	3.3350411
cvirNC_035781.1	61015030	61017872	11.3635206
cvirNC_035781.1	61022633	61040438	8.1091316
cvirNC_035781.1	61040582	61049205	4.5362573
cvirNC_035781.1	61057339	61062266	4.2866457
cvirNC_035781.1	61063777	61081290	5.8922283
cvirNC_035781.1	61081301	61086963	2.3618892
cvirNC_035781.1	61090805	61095552	2.9456135
cvirNC_035781.1	61096143	61102992	5.0281495
cvirNC_035781.1	61104861	61115189	5.0445391
cvirNC_035781.1	61115143	61135953	7.1758325
cvirNC_035781.1	61138512	61171246	5.5053276
cvirNC_035781.1	61177134	61202335	7.8001844
cvirNC_035781.1	61205477	61207616	6.5821456
cvirNC_035781.1	61207967	61212447	3.7538761
cvirNC_035781.1	61212481	61221500	3.6181666
cvirNC_035781.1	61223113	61227918	8.4486883
cvirNC_035781.1	61235025	61244133	7.472909
cvirNC_035781.1	61259367	61264452	5.7053655
cvirNC_035781.1	61307279	61317423	4.5828885
cvirNC_035781.1	61322619	61338108	5.6218851
cvirNC_035781.1	61358458	61379663	23.5831035
cvirNC_035781.1	61381171	61384103	5.5541893
cvirNC_035781.1	61386039	61389628	3.8701885
cvirNC_035781.1	61389809	61396586	5.5063922
cvirNC_035781.1	61400426	61411299	6.31577
cvirNC_035781.1	61413119	61415521	5.7551444
cvirNC_035781.1	61415629	61421021	5.6999376
cvirNC_035781.1	61421214	61422924	3.1831543
cvirNC_035781.1	61425584	61429416	6.8175208
cvirNC_035781.1	61434297	61448066	3.151993
cvirNC_035781.1	61452848	61454416	13.028632
cvirNC_035781.1	61462148	61465614	4.3382918
cvirNC_035781.1	61501464	61503414	4.4141032
cvirNC_035781.1	61506190	61507800	3.3335002
cvirNC_035781.1	61522516	61523202	3.2138858
cvirNC_035781.1	61537735	61544990	1.9389782
cvirNC_035781.1	61562648	61594559	1.370619239
cvirNC_035781.1	61617886	61650097	0.967620526
cvirNC_035781.1	61650110	61685884	3.0266011
cvirNC_035781.1	61704855	61706021	3.7813256
cvirNC_035781.1	61710855	61716769	8.0868484
cvirNC_035781.1	61718574	61721277	2.3488471
cvirNC_035781.1	61723199	61725549	4.20526547
cvirNC_035781.1	61746734	61749393	7.8570056
cvirNC_035782.1	1	19587	3.37188003
cvirNC_035782.1	23229	26085	4.0812268
cvirNC_035782.1	30256	34142	3.2887257
cvirNC_035782.1	39174	79237	5.2542637
cvirNC_035782.1	85993	88415	5.307956
cvirNC_035782.1	89360	91344	4.3902695
cvirNC_035782.1	106783	109570	3.3111843
cvirNC_035782.1	119786	126373	9.9782127
cvirNC_035782.1	141719	148150	9.2164493
cvirNC_035782.1	161003	163802	3.3239855
cvirNC_035782.1	171359	172625	1.4966433
cvirNC_035782.1	190144	202534	6.4731269
cvirNC_035782.1	204048	222862	7.0653458
cvirNC_035782.1	216023	239270	7.8153165
cvirNC_035782.1	244695	252109	4.1682178
cvirNC_035782.1	245178	248140	11.0573985
cvirNC_035782.1	254155	255342	4.3004953
cvirNC_035782.1	273007	275507	7.0783078
cvirNC_035782.1	287908	290114	3.1142683
cvirNC_035782.1	295809	297761	0.4893318
cvirNC_035782.1	317682	339149	0.4927445
cvirNC_035782.1	350975	356304	3.47647794
cvirNC_035782.1	371931	372494	2.8848918
cvirNC_035782.1	378275	379159	8.1512558
cvirNC_035782.1	409721	412126	5.9215693
cvirNC_035782.1	423655	427790	5.5696712
cvirNC_035782.1	442252	445752	1.7275391
cvirNC_035782.1	470498	471868	5.036093
cvirNC_035782.1	477643	482919	3.4667928
cvirNC_035782.1	488361	494382	5.5073402
cvirNC_035782.1	514930	516396	6.794924
cvirNC_035782.1	531180	532687	7.3129157
cvirNC_035782.1	542563	544913	9.5176573
cvirNC_035782.1	548891	551217	8.0924834
cvirNC_035782.1	557259	557942	8.9588517
cvirNC_035782.1	576218	593294	5.2992621
cvirNC_035782.1	606586	607437	7.3832318
cvirNC_035782.1	642169	695086	2.628531
cvirNC_035782.1	703461	704654	2.1102584
cvirNC_035782.1	711156	725723	5.2603945
cvirNC_035782.1	767449	773264	2.4333803
cvirNC_035782.1	777156	781451	15.6085799
cvirNC_035782.1	807369	813558	0.0408829
cvirNC_035782.1	845724	864650	0
cvirNC_035782.1	874154	885172	1.8409649
cvirNC_035782.1	885671	890973	21.0866176
cvirNC_035782.1	920004	936320	0.1492493
cvirNC_035782.1	1011668	1028925	1.7214782
cvirNC_035782.1	1051976	1054020	1.0318138
cvirNC_035782.1	1066117	1079775	1.1650619
cvirNC_035782.1	1088193	1098240	17.2928616
cvirNC_035782.1	1129251	1134419	3.3544366
cvirNC_035782.1	1147126	1157055	11.258214
cvirNC_035782.1	1160042	1162414	2.4397963
cvirNC_035782.1	1174983	1178861	5.6520909
cvirNC_035782.1	1188241	1190658	3.2884346
cvirNC_035782.1	1199454	1202249	4.87892
cvirNC_035782.1	1204763	1206254	5.3450247
cvirNC_035782.1	1218796	1220475	3.8623531
