GO.ID,Term,Annotated,Significant,Expected,classic
GO:0048664,neuron fate determination,2,1,0.33,0.3067
GO:0048745,smooth muscle tissue development,2,1,0.33,0.3067
GO:0051045,negative regulation of membrane protein ...,2,1,0.33,0.3067
GO:0051095,regulation of helicase activity,2,1,0.33,0.3067
GO:0051096,positive regulation of helicase activity,2,1,0.33,0.3067
GO:0051712,positive regulation of killing of cells ...,2,1,0.33,0.3067
GO:0051715,cytolysis in another organism,2,1,0.33,0.3067
GO:0051892,negative regulation of cardioblast diffe...,2,1,0.33,0.3067
GO:0051953,negative regulation of amine transport,2,1,0.33,0.3067
GO:0055014,atrial cardiac muscle cell development,2,1,0.33,0.3067
GO:0060011,Sertoli cell proliferation,2,1,0.33,0.3067
GO:0060060,post-embryonic retina morphogenesis in c...,2,1,0.33,0.3067
GO:0060069,Wnt signaling pathway, regulating spindl...,2,1,0.33,0.3067
GO:0060215,primitive hemopoiesis,2,1,0.33,0.3067
GO:0060318,definitive erythrocyte differentiation,2,1,0.33,0.3067
GO:0060331,negative regulation of response to type ...,2,1,0.33,0.3067
GO:0060336,negative regulation of type II interfero...,2,1,0.33,0.3067
GO:0060371,regulation of atrial cardiac muscle cell...,2,1,0.33,0.3067
GO:0060372,regulation of atrial cardiac muscle cell...,2,1,0.33,0.3067
GO:0060374,mast cell differentiation,2,1,0.33,0.3067
GO:0060452,positive regulation of cardiac muscle co...,2,1,0.33,0.3067
GO:0060729,intestinal epithelial structure maintena...,2,1,0.33,0.3067
GO:0060730,regulation of intestinal epithelial stru...,2,1,0.33,0.3067
GO:0060731,positive regulation of intestinal epithe...,2,1,0.33,0.3067
GO:0070131,positive regulation of mitochondrial tra...,2,1,0.33,0.3067
GO:0070246,natural killer cell apoptotic process,2,1,0.33,0.3067
GO:0070247,regulation of natural killer cell apopto...,2,1,0.33,0.3067
GO:0070365,hepatocyte differentiation,2,1,0.33,0.3067
GO:0070425,negative regulation of nucleotide-bindin...,2,1,0.33,0.3067
GO:0070427,nucleotide-binding oligomerization domai...,2,1,0.33,0.3067
GO:0070428,regulation of nucleotide-binding oligome...,2,1,0.33,0.3067
GO:0070429,negative regulation of nucleotide-bindin...,2,1,0.33,0.3067
GO:0070431,nucleotide-binding oligomerization domai...,2,1,0.33,0.3067
GO:0070432,regulation of nucleotide-binding oligome...,2,1,0.33,0.3067
GO:0070433,negative regulation of nucleotide-bindin...,2,1,0.33,0.3067
GO:0070715,sodium-dependent organic cation transpor...,2,1,0.33,0.3067
GO:0071367,cellular response to brassinosteroid sti...,2,1,0.33,0.3067
GO:0071501,cellular response to sterol depletion,2,1,0.33,0.3067
GO:0080121,AMP transport,2,1,0.33,0.3067
GO:0090219,negative regulation of lipid kinase acti...,2,1,0.33,0.3067
GO:0090317,negative regulation of intracellular pro...,2,1,0.33,0.3067
GO:0090594,inflammatory response to wounding,2,1,0.33,0.3067
GO:0090697,post-embryonic plant organ morphogenesis,2,1,0.33,0.3067
GO:0090701,specification of plant organ identity,2,1,0.33,0.3067
GO:0097709,connective tissue replacement,2,1,0.33,0.3067
GO:0099624,atrial cardiac muscle cell membrane repo...,2,1,0.33,0.3067
GO:1900377,negative regulation of secondary metabol...,2,1,0.33,0.3067
GO:1901569,fatty acid derivative catabolic process,2,1,0.33,0.3067
GO:1902224,ketone body metabolic process,2,1,0.33,0.3067
GO:1904398,positive regulation of neuromuscular jun...,2,1,0.33,0.3067
GO:1904580,regulation of intracellular mRNA localiz...,2,1,0.33,0.3067
GO:1905208,negative regulation of cardiocyte differ...,2,1,0.33,0.3067
GO:1905393,plant organ formation,2,1,0.33,0.3067
GO:1905517,macrophage migration,2,1,0.33,0.3067
GO:2000044,negative regulation of cardiac cell fate...,2,1,0.33,0.3067
GO:2000737,negative regulation of stem cell differe...,2,1,0.33,0.3067
GO:2001279,regulation of unsaturated fatty acid bio...,2,1,0.33,0.3067
GO:2001280,positive regulation of unsaturated fatty...,2,1,0.33,0.3067
GO:0006338,chromatin remodeling,83,16,13.89,0.3081
GO:0051249,regulation of lymphocyte activation,83,16,13.89,0.3081
GO:0002449,lymphocyte mediated immunity,55,11,9.2,0.3083
GO:0031102,neuron projection regeneration,55,11,9.2,0.3083
GO:0043270,positive regulation of monoatomic ion tr...,55,11,9.2,0.3083
GO:0022402,cell cycle process,511,90,85.5,0.3087
GO:0002040,sprouting angiogenesis,33,7,5.52,0.3094
GO:0042743,hydrogen peroxide metabolic process,33,7,5.52,0.3094
GO:0045132,meiotic chromosome segregation,33,7,5.52,0.3094
GO:0050864,regulation of B cell activation,33,7,5.52,0.3094
GO:0072525,pyridine-containing compound biosyntheti...,33,7,5.52,0.3094
GO:0045935,positive regulation of nucleobase-contai...,441,78,73.79,0.3094
GO:0007127,meiosis I,44,9,7.36,0.3101
GO:0017157,regulation of exocytosis,44,9,7.36,0.3101
GO:0072524,pyridine-containing compound metabolic p...,44,9,7.36,0.3101
GO:0007265,Ras protein signal transduction,140,26,23.43,0.3111
GO:0009890,negative regulation of biosynthetic proc...,570,100,95.37,0.3122
GO:0002381,immunoglobulin production involved in im...,17,4,2.84,0.3139
GO:0002709,regulation of T cell mediated immunity,17,4,2.84,0.3139
GO:0006544,glycine metabolic process,17,4,2.84,0.3139
GO:0009394,2'-deoxyribonucleotide metabolic process,17,4,2.84,0.3139
GO:0031503,protein-containing complex localization,17,4,2.84,0.3139
GO:0034341,response to type II interferon,17,4,2.84,0.3139
GO:0045931,positive regulation of mitotic cell cycl...,17,4,2.84,0.3139
GO:0048701,embryonic cranial skeleton morphogenesis,17,4,2.84,0.3139
GO:0061326,renal tubule development,17,4,2.84,0.3139
GO:0061333,renal tubule morphogenesis,17,4,2.84,0.3139
GO:0061564,axon development,302,54,50.53,0.3158
GO:0010558,negative regulation of macromolecule bio...,553,97,92.53,0.3162
GO:0051128,regulation of cellular component organiz...,735,128,122.98,0.3167
GO:0000910,cytokinesis,112,21,18.74,0.3190
GO:0006753,nucleoside phosphate metabolic process,227,41,37.98,0.3194
GO:0021915,neural tube development,95,18,15.9,0.3201
GO:0007613,memory,50,10,8.37,0.3211
GO:0051017,actin filament bundle assembly,50,10,8.37,0.3211
GO:0061572,actin filament bundle organization,50,10,8.37,0.3211
GO:0061982,meiosis I cell cycle process,50,10,8.37,0.3211
GO:0009101,glycoprotein biosynthetic process,181,33,30.29,0.3216
GO:0045944,positive regulation of transcription by ...,291,52,48.69,0.3218
GO:0006367,transcription initiation at RNA polymera...,28,6,4.69,0.3230
GO:0007608,sensory perception of smell,28,6,4.69,0.3230
GO:0009166,nucleotide catabolic process,28,6,4.69,0.3230
GO:0022900,electron transport chain,28,6,4.69,0.3230
GO:0042306,regulation of protein import into nucleu...,28,6,4.69,0.3230
GO:0050691,regulation of defense response to virus ...,28,6,4.69,0.3230
GO:0051492,regulation of stress fiber assembly,28,6,4.69,0.3230
GO:1900180,regulation of protein localization to nu...,28,6,4.69,0.3230
GO:0006629,lipid metabolic process,554,97,92.7,0.3233
GO:0002822,regulation of adaptive immune response b...,39,8,6.53,0.3236
GO:0003205,cardiac chamber development,39,8,6.53,0.3236
GO:0003206,cardiac chamber morphogenesis,39,8,6.53,0.3236
GO:0010595,positive regulation of endothelial cell ...,39,8,6.53,0.3236
GO:0048679,regulation of axon regeneration,39,8,6.53,0.3236
GO:0051209,release of sequestered calcium ion into ...,39,8,6.53,0.3236
GO:0070570,regulation of neuron projection regenera...,39,8,6.53,0.3236
GO:0001522,pseudouridine synthesis,12,3,2.01,0.3249
GO:0016114,terpenoid biosynthetic process,12,3,2.01,0.3249
GO:0022410,circadian sleep/wake cycle process,12,3,2.01,0.3249
GO:0032480,negative regulation of type I interferon...,12,3,2.01,0.3249
GO:0043903,regulation of biological process involve...,12,3,2.01,0.3249
GO:0045736,negative regulation of cyclin-dependent ...,12,3,2.01,0.3249
GO:0045824,negative regulation of innate immune res...,12,3,2.01,0.3249
GO:0046676,negative regulation of insulin secretion,12,3,2.01,0.3249
GO:0048668,collateral sprouting,12,3,2.01,0.3249
GO:0048791,calcium ion-regulated exocytosis of neur...,12,3,2.01,0.3249
GO:0060012,synaptic transmission, glycinergic,12,3,2.01,0.3249
GO:0060071,Wnt signaling pathway, planar cell polar...,12,3,2.01,0.3249
GO:0060078,regulation of postsynaptic membrane pote...,12,3,2.01,0.3249
GO:0090175,regulation of establishment of planar po...,12,3,2.01,0.3249
GO:0090278,negative regulation of peptide hormone s...,12,3,2.01,0.3249
GO:1904030,negative regulation of cyclin-dependent ...,12,3,2.01,0.3249
GO:0010810,regulation of cell-substrate adhesion,67,13,11.21,0.3253
GO:0045860,positive regulation of protein kinase ac...,84,16,14.06,0.3262
GO:0019953,sexual reproduction,414,73,69.27,0.3271
GO:0000122,negative regulation of transcription by ...,193,35,32.29,0.3272
GO:1901605,alpha-amino acid metabolic process,147,27,24.6,0.3285
GO:0009056,catabolic process,849,147,142.06,0.3299
GO:0002460,adaptive immune response based on somati...,56,11,9.37,0.3305
GO:0010506,regulation of autophagy,56,11,9.37,0.3305
GO:0034765,regulation of monoatomic ion transmembra...,56,11,9.37,0.3305
GO:0046883,regulation of hormone secretion,56,11,9.37,0.3305
GO:0043269,regulation of monoatomic ion transport,90,17,15.06,0.3319
GO:0000462,maturation of SSU-rRNA from tricistronic...,7,2,1.17,0.3321
GO:0002639,positive regulation of immunoglobulin pr...,7,2,1.17,0.3321
GO:0002685,regulation of leukocyte migration,7,2,1.17,0.3321
GO:0002687,positive regulation of leukocyte migrati...,7,2,1.17,0.3321
GO:0002759,regulation of antimicrobial humoral resp...,7,2,1.17,0.3321
GO:0002775,antimicrobial peptide production,7,2,1.17,0.3321
GO:0002777,antimicrobial peptide biosynthetic proce...,7,2,1.17,0.3321
GO:0002784,regulation of antimicrobial peptide prod...,7,2,1.17,0.3321
GO:0002805,regulation of antimicrobial peptide bios...,7,2,1.17,0.3321
GO:0006089,lactate metabolic process,7,2,1.17,0.3321
GO:0006203,dGTP catabolic process,7,2,1.17,0.3321
GO:0006359,regulation of transcription by RNA polym...,7,2,1.17,0.3321
GO:0006517,protein deglycosylation,7,2,1.17,0.3321
GO:0006526,arginine biosynthetic process,7,2,1.17,0.3321
GO:0006692,prostanoid metabolic process,7,2,1.17,0.3321
GO:0006693,prostaglandin metabolic process,7,2,1.17,0.3321
GO:0006772,thiamine metabolic process,7,2,1.17,0.3321
GO:0007080,mitotic metaphase chromosome alignment,7,2,1.17,0.3321
GO:0007141,male meiosis I,7,2,1.17,0.3321
GO:0007216,G protein-coupled glutamate receptor sig...,7,2,1.17,0.3321
GO:0007341,penetration of zona pellucida,7,2,1.17,0.3321
GO:0007386,compartment pattern specification,7,2,1.17,0.3321
GO:0007403,glial cell fate determination,7,2,1.17,0.3321
GO:0009146,purine nucleoside triphosphate catabolic...,7,2,1.17,0.3321
GO:0009164,nucleoside catabolic process,7,2,1.17,0.3321
GO:0009200,deoxyribonucleoside triphosphate metabol...,7,2,1.17,0.3321
GO:0009204,deoxyribonucleoside triphosphate catabol...,7,2,1.17,0.3321
GO:0009211,pyrimidine deoxyribonucleoside triphosph...,7,2,1.17,0.3321
GO:0009215,purine deoxyribonucleoside triphosphate ...,7,2,1.17,0.3321
GO:0009217,purine deoxyribonucleoside triphosphate ...,7,2,1.17,0.3321
GO:0009219,pyrimidine deoxyribonucleotide metabolic...,7,2,1.17,0.3321
GO:0009221,pyrimidine deoxyribonucleotide biosynthe...,7,2,1.17,0.3321
GO:0009414,response to water deprivation,7,2,1.17,0.3321
GO:0009445,putrescine metabolic process,7,2,1.17,0.3321
GO:0010002,cardioblast differentiation,7,2,1.17,0.3321
GO:0010863,positive regulation of phospholipase C a...,7,2,1.17,0.3321
GO:0015811,L-cystine transport,7,2,1.17,0.3321
GO:0018243,protein O-linked glycosylation via threo...,7,2,1.17,0.3321
GO:0019082,viral protein processing,7,2,1.17,0.3321
GO:0030149,sphingolipid catabolic process,7,2,1.17,0.3321
GO:0030194,positive regulation of blood coagulation,7,2,1.17,0.3321
GO:0030708,germarium-derived female germ-line cyst ...,7,2,1.17,0.3321
GO:0030728,ovulation,7,2,1.17,0.3321
GO:0032232,negative regulation of actin filament bu...,7,2,1.17,0.3321
GO:0032324,molybdopterin cofactor biosynthetic proc...,7,2,1.17,0.3321
GO:0033058,directional locomotion,7,2,1.17,0.3321
GO:0035710,CD4-positive, alpha-beta T cell activati...,7,2,1.17,0.3321
GO:0042403,thyroid hormone metabolic process,7,2,1.17,0.3321
GO:0042684,cardioblast cell fate commitment,7,2,1.17,0.3321
GO:0042685,cardioblast cell fate specification,7,2,1.17,0.3321
GO:0042686,regulation of cardioblast cell fate spec...,7,2,1.17,0.3321
GO:0042688,crystal cell differentiation,7,2,1.17,0.3321
GO:0042689,regulation of crystal cell differentiati...,7,2,1.17,0.3321
GO:0042723,thiamine-containing compound metabolic p...,7,2,1.17,0.3321
GO:0043248,proteasome assembly,7,2,1.17,0.3321
GO:0043367,CD4-positive, alpha-beta T cell differen...,7,2,1.17,0.3321
GO:0043545,molybdopterin cofactor metabolic process,7,2,1.17,0.3321
GO:0045019,negative regulation of nitric oxide bios...,7,2,1.17,0.3321
GO:0045717,negative regulation of fatty acid biosyn...,7,2,1.17,0.3321
GO:0045823,positive regulation of heart contraction,7,2,1.17,0.3321
GO:0045830,positive regulation of isotype switching,7,2,1.17,0.3321
GO:0045907,positive regulation of vasoconstriction,7,2,1.17,0.3321
GO:0045922,negative regulation of fatty acid metabo...,7,2,1.17,0.3321
GO:0046060,dATP metabolic process,7,2,1.17,0.3321
GO:0046061,dATP catabolic process,7,2,1.17,0.3321
GO:0046069,cGMP catabolic process,7,2,1.17,0.3321
GO:0046070,dGTP metabolic process,7,2,1.17,0.3321
GO:0046185,aldehyde catabolic process,7,2,1.17,0.3321
GO:0046470,phosphatidylcholine metabolic process,7,2,1.17,0.3321
GO:0048070,regulation of developmental pigmentation,7,2,1.17,0.3321
GO:0048138,germ-line cyst encapsulation,7,2,1.17,0.3321
GO:0048139,female germ-line cyst encapsulation,7,2,1.17,0.3321
GO:0050820,positive regulation of coagulation,7,2,1.17,0.3321
GO:0051055,negative regulation of lipid biosyntheti...,7,2,1.17,0.3321
GO:0051189,prosthetic group metabolic process,7,2,1.17,0.3321
GO:0051890,regulation of cardioblast differentiatio...,7,2,1.17,0.3321
GO:0051926,negative regulation of calcium ion trans...,7,2,1.17,0.3321
GO:0060713,labyrinthine layer morphogenesis,7,2,1.17,0.3321
GO:0060911,cardiac cell fate commitment,7,2,1.17,0.3321
GO:0060912,cardiac cell fate specification,7,2,1.17,0.3321
GO:0061844,antimicrobial humoral immune response me...,7,2,1.17,0.3321
GO:0070213,protein auto-ADP-ribosylation,7,2,1.17,0.3321
GO:0070527,platelet aggregation,7,2,1.17,0.3321
GO:0072529,pyrimidine-containing compound catabolic...,7,2,1.17,0.3321
GO:0090303,positive regulation of wound healing,7,2,1.17,0.3321
GO:0099402,plant organ development,7,2,1.17,0.3321
GO:0120305,regulation of pigmentation,7,2,1.17,0.3321
GO:1900048,positive regulation of hemostasis,7,2,1.17,0.3321
GO:1900274,regulation of phospholipase C activity,7,2,1.17,0.3321
GO:1903524,positive regulation of blood circulation,7,2,1.17,0.3321
GO:1904406,negative regulation of nitric oxide meta...,7,2,1.17,0.3321
GO:1905207,regulation of cardiocyte differentiation,7,2,1.17,0.3321
GO:2000043,regulation of cardiac cell fate specific...,7,2,1.17,0.3321
GO:2000736,regulation of stem cell differentiation,7,2,1.17,0.3321
GO:0051093,negative regulation of developmental pro...,263,47,44.01,0.3323
GO:0051173,positive regulation of nitrogen compound...,720,125,120.47,0.3335
GO:1901575,organic substance catabolic process,732,127,122.48,0.3349
GO:0048583,regulation of response to stimulus,1021,176,170.84,0.3350
GO:1901606,alpha-amino acid catabolic process,45,9,7.53,0.3352
GO:0065003,protein-containing complex assembly,497,87,83.16,0.3354
GO:0072359,circulatory system development,380,67,63.58,0.3362
GO:0055086,nucleobase-containing small molecule met...,281,50,47.02,0.3379
GO:0001569,branching involved in blood vessel morph...,23,5,3.85,0.3381
GO:0009311,oligosaccharide metabolic process,23,5,3.85,0.3381
GO:0009432,SOS response,23,5,3.85,0.3381
GO:0010960,magnesium ion homeostasis,23,5,3.85,0.3381
GO:0016925,protein sumoylation,23,5,3.85,0.3381
GO:0030261,chromosome condensation,23,5,3.85,0.3381
GO:0034035,purine ribonucleoside bisphosphate metab...,23,5,3.85,0.3381
GO:0043266,regulation of potassium ion transport,23,5,3.85,0.3381
GO:0043406,positive regulation of MAP kinase activi...,23,5,3.85,0.3381
GO:0050777,negative regulation of immune response,23,5,3.85,0.3381
GO:0051894,positive regulation of focal adhesion as...,34,7,5.69,0.3385
GO:0072523,purine-containing compound catabolic pro...,34,7,5.69,0.3385
GO:0150117,positive regulation of cell-substrate ju...,34,7,5.69,0.3385
GO:0002429,immune response-activating cell surface ...,62,12,10.37,0.3387
GO:0006906,vesicle fusion,62,12,10.37,0.3387
GO:0006812,monoatomic cation transport,252,45,42.17,0.3389
GO:0050865,regulation of cell activation,102,19,17.07,0.3420
GO:1901362,organic cyclic compound biosynthetic pro...,1490,255,249.31,0.3424
GO:0019538,protein metabolic process,1965,335,328.79,0.3432
GO:0022414,reproductive process,604,105,101.06,0.3448
GO:0006665,sphingolipid metabolic process,51,10,8.53,0.3449
GO:0009895,negative regulation of catabolic process,51,10,8.53,0.3449
GO:0019748,secondary metabolic process,51,10,8.53,0.3449
GO:0051091,positive regulation of DNA-binding trans...,51,10,8.53,0.3449
GO:0030162,regulation of proteolysis,154,28,25.77,0.3455
GO:0022411,cellular component disassembly,108,20,18.07,0.3464
GO:0000280,nuclear division,131,24,21.92,0.3465
GO:0006954,inflammatory response,189,34,31.62,0.3490
GO:0006325,chromatin organization,91,17,15.23,0.3497
GO:0021700,developmental maturation,137,25,22.92,0.3500
GO:0006406,mRNA export from nucleus,40,8,6.69,0.3506
GO:0007188,adenylate cyclase-modulating G protein-c...,40,8,6.69,0.3506
GO:0051283,negative regulation of sequestering of c...,40,8,6.69,0.3506
GO:0062207,regulation of pattern recognition recept...,40,8,6.69,0.3506
GO:0001838,embryonic epithelial tube formation,57,11,9.54,0.3531
GO:0042594,response to starvation,57,11,9.54,0.3531
GO:0060538,skeletal muscle organ development,120,22,20.08,0.3544
GO:0043254,regulation of protein-containing complex...,97,18,16.23,0.3544
GO:0002562,somatic diversification of immune recept...,18,4,3.01,0.3550
GO:0003073,regulation of systemic arterial blood pr...,18,4,3.01,0.3550
GO:0006206,pyrimidine nucleobase metabolic process,18,4,3.01,0.3550
GO:0010507,negative regulation of autophagy,18,4,3.01,0.3550
GO:0010972,negative regulation of G2/M transition o...,18,4,3.01,0.3550
GO:0016444,somatic cell DNA recombination,18,4,3.01,0.3550
GO:0016575,histone deacetylation,18,4,3.01,0.3550
GO:0019692,deoxyribose phosphate metabolic process,18,4,3.01,0.3550
GO:0022416,chaeta development,18,4,3.01,0.3550
GO:0022617,extracellular matrix disassembly,18,4,3.01,0.3550
GO:0032409,regulation of transporter activity,18,4,3.01,0.3550
GO:0042133,neurotransmitter metabolic process,18,4,3.01,0.3550
GO:0050709,negative regulation of protein secretion,18,4,3.01,0.3550
GO:0050920,regulation of chemotaxis,18,4,3.01,0.3550
GO:1902750,negative regulation of cell cycle G2/M p...,18,4,3.01,0.3550
GO:0010466,negative regulation of peptidase activit...,29,6,4.85,0.3551
GO:0010951,negative regulation of endopeptidase act...,29,6,4.85,0.3551
GO:0019080,viral gene expression,29,6,4.85,0.3551
GO:0030168,platelet activation,29,6,4.85,0.3551
GO:0051928,positive regulation of calcium ion trans...,29,6,4.85,0.3551
GO:1903531,negative regulation of secretion by cell,29,6,4.85,0.3551
GO:0050808,synapse organization,149,27,24.93,0.3563
GO:0014855,striated muscle cell proliferation,80,15,13.39,0.3578
GO:0140014,mitotic nuclear division,80,15,13.39,0.3578
GO:0051321,meiotic cell cycle,103,19,17.23,0.3588
GO:0007411,axon guidance,155,28,25.94,0.3592
GO:0097485,neuron projection guidance,155,28,25.94,0.3592
GO:0001666,response to hypoxia,63,12,10.54,0.3603
GO:0002768,immune response-regulating cell surface ...,63,12,10.54,0.3603
GO:0006959,humoral immune response,63,12,10.54,0.3603
GO:0048705,skeletal system morphogenesis,63,12,10.54,0.3603
GO:0090174,organelle membrane fusion,63,12,10.54,0.3603
GO:0045732,positive regulation of protein catabolic...,46,9,7.7,0.3606
GO:0042180,cellular ketone metabolic process,86,16,14.39,0.3630
GO:0009791,post-embryonic development,167,30,27.94,0.3646
GO:0007059,chromosome segregation,144,26,24.09,0.3676
GO:0007186,G protein-coupled receptor signaling pat...,243,43,40.66,0.3678
GO:0007062,sister chromatid cohesion,35,7,5.86,0.3678
GO:0048534,hematopoietic or lymphoid organ developm...,35,7,5.86,0.3678
GO:0010647,positive regulation of cell communicatio...,366,64,61.24,0.3680
GO:0001708,cell fate specification,52,10,8.7,0.3689
GO:0046467,membrane lipid biosynthetic process,52,10,8.7,0.3689
GO:0031668,cellular response to extracellular stimu...,98,18,16.4,0.3719
GO:0071496,cellular response to external stimulus,98,18,16.4,0.3719
GO:0008585,female gonad development,24,5,4.02,0.3739
GO:0009250,glucan biosynthetic process,24,5,4.02,0.3739
GO:0019228,neuronal action potential,24,5,4.02,0.3739
GO:0019395,fatty acid oxidation,24,5,4.02,0.3739
GO:0034110,regulation of homotypic cell-cell adhesi...,24,5,4.02,0.3739
GO:0034440,lipid oxidation,24,5,4.02,0.3739
GO:0000097,sulfur amino acid biosynthetic process,13,3,2.18,0.3745
GO:0000422,autophagy of mitochondrion,13,3,2.18,0.3745
GO:0002223,stimulatory C-type lectin receptor signa...,13,3,2.18,0.3745
GO:0006577,amino-acid betaine metabolic process,13,3,2.18,0.3745
GO:0009119,ribonucleoside metabolic process,13,3,2.18,0.3745
GO:0009148,pyrimidine nucleoside triphosphate biosy...,13,3,2.18,0.3745
GO:0010669,epithelial structure maintenance,13,3,2.18,0.3745
GO:0019934,cGMP-mediated signaling,13,3,2.18,0.3745
GO:0033344,cholesterol efflux,13,3,2.18,0.3745
GO:0042745,circadian sleep/wake cycle,13,3,2.18,0.3745
GO:0045580,regulation of T cell differentiation,13,3,2.18,0.3745
GO:0045600,positive regulation of fat cell differen...,13,3,2.18,0.3745
GO:0048524,positive regulation of viral process,13,3,2.18,0.3745
GO:0051101,regulation of DNA binding,13,3,2.18,0.3745
GO:0060675,ureteric bud morphogenesis,13,3,2.18,0.3745
GO:0060993,kidney morphogenesis,13,3,2.18,0.3745
GO:0061726,mitochondrion disassembly,13,3,2.18,0.3745
GO:0070830,bicellular tight junction assembly,13,3,2.18,0.3745
GO:0072009,nephron epithelium development,13,3,2.18,0.3745
GO:0072028,nephron morphogenesis,13,3,2.18,0.3745
GO:0072078,nephron tubule morphogenesis,13,3,2.18,0.3745
GO:0072080,nephron tubule development,13,3,2.18,0.3745
GO:0072088,nephron epithelium morphogenesis,13,3,2.18,0.3745
GO:0072171,mesonephric tubule morphogenesis,13,3,2.18,0.3745
GO:1903321,negative regulation of protein modificat...,13,3,2.18,0.3745
GO:1990840,response to lectin,13,3,2.18,0.3745
GO:1990858,cellular response to lectin,13,3,2.18,0.3745
GO:0034330,cell junction organization,267,47,44.68,0.3745
GO:0060537,muscle tissue development,162,29,27.11,0.3756
GO:0051253,negative regulation of RNA metabolic pro...,314,55,52.54,0.3757
GO:0009306,protein secretion,104,19,17.4,0.3758
GO:0035592,establishment of protein localization to...,104,19,17.4,0.3758
GO:0071692,protein localization to extracellular re...,104,19,17.4,0.3758
GO:0031669,cellular response to nutrient levels,58,11,9.7,0.3759
GO:0072175,epithelial tube formation,58,11,9.7,0.3759
GO:1903034,regulation of response to wounding,58,11,9.7,0.3759
GO:0002262,myeloid cell homeostasis,41,8,6.86,0.3779
GO:0002819,regulation of adaptive immune response,41,8,6.86,0.3779
GO:0051282,regulation of sequestering of calcium io...,41,8,6.86,0.3779
GO:0043069,negative regulation of programmed cell d...,244,43,40.83,0.3790
GO:0006979,response to oxidative stress,139,25,23.26,0.3793
GO:0034109,homotypic cell-cell adhesion,110,20,18.41,0.3794
GO:0035239,tube morphogenesis,344,60,57.56,0.3819
GO:0002520,immune system development,64,12,10.71,0.3821
GO:0023056,positive regulation of signaling,350,61,58.56,0.3831
GO:0071704,organic substance metabolic process,4457,751,745.76,0.3843
GO:0034470,ncRNA processing,151,27,25.27,0.3846
GO:0044089,positive regulation of cellular componen...,151,27,25.27,0.3846
GO:0098813,nuclear chromosome segregation,93,17,15.56,0.3857
GO:0031348,negative regulation of defense response,47,9,7.86,0.3861
GO:0051054,positive regulation of DNA metabolic pro...,47,9,7.86,0.3861
GO:0007600,sensory perception,233,41,38.99,0.3871
GO:0001959,regulation of cytokine-mediated signalin...,30,6,5.02,0.3873
GO:0009636,response to toxic substance,30,6,5.02,0.3873
GO:0046164,alcohol catabolic process,30,6,5.02,0.3873
GO:0034220,monoatomic ion transmembrane transport,134,24,22.42,0.3916
GO:0045892,negative regulation of DNA-templated tra...,298,52,49.86,0.3919
GO:1902679,negative regulation of RNA biosynthetic ...,298,52,49.86,0.3919
GO:0030203,glycosaminoglycan metabolic process,76,14,12.72,0.3923
GO:0042886,amide transport,76,14,12.72,0.3923
GO:1901136,carbohydrate derivative catabolic proces...,76,14,12.72,0.3923
GO:0019216,regulation of lipid metabolic process,105,19,17.57,0.3929
GO:0016322,neuron remodeling,53,10,8.87,0.3930
GO:0097553,calcium ion transmembrane import into cy...,53,10,8.87,0.3930
GO:0007517,muscle organ development,175,31,29.28,0.3936
GO:0044281,small molecule metabolic process,990,169,165.65,0.3947
GO:0000380,alternative mRNA splicing, via spliceoso...,19,4,3.18,0.3961
GO:0002312,B cell activation involved in immune res...,19,4,3.18,0.3961
GO:0006476,protein deacetylation,19,4,3.18,0.3961
GO:0006635,fatty acid beta-oxidation,19,4,3.18,0.3961
GO:0006820,monoatomic anion transport,19,4,3.18,0.3961
GO:0006891,intra-Golgi vesicle-mediated transport,19,4,3.18,0.3961
GO:0009067,aspartate family amino acid biosynthetic...,19,4,3.18,0.3961
GO:0010649,regulation of cell communication by elec...,19,4,3.18,0.3961
GO:0010650,positive regulation of cell communicatio...,19,4,3.18,0.3961
GO:0032543,mitochondrial translation,19,4,3.18,0.3961
GO:0034103,regulation of tissue remodeling,19,4,3.18,0.3961
GO:0043502,regulation of muscle adaptation,19,4,3.18,0.3961
GO:0046850,regulation of bone remodeling,19,4,3.18,0.3961
GO:0051899,membrane depolarization,19,4,3.18,0.3961
GO:0019221,cytokine-mediated signaling pathway,82,15,13.72,0.3965
GO:0051258,protein polymerization,82,15,13.72,0.3965
GO:0071345,cellular response to cytokine stimulus,82,15,13.72,0.3965
GO:1901873,regulation of post-translational protein...,82,15,13.72,0.3965
GO:0031344,regulation of cell projection organizati...,228,40,38.15,0.3971
GO:0007286,spermatid development,36,7,6.02,0.3973
GO:0021675,nerve development,36,7,6.02,0.3973
GO:0034121,regulation of toll-like receptor signali...,36,7,6.02,0.3973
GO:0050796,regulation of insulin secretion,36,7,6.02,0.3973
GO:0050830,defense response to Gram-positive bacter...,36,7,6.02,0.3973
GO:0051703,biological process involved in intraspec...,36,7,6.02,0.3973
GO:0051783,regulation of nuclear division,36,7,6.02,0.3973
GO:1903036,positive regulation of response to wound...,36,7,6.02,0.3973
GO:0000101,sulfur amino acid transport,8,2,1.34,0.3974
GO:0001706,endoderm formation,8,2,1.34,0.3974
GO:0001711,endodermal cell fate commitment,8,2,1.34,0.3974
GO:0002367,cytokine production involved in immune r...,8,2,1.34,0.3974
GO:0002718,regulation of cytokine production involv...,8,2,1.34,0.3974
GO:0006103,2-oxoglutarate metabolic process,8,2,1.34,0.3974
