GO.ID,Term,Annotated,Significant,Expected,classic
GO:0035556,intracellular signal transduction,2135,95,82.83,0.08775
GO:0009790,embryo development,1295,60,50.24,0.08820
GO:0051049,regulation of transport,1224,57,47.49,0.08830
GO:0002089,lens morphogenesis in camera-type eye,13,2,0.5,0.08840
GO:0006684,sphingomyelin metabolic process,13,2,0.5,0.08840
GO:0007300,ovarian nurse cell to oocyte transport,13,2,0.5,0.08840
GO:0007620,copulation,13,2,0.5,0.08840
GO:0009272,fungal-type cell wall biogenesis,13,2,0.5,0.08840
GO:0010832,negative regulation of myotube different...,13,2,0.5,0.08840
GO:0030437,ascospore formation,13,2,0.5,0.08840
GO:0032460,negative regulation of protein oligomeri...,13,2,0.5,0.08840
GO:0045056,transcytosis,13,2,0.5,0.08840
GO:0050924,positive regulation of negative chemotax...,13,2,0.5,0.08840
GO:0050929,induction of negative chemotaxis,13,2,0.5,0.08840
GO:0051154,negative regulation of striated muscle c...,13,2,0.5,0.08840
GO:0051917,regulation of fibrinolysis,13,2,0.5,0.08840
GO:0060716,labyrinthine layer blood vessel developm...,13,2,0.5,0.08840
GO:0070213,protein auto-ADP-ribosylation,13,2,0.5,0.08840
GO:0007015,actin filament organization,394,21,15.29,0.08956
GO:0009725,response to hormone,688,34,26.69,0.08986
GO:0000105,histidine biosynthetic process,44,4,1.71,0.09019
GO:0048701,embryonic cranial skeleton morphogenesis,44,4,1.71,0.09019
GO:0016053,organic acid biosynthetic process,574,29,22.27,0.09021
GO:0006406,mRNA export from nucleus,99,7,3.84,0.09025
GO:0007606,sensory perception of chemical stimulus,99,7,3.84,0.09025
GO:0014856,skeletal muscle cell proliferation,200,12,7.76,0.09029
GO:1903900,regulation of viral life cycle,80,6,3.1,0.09035
GO:0060562,epithelial tube morphogenesis,439,23,17.03,0.09050
GO:0043069,negative regulation of programmed cell d...,597,30,23.16,0.09057
GO:0051963,regulation of synapse assembly,159,10,6.17,0.09118
GO:0032970,regulation of actin filament-based proce...,243,14,9.43,0.09219
GO:0019079,viral genome replication,62,5,2.41,0.09230
GO:0007413,axonal fasciculation,28,3,1.09,0.09307
GO:0018410,C-terminal protein amino acid modificati...,28,3,1.09,0.09307
GO:0044058,regulation of digestive system process,28,3,1.09,0.09307
GO:0046058,cAMP metabolic process,28,3,1.09,0.09307
GO:0106030,neuron projection fasciculation,28,3,1.09,0.09307
GO:1901652,response to peptide,330,18,12.8,0.09334
GO:0009584,detection of visible light,45,4,1.75,0.09611
GO:0014866,skeletal myofibril assembly,45,4,1.75,0.09611
GO:0035567,non-canonical Wnt signaling pathway,45,4,1.75,0.09611
GO:1904888,cranial skeletal system development,45,4,1.75,0.09611
GO:0120032,regulation of plasma membrane bounded ce...,161,10,6.25,0.09702
GO:0007229,integrin-mediated signaling pathway,63,5,2.44,0.09723
GO:0046330,positive regulation of JNK cascade,63,5,2.44,0.09723
GO:0043066,negative regulation of apoptotic process,556,28,21.57,0.09732
GO:0007626,locomotory behavior,332,18,12.88,0.09735
GO:0001756,somitogenesis,101,7,3.92,0.09780
GO:0061053,somite development,101,7,3.92,0.09780
GO:0050727,regulation of inflammatory response,289,16,11.21,0.09882
GO:0050829,defense response to Gram-negative bacter...,82,6,3.18,0.09887
GO:0006913,nucleocytoplasmic transport,311,17,12.07,0.09924
GO:0022411,cellular component disassembly,311,17,12.07,0.09924
GO:0051169,nuclear transport,311,17,12.07,0.09924
GO:0007160,cell-matrix adhesion,400,21,15.52,0.10046
GO:0006554,lysine catabolic process,14,2,0.54,0.10057
GO:0007354,zygotic determination of anterior/poster...,14,2,0.54,0.10057
GO:0008655,pyrimidine-containing compound salvage,14,2,0.54,0.10057
GO:0022413,reproductive process in single-celled or...,14,2,0.54,0.10057
GO:0032653,regulation of interleukin-10 production,14,2,0.54,0.10057
GO:0034293,sexual sporulation,14,2,0.54,0.10057
GO:0043455,regulation of secondary metabolic proces...,14,2,0.54,0.10057
GO:0043935,sexual sporulation resulting in formatio...,14,2,0.54,0.10057
GO:0046134,pyrimidine nucleoside biosynthetic proce...,14,2,0.54,0.10057
GO:0048268,clathrin coat assembly,14,2,0.54,0.10057
GO:0048677,axon extension involved in regeneration,14,2,0.54,0.10057
GO:0002251,organ or tissue specific immune response,29,3,1.13,0.10096
GO:0002385,mucosal immune response,29,3,1.13,0.10096
GO:0007379,segment specification,29,3,1.13,0.10096
GO:0008587,imaginal disc-derived wing margin morpho...,29,3,1.13,0.10096
GO:0010803,regulation of tumor necrosis factor-medi...,29,3,1.13,0.10096
GO:0034383,low-density lipoprotein particle clearan...,29,3,1.13,0.10096
GO:0060711,labyrinthine layer development,29,3,1.13,0.10096
GO:0007605,sensory perception of sound,142,9,5.51,0.10161
GO:0007612,learning,142,9,5.51,0.10161
GO:0042048,olfactory behavior,46,4,1.78,0.10220
GO:0046394,carboxylic acid biosynthetic process,560,28,21.73,0.10366
GO:0031347,regulation of defense response,768,37,29.8,0.10421
GO:0032879,regulation of localization,1335,61,51.79,0.10436
GO:0030010,establishment of cell polarity,143,9,5.55,0.10493
GO:0030433,ubiquitin-dependent ERAD pathway,103,7,4,0.10569
GO:0036503,ERAD pathway,103,7,4,0.10569
GO:0007034,vacuolar transport,123,8,4.77,0.10596
GO:0044419,biological process involved in interspec...,1818,81,70.53,0.10604
GO:0006954,inflammatory response,631,31,24.48,0.10709
GO:0009166,nucleotide catabolic process,65,5,2.52,0.10749
GO:1903035,negative regulation of response to wound...,65,5,2.52,0.10749
GO:0048002,antigen processing and presentation of p...,47,4,1.82,0.10847
GO:0098542,defense response to other organism,1339,61,51.95,0.10863
GO:0048870,cell motility,1411,64,54.74,0.10876
GO:0006821,chloride transport,30,3,1.16,0.10911
GO:0009073,aromatic amino acid family biosynthetic ...,30,3,1.16,0.10911
GO:0030858,positive regulation of epithelial cell d...,30,3,1.16,0.10911
GO:0035025,positive regulation of Rho protein signa...,30,3,1.16,0.10911
GO:0045010,actin nucleation,30,3,1.16,0.10911
GO:0050482,arachidonic acid secretion,30,3,1.16,0.10911
GO:1903963,arachidonate transport,30,3,1.16,0.10911
GO:0048754,branching morphogenesis of an epithelial...,250,14,9.7,0.10919
GO:0043654,recognition of apoptotic cell,186,11,7.22,0.10950
GO:0007447,imaginal disc pattern formation,124,8,4.81,0.10966
GO:0044782,cilium organization,338,18,13.11,0.11001
GO:0009792,embryo development ending in birth or eg...,749,36,29.06,0.11029
GO:0043583,ear development,229,13,8.88,0.11067
GO:0046777,protein autophosphorylation,251,14,9.74,0.11176
GO:0000147,actin cortical patch assembly,3,1,0.12,0.11194
GO:0002036,regulation of L-glutamate import across ...,3,1,0.12,0.11194
GO:0002524,hypersensitivity,3,1,0.12,0.11194
GO:0002883,regulation of hypersensitivity,3,1,0.12,0.11194
GO:0002888,positive regulation of myeloid leukocyte...,3,1,0.12,0.11194
GO:0003105,negative regulation of glomerular filtra...,3,1,0.12,0.11194
GO:0006680,glucosylceramide catabolic process,3,1,0.12,0.11194
GO:0007282,cystoblast division,3,1,0.12,0.11194
GO:0007378,amnioserosa formation,3,1,0.12,0.11194
GO:0007486,imaginal disc-derived female genitalia d...,3,1,0.12,0.11194
GO:0007522,visceral muscle development,3,1,0.12,0.11194
GO:0008258,head involution,3,1,0.12,0.11194
GO:0009846,pollen germination,3,1,0.12,0.11194
GO:0010148,transpiration,3,1,0.12,0.11194
GO:0010730,negative regulation of hydrogen peroxide...,3,1,0.12,0.11194
GO:0010886,positive regulation of cholesterol stora...,3,1,0.12,0.11194
GO:0010919,regulation of inositol phosphate biosynt...,3,1,0.12,0.11194
GO:0010958,regulation of amino acid import across p...,3,1,0.12,0.11194
GO:0015976,carbon utilization,3,1,0.12,0.11194
GO:0016183,synaptic vesicle coating,3,1,0.12,0.11194
GO:0016185,synaptic vesicle budding from presynapti...,3,1,0.12,0.11194
GO:0018339,peptidyl-L-beta-methylthioaspartic acid ...,3,1,0.12,0.11194
GO:0019249,lactate biosynthetic process,3,1,0.12,0.11194
GO:0019253,reductive pentose-phosphate cycle,3,1,0.12,0.11194
GO:0019354,siroheme biosynthetic process,3,1,0.12,0.11194
GO:0019532,oxalate transport,3,1,0.12,0.11194
GO:0021965,spinal cord ventral commissure morphogen...,3,1,0.12,0.11194
GO:0030421,defecation,3,1,0.12,0.11194
GO:0030450,regulation of complement activation, cla...,3,1,0.12,0.11194
GO:0030954,astral microtubule nucleation,3,1,0.12,0.11194
GO:0031322,ascospore-type prospore-specific spindle...,3,1,0.12,0.11194
GO:0031914,negative regulation of synaptic plastici...,3,1,0.12,0.11194
GO:0032053,ciliary basal body organization,3,1,0.12,0.11194
GO:0032461,positive regulation of protein oligomeri...,3,1,0.12,0.11194
GO:0032682,negative regulation of chemokine product...,3,1,0.12,0.11194
GO:0033037,polysaccharide localization,3,1,0.12,0.11194
GO:0033182,regulation of histone ubiquitination,3,1,0.12,0.11194
GO:0033383,geranyl diphosphate metabolic process,3,1,0.12,0.11194
GO:0033384,geranyl diphosphate biosynthetic process,3,1,0.12,0.11194
GO:0042065,glial cell growth,3,1,0.12,0.11194
GO:0042066,perineurial glial growth,3,1,0.12,0.11194
GO:0044396,actin cortical patch organization,3,1,0.12,0.11194
GO:0045337,farnesyl diphosphate biosynthetic proces...,3,1,0.12,0.11194
GO:0045472,response to ether,3,1,0.12,0.11194
GO:0045745,positive regulation of G protein-coupled...,3,1,0.12,0.11194
GO:0045959,negative regulation of complement activa...,3,1,0.12,0.11194
GO:0046156,siroheme metabolic process,3,1,0.12,0.11194
GO:0048071,sex-specific pigmentation,3,1,0.12,0.11194
GO:0048094,male pigmentation,3,1,0.12,0.11194
GO:0048241,epinephrine transport,3,1,0.12,0.11194
GO:0048443,stamen development,3,1,0.12,0.11194
GO:0048466,androecium development,3,1,0.12,0.11194
GO:0050916,sensory perception of sweet taste,3,1,0.12,0.11194
GO:0051127,positive regulation of actin nucleation,3,1,0.12,0.11194
GO:0051344,negative regulation of cyclic-nucleotide...,3,1,0.12,0.11194
GO:0051694,pointed-end actin filament capping,3,1,0.12,0.11194
GO:0060372,regulation of atrial cardiac muscle cell...,3,1,0.12,0.11194
GO:0060433,bronchus development,3,1,0.12,0.11194
GO:0060453,regulation of gastric acid secretion,3,1,0.12,0.11194
GO:0060481,lobar bronchus epithelium development,3,1,0.12,0.11194
GO:0060482,lobar bronchus development,3,1,0.12,0.11194
GO:0060729,intestinal epithelial structure maintena...,3,1,0.12,0.11194
GO:0060730,regulation of intestinal epithelial stru...,3,1,0.12,0.11194
GO:0060731,positive regulation of intestinal epithe...,3,1,0.12,0.11194
GO:0070150,mitochondrial glycyl-tRNA aminoacylation,3,1,0.12,0.11194
GO:0070172,positive regulation of tooth mineralizat...,3,1,0.12,0.11194
GO:0070574,cadmium ion transmembrane transport,3,1,0.12,0.11194
GO:0070715,sodium-dependent organic cation transpor...,3,1,0.12,0.11194
GO:0070723,response to cholesterol,3,1,0.12,0.11194
GO:0098712,L-glutamate import across plasma membran...,3,1,0.12,0.11194
GO:0099624,atrial cardiac muscle cell membrane repo...,3,1,0.12,0.11194
GO:1903427,negative regulation of reactive oxygen s...,3,1,0.12,0.11194
GO:1903789,regulation of amino acid transmembrane t...,3,1,0.12,0.11194
GO:1905393,plant organ formation,3,1,0.12,0.11194
GO:0110053,regulation of actin filament organizatio...,187,11,7.26,0.11251
GO:0050789,regulation of biological process,12137,490,470.88,0.11267
GO:0007131,reciprocal meiotic recombination,66,5,2.56,0.11282
GO:0035825,homologous recombination,66,5,2.56,0.11282
GO:0140527,reciprocal homologous recombination,66,5,2.56,0.11282
GO:0009887,animal organ morphogenesis,1415,64,54.9,0.11303
GO:0002707,negative regulation of lymphocyte mediat...,15,2,0.58,0.11316
GO:0006545,glycine biosynthetic process,15,2,0.58,0.11316
GO:0007349,cellularization,15,2,0.58,0.11316
GO:0010460,positive regulation of heart rate,15,2,0.58,0.11316
GO:0018146,keratan sulfate biosynthetic process,15,2,0.58,0.11316
GO:0032835,glomerulus development,15,2,0.58,0.11316
GO:0033206,meiotic cytokinesis,15,2,0.58,0.11316
GO:0035269,protein O-linked mannosylation,15,2,0.58,0.11316
GO:0046485,ether lipid metabolic process,15,2,0.58,0.11316
GO:0046831,regulation of RNA export from nucleus,15,2,0.58,0.11316
GO:0048067,cuticle pigmentation,15,2,0.58,0.11316
GO:0051446,positive regulation of meiotic cell cycl...,15,2,0.58,0.11316
GO:0070071,proton-transporting two-sector ATPase co...,15,2,0.58,0.11316
GO:0007268,chemical synaptic transmission,658,32,25.53,0.11321
GO:0098916,anterograde trans-synaptic signaling,658,32,25.53,0.11321
GO:0099537,trans-synaptic signaling,658,32,25.53,0.11321
GO:0007369,gastrulation,209,12,8.11,0.11470
GO:0007264,small GTPase mediated signal transductio...,498,25,19.32,0.11487
GO:0006986,response to unfolded protein,167,10,6.48,0.11585
GO:0043434,response to peptide hormone,319,17,12.38,0.11720
GO:0009395,phospholipid catabolic process,31,3,1.2,0.11749
GO:0015804,neutral amino acid transport,31,3,1.2,0.11749
GO:0030149,sphingolipid catabolic process,31,3,1.2,0.11749
GO:0051702,biological process involved in interacti...,31,3,1.2,0.11749
GO:0042127,regulation of cell population proliferat...,1976,87,76.66,0.11751
GO:0002576,platelet degranulation,67,5,2.6,0.11826
GO:1901617,organic hydroxy compound biosynthetic pr...,232,13,9,0.11895
GO:0002757,immune response-activating signaling pat...,320,17,12.42,0.11957
GO:0009101,glycoprotein biosynthetic process,455,23,17.65,0.11974
GO:0021695,cerebellar cortex development,49,4,1.9,0.12152
GO:0048013,ephrin receptor signaling pathway,49,4,1.9,0.12152
GO:1902115,regulation of organelle assembly,49,4,1.9,0.12152
GO:0032868,response to insulin,233,13,9.04,0.12178
GO:0048284,organelle fusion,190,11,7.37,0.12185
GO:0060173,limb development,190,11,7.37,0.12185
GO:0050806,positive regulation of synaptic transmis...,87,6,3.38,0.12195
GO:1904659,glucose transmembrane transport,87,6,3.38,0.12195
GO:0002764,immune response-regulating signaling pat...,321,17,12.45,0.12198
GO:0009100,glycoprotein metabolic process,502,25,19.48,0.12240
GO:0002920,regulation of humoral immune response,148,9,5.74,0.12244
GO:0043207,response to external biotic stimulus,1520,68,58.97,0.12250
GO:0051707,response to other organism,1520,68,58.97,0.12250
GO:0051028,mRNA transport,169,10,6.56,0.12255
GO:0030336,negative regulation of cell migration,234,13,9.08,0.12466
GO:2000146,negative regulation of cell motility,234,13,9.08,0.12466
GO:0001701,in utero embryonic development,300,16,11.64,0.12495
GO:0009719,response to endogenous stimulus,1306,59,50.67,0.12576
GO:0006623,protein targeting to vacuole,32,3,1.24,0.12611
GO:0045933,positive regulation of muscle contractio...,32,3,1.24,0.12611
GO:0048015,phosphatidylinositol-mediated signaling,32,3,1.24,0.12611
GO:0001919,regulation of receptor recycling,16,2,0.62,0.12614
GO:0002823,negative regulation of adaptive immune r...,16,2,0.62,0.12614
GO:0007141,male meiosis I,16,2,0.62,0.12614
GO:0009113,purine nucleobase biosynthetic process,16,2,0.62,0.12614
GO:0032239,regulation of nucleobase-containing comp...,16,2,0.62,0.12614
GO:0032414,positive regulation of ion transmembrane...,16,2,0.62,0.12614
GO:0032613,interleukin-10 production,16,2,0.62,0.12614
GO:0039531,regulation of viral-induced cytoplasmic ...,16,2,0.62,0.12614
GO:0044060,regulation of endocrine process,16,2,0.62,0.12614
GO:0045724,positive regulation of cilium assembly,16,2,0.62,0.12614
GO:1902017,regulation of cilium assembly,16,2,0.62,0.12614
GO:0030833,regulation of actin filament polymerizat...,88,6,3.41,0.12686
GO:0007507,heart development,620,30,24.05,0.12728
GO:0002218,activation of innate immune response,279,15,10.82,0.12789
GO:0002088,lens development in camera-type eye,50,4,1.94,0.12828
GO:0006298,mismatch repair,50,4,1.94,0.12828
GO:0021587,cerebellum morphogenesis,50,4,1.94,0.12828
GO:0035966,response to topologically incorrect prot...,171,10,6.63,0.12945
GO:0030968,endoplasmic reticulum unfolded protein r...,69,5,2.68,0.12952
GO:0062207,regulation of pattern recognition recept...,69,5,2.68,0.12952
GO:0072523,purine-containing compound catabolic pro...,69,5,2.68,0.12952
GO:1901661,quinone metabolic process,69,5,2.68,0.12952
GO:0009607,response to biotic stimulus,1575,70,61.11,0.12991
GO:1902074,response to salt,258,14,10.01,0.13076
GO:0033157,regulation of intracellular protein tran...,109,7,4.23,0.13131
GO:0050807,regulation of synapse organization,193,11,7.49,0.13161
GO:0097305,response to alcohol,193,11,7.49,0.13161
GO:2000026,regulation of multicellular organismal d...,1239,56,48.07,0.13209
GO:0065007,biological regulation,12537,504,486.4,0.13290
GO:0045834,positive regulation of lipid metabolic p...,172,10,6.67,0.13299
GO:0050954,sensory perception of mechanical stimulu...,172,10,6.67,0.13299
GO:0042981,regulation of apoptotic process,1602,71,62.15,0.13303
GO:0010595,positive regulation of endothelial cell ...,130,8,5.04,0.13328
GO:0032872,regulation of stress-activated MAPK casc...,130,8,5.04,0.13328
GO:0070302,regulation of stress-activated protein k...,130,8,5.04,0.13328
GO:1903047,mitotic cell cycle process,882,41,34.22,0.13348
GO:0060271,cilium assembly,326,17,12.65,0.13441
GO:0051240,positive regulation of multicellular org...,1193,54,46.28,0.13473
GO:0003401,axis elongation,33,3,1.28,0.13495
GO:0014012,peripheral nervous system axon regenerat...,33,3,1.28,0.13495
GO:0016319,mushroom body development,33,3,1.28,0.13495
GO:0030850,prostate gland development,33,3,1.28,0.13495
GO:0060441,epithelial tube branching involved in lu...,33,3,1.28,0.13495
GO:0008582,regulation of synaptic assembly at neuro...,51,4,1.98,0.13519
GO:0010172,embryonic body morphogenesis,51,4,1.98,0.13519
GO:0030048,actin filament-based movement,51,4,1.98,0.13519
GO:0030949,positive regulation of vascular endothel...,51,4,1.98,0.13519
GO:1904396,regulation of neuromuscular junction dev...,51,4,1.98,0.13519
GO:1901700,response to oxygen-containing compound,1362,61,52.84,0.13540
GO:0006790,sulfur compound metabolic process,417,21,16.18,0.13573
GO:0050803,regulation of synapse structure or activ...,216,12,8.38,0.13607
GO:0032640,tumor necrosis factor production,90,6,3.49,0.13696
GO:0032680,regulation of tumor necrosis factor prod...,90,6,3.49,0.13696
GO:0051124,synaptic assembly at neuromuscular junct...,90,6,3.49,0.13696
GO:0071706,tumor necrosis factor superfamily cytoki...,90,6,3.49,0.13696
GO:1903555,regulation of tumor necrosis factor supe...,90,6,3.49,0.13696
GO:0072527,pyrimidine-containing compound metabolic...,131,8,5.08,0.13745
GO:0008643,carbohydrate transport,152,9,5.9,0.13751
GO:0046530,photoreceptor cell differentiation,152,9,5.9,0.13751
GO:0002831,regulation of response to biotic stimulu...,533,26,20.68,0.13813
GO:0051640,organelle localization,487,24,18.89,0.13849
GO:0001763,morphogenesis of a branching structure,283,15,10.98,0.13889
GO:0035282,segmentation,217,12,8.42,0.13929
GO:0016125,sterol metabolic process,261,14,10.13,0.13943
GO:0000712,resolution of meiotic recombination inte...,17,2,0.66,0.13944
GO:0002778,antibacterial peptide production,17,2,0.66,0.13944
GO:0002780,antibacterial peptide biosynthetic proce...,17,2,0.66,0.13944
GO:0002786,regulation of antibacterial peptide prod...,17,2,0.66,0.13944
GO:0002803,positive regulation of antibacterial pep...,17,2,0.66,0.13944
GO:0002808,regulation of antibacterial peptide bios...,17,2,0.66,0.13944
GO:0006265,DNA topological change,17,2,0.66,0.13944
GO:0006622,protein targeting to lysosome,17,2,0.66,0.13944
GO:0006963,positive regulation of antibacterial pep...,17,2,0.66,0.13944
GO:0007469,antennal development,17,2,0.66,0.13944
GO:0008291,acetylcholine metabolic process,17,2,0.66,0.13944
GO:0015937,coenzyme A biosynthetic process,17,2,0.66,0.13944
GO:0019509,L-methionine salvage from methylthioaden...,17,2,0.66,0.13944
GO:0030852,regulation of granulocyte differentiatio...,17,2,0.66,0.13944
GO:0033574,response to testosterone,17,2,0.66,0.13944
GO:0034067,protein localization to Golgi apparatus,17,2,0.66,0.13944
GO:0034367,protein-containing complex remodeling,17,2,0.66,0.13944
GO:0034368,protein-lipid complex remodeling,17,2,0.66,0.13944
GO:0034369,plasma lipoprotein particle remodeling,17,2,0.66,0.13944
GO:0035268,protein mannosylation,17,2,0.66,0.13944
GO:0043102,amino acid salvage,17,2,0.66,0.13944
GO:0051969,regulation of transmission of nerve impu...,17,2,0.66,0.13944
GO:0061462,protein localization to lysosome,17,2,0.66,0.13944
GO:0071267,L-methionine salvage,17,2,0.66,0.13944
GO:0097502,mannosylation,17,2,0.66,0.13944
GO:1900424,regulation of defense response to bacter...,17,2,0.66,0.13944
GO:1900426,positive regulation of defense response ...,17,2,0.66,0.13944
GO:1900619,acetate ester metabolic process,17,2,0.66,0.13944
GO:0007162,negative regulation of cell adhesion,174,10,6.75,0.14020
GO:0001845,phagolysosome assembly,111,7,4.31,0.14049
GO:0090382,phagosome maturation,111,7,4.31,0.14049
GO:0008347,glial cell migration,71,5,2.75,0.14123
GO:0006950,response to stress,4507,188,174.86,0.14135
GO:0032869,cellular response to insulin stimulus,196,11,7.6,0.14178
GO:0043113,receptor clustering,52,4,2.02,0.14225
GO:1901605,alpha-amino acid metabolic process,466,23,18.08,0.14287
GO:0050879,multicellular organismal movement,34,3,1.32,0.14399
GO:0050881,musculoskeletal movement,34,3,1.32,0.14399
GO:0002250,adaptive immune response,285,15,11.06,0.14457
GO:0033013,tetrapyrrole metabolic process,112,7,4.35,0.14519
GO:0048167,regulation of synaptic plasticity,112,7,4.35,0.14519
GO:0007040,lysosome organization,154,9,5.97,0.14538
GO:0010811,positive regulation of cell-substrate ad...,154,9,5.97,0.14538
GO:0080171,lytic vacuole organization,154,9,5.97,0.14538
GO:0051223,regulation of protein transport,353,18,13.7,0.14587
GO:0001966,thigmotaxis,4,1,0.16,0.14640
GO:0002084,protein depalmitoylation,4,1,0.16,0.14640
GO:0002281,macrophage activation involved in immune...,4,1,0.16,0.14640
GO:0002426,immunoglobulin production in mucosal tis...,4,1,0.16,0.14640
GO:0002924,negative regulation of humoral immune re...,4,1,0.16,0.14640
GO:0003093,regulation of glomerular filtration,4,1,0.16,0.14640
GO:0006314,intron homing,4,1,0.16,0.14640
GO:0006824,cobalt ion transport,4,1,0.16,0.14640
GO:0007089,traversing start control point of mitoti...,4,1,0.16,0.14640
GO:0007221,positive regulation of transcription of ...,4,1,0.16,0.14640
GO:0007284,spermatogonial cell division,4,1,0.16,0.14640
GO:0007313,maternal specification of dorsal/ventral...,4,1,0.16,0.14640
GO:0007385,specification of segmental identity, abd...,4,1,0.16,0.14640
GO:0007425,epithelial cell fate determination, open...,4,1,0.16,0.14640
GO:0008594,photoreceptor cell morphogenesis,4,1,0.16,0.14640
GO:0009997,negative regulation of cardioblast cell ...,4,1,0.16,0.14640
GO:0010705,meiotic DNA double-strand break processi...,4,1,0.16,0.14640
GO:0010728,regulation of hydrogen peroxide biosynth...,4,1,0.16,0.14640
GO:0010744,positive regulation of macrophage derive...,4,1,0.16,0.14640
GO:0010807,regulation of synaptic vesicle priming,4,1,0.16,0.14640
GO:0014062,regulation of serotonin secretion,4,1,0.16,0.14640
GO:0014807,regulation of somitogenesis,4,1,0.16,0.14640
GO:0015691,cadmium ion transport,4,1,0.16,0.14640
GO:0016320,endoplasmic reticulum membrane fusion,4,1,0.16,0.14640
GO:0019252,starch biosynthetic process,4,1,0.16,0.14640
GO:0030854,positive regulation of granulocyte diffe...,4,1,0.16,0.14640
GO:0031554,regulation of termination of DNA-templat...,4,1,0.16,0.14640
GO:0032328,alanine transport,4,1,0.16,0.14640
GO:0032957,inositol trisphosphate metabolic process,4,1,0.16,0.14640
GO:0035026,leading edge cell differentiation,4,1,0.16,0.14640
GO:0035292,specification of segmental identity, tru...,4,1,0.16,0.14640
GO:0042487,regulation of odontogenesis of dentin-co...,4,1,0.16,0.14640
GO:0043327,chemotaxis to cAMP,4,1,0.16,0.14640
GO:0043553,negative regulation of phosphatidylinosi...,4,1,0.16,0.14640
GO:0045338,farnesyl diphosphate metabolic process,4,1,0.16,0.14640
GO:0045676,regulation of R7 cell differentiation,4,1,0.16,0.14640
GO:0045704,regulation of salivary gland boundary sp...,4,1,0.16,0.14640
GO:0045705,negative regulation of salivary gland bo...,4,1,0.16,0.14640
GO:0046038,GMP catabolic process,4,1,0.16,0.14640
GO:0046081,dUTP catabolic process,4,1,0.16,0.14640
GO:0046663,dorsal closure, leading edge cell differ...,4,1,0.16,0.14640
GO:0046665,amnioserosa maintenance,4,1,0.16,0.14640
GO:0046880,regulation of follicle-stimulating hormo...,4,1,0.16,0.14640
GO:0048021,regulation of melanin biosynthetic proce...,4,1,0.16,0.14640
GO:0051458,corticotropin secretion,4,1,0.16,0.14640
GO:0051665,membrane raft localization,4,1,0.16,0.14640
GO:0051892,negative regulation of cardioblast diffe...,4,1,0.16,0.14640
GO:0060235,lens induction in camera-type eye,4,1,0.16,0.14640
GO:0070142,synaptic vesicle budding,4,1,0.16,0.14640
GO:0070309,lens fiber cell morphogenesis,4,1,0.16,0.14640
GO:0090158,endoplasmic reticulum membrane organizat...,4,1,0.16,0.14640
GO:0090219,negative regulation of lipid kinase acti...,4,1,0.16,0.14640
GO:0098734,macromolecule depalmitoylation,4,1,0.16,0.14640
GO:0098801,regulation of renal system process,4,1,0.16,0.14640
GO:1900087,positive regulation of G1/S transition o...,4,1,0.16,0.14640
GO:1900376,regulation of secondary metabolite biosy...,4,1,0.16,0.14640
GO:1902808,positive regulation of cell cycle G1/S p...,4,1,0.16,0.14640
GO:1903426,regulation of reactive oxygen species bi...,4,1,0.16,0.14640
GO:1905208,negative regulation of cardiocyte differ...,4,1,0.16,0.14640
GO:2000044,negative regulation of cardiac cell fate...,4,1,0.16,0.14640
GO:2000737,negative regulation of stem cell differe...,4,1,0.16,0.14640
GO:0006520,amino acid metabolic process,819,38,31.77,0.14651
GO:0007167,enzyme-linked receptor protein signaling...,1274,57,49.43,0.14653
GO:0006541,glutamine metabolic process,72,5,2.79,0.14726
GO:0035212,cell competition in a multicellular orga...,72,5,2.79,0.14726
GO:1901292,nucleoside phosphate catabolic process,72,5,2.79,0.14726
GO:0051258,protein polymerization,176,10,6.83,0.14761
GO:0008277,regulation of G protein-coupled receptor...,53,4,2.06,0.14945
GO:0021575,hindbrain morphogenesis,53,4,2.06,0.14945
GO:0043124,negative regulation of canonical NF-kapp...,53,4,2.06,0.14945
GO:0046323,glucose import,53,4,2.06,0.14945
GO:0050832,defense response to fungus,53,4,2.06,0.14945
GO:0048729,tissue morphogenesis,821,38,31.85,0.14991
GO:0050792,regulation of viral process,113,7,4.38,0.14996
GO:0043067,regulation of programmed cell death,1666,73,64.64,0.15113
GO:0009952,anterior/posterior pattern specification,265,14,10.28,0.15147
GO:0030534,adult behavior,221,12,8.57,0.15257
GO:0008645,hexose transmembrane transport,93,6,3.61,0.15279
GO:0002225,positive regulation of antimicrobial pep...,18,2,0.7,0.15303
GO:0002807,positive regulation of antimicrobial pep...,18,2,0.7,0.15303
GO:0006145,purine nucleobase catabolic process,18,2,0.7,0.15303
GO:0006429,leucyl-tRNA aminoacylation,18,2,0.7,0.15303
GO:0010830,regulation of myotube differentiation,18,2,0.7,0.15303
GO:0014061,regulation of norepinephrine secretion,18,2,0.7,0.15303
GO:0016973,poly(A)+ mRNA export from nucleus,18,2,0.7,0.15303
GO:0032505,reproduction of a single-celled organism,18,2,0.7,0.15303
GO:0045989,positive regulation of striated muscle c...,18,2,0.7,0.15303
GO:0048703,embryonic viscerocranium morphogenesis,18,2,0.7,0.15303
GO:0030838,positive regulation of actin filament po...,35,3,1.36,0.15323
GO:0001707,mesoderm formation,73,5,2.83,0.15339
GO:0034764,positive regulation of transmembrane tra...,135,8,5.24,0.15477
GO:0072593,reactive oxygen species metabolic proces...,114,7,4.42,0.15480
GO:0042592,homeostatic process,1256,56,48.73,0.15508
