GO.ID,Term,Annotated,Significant,Expected,classic
GO:0070172,positive regulation of tooth mineralizat...,3,1,0.19,0.17493
GO:0070199,establishment of protein localization to...,3,1,0.19,0.17493
GO:0070669,response to interleukin-2,3,1,0.19,0.17493
GO:0070670,response to interleukin-4,3,1,0.19,0.17493
GO:0071490,cellular response to far red light,3,1,0.19,0.17493
GO:0106001,intestinal hexose absorption,3,1,0.19,0.17493
GO:0110100,spindle pole body separation,3,1,0.19,0.17493
GO:1902299,pre-replicative complex assembly involve...,3,1,0.19,0.17493
GO:1903300,negative regulation of hexokinase activi...,3,1,0.19,0.17493
GO:1904478,regulation of intestinal absorption,3,1,0.19,0.17493
GO:1904729,regulation of intestinal lipid absorptio...,3,1,0.19,0.17493
GO:1905047,mitotic spindle pole body organization,3,1,0.19,0.17493
GO:2000980,regulation of inner ear receptor cell di...,3,1,0.19,0.17493
GO:2000981,negative regulation of inner ear recepto...,3,1,0.19,0.17493
GO:0008064,regulation of actin polymerization or de...,101,9,6.27,0.17517
GO:0030832,regulation of actin filament length,101,9,6.27,0.17517
GO:0140894,endolysosomal toll-like receptor signali...,48,5,2.98,0.17561
GO:0000209,protein polyubiquitination,374,28,23.22,0.17628
GO:0019882,antigen processing and presentation,61,6,3.79,0.17646
GO:0021915,neural tube development,257,20,15.96,0.17670
GO:0001745,compound eye morphogenesis,115,10,7.14,0.17708
GO:0034762,regulation of transmembrane transport,272,21,16.89,0.17875
GO:0045912,negative regulation of carbohydrate meta...,88,8,5.46,0.17953
GO:0048678,response to axon injury,302,23,18.75,0.18209
GO:0019884,antigen processing and presentation of e...,36,4,2.23,0.18241
GO:0030279,negative regulation of ossification,36,4,2.23,0.18241
GO:0006111,regulation of gluconeogenesis,75,7,4.66,0.18327
GO:0048709,oligodendrocyte differentiation,75,7,4.66,0.18327
GO:0003018,vascular process in circulatory system,116,10,7.2,0.18379
GO:0032479,regulation of type I interferon producti...,116,10,7.2,0.18379
GO:0071554,cell wall organization or biogenesis,116,10,7.2,0.18379
GO:0019953,sexual reproduction,1149,79,71.33,0.18400
GO:0002495,antigen processing and presentation of p...,24,3,1.49,0.18431
GO:0002925,positive regulation of humoral immune re...,24,3,1.49,0.18431
GO:0006490,oligosaccharide-lipid intermediate biosy...,24,3,1.49,0.18431
GO:0007512,adult heart development,24,3,1.49,0.18431
GO:0016239,positive regulation of macroautophagy,24,3,1.49,0.18431
GO:0021535,cell migration in hindbrain,24,3,1.49,0.18431
GO:0045123,cellular extravasation,24,3,1.49,0.18431
GO:0048499,synaptic vesicle membrane organization,24,3,1.49,0.18431
GO:0070887,cellular response to chemical stimulus,1165,80,72.33,0.18532
GO:0045088,regulation of innate immune response,451,33,28,0.18600
GO:0090066,regulation of anatomical structure size,451,33,28,0.18600
GO:0048846,axon extension involved in axon guidance,49,5,3.04,0.18631
GO:0060026,convergent extension,49,5,3.04,0.18631
GO:1902284,neuron projection extension involved in ...,49,5,3.04,0.18631
GO:0015718,monocarboxylic acid transport,187,15,11.61,0.18654
GO:0051289,protein homotetramerization,89,8,5.53,0.18733
GO:1902904,negative regulation of supramolecular fi...,89,8,5.53,0.18733
GO:0006836,neurotransmitter transport,216,17,13.41,0.18784
GO:0016051,carbohydrate biosynthetic process,289,22,17.94,0.18898
GO:0023061,signal release,467,34,28.99,0.18957
GO:0031334,positive regulation of protein-containin...,103,9,6.39,0.18958
GO:0046847,filopodium assembly,131,11,8.13,0.19076
GO:0002679,respiratory burst involved in defense re...,13,2,0.81,0.19131
GO:0003091,renal water homeostasis,13,2,0.81,0.19131
GO:0006549,isoleucine metabolic process,13,2,0.81,0.19131
GO:0007620,copulation,13,2,0.81,0.19131
GO:0010821,regulation of mitochondrion organization,13,2,0.81,0.19131
GO:0010832,negative regulation of myotube different...,13,2,0.81,0.19131
GO:0015669,gas transport,13,2,0.81,0.19131
GO:0021544,subpallium development,13,2,0.81,0.19131
GO:0021684,cerebellar granular layer formation,13,2,0.81,0.19131
GO:0021707,cerebellar granule cell differentiation,13,2,0.81,0.19131
GO:0021778,oligodendrocyte cell fate specification,13,2,0.81,0.19131
GO:0021779,oligodendrocyte cell fate commitment,13,2,0.81,0.19131
GO:0021780,glial cell fate specification,13,2,0.81,0.19131
GO:0030913,paranodal junction assembly,13,2,0.81,0.19131
GO:0031468,nuclear membrane reassembly,13,2,0.81,0.19131
GO:0033689,negative regulation of osteoblast prolif...,13,2,0.81,0.19131
GO:0040028,regulation of vulval development,13,2,0.81,0.19131
GO:0045932,negative regulation of muscle contractio...,13,2,0.81,0.19131
GO:0051154,negative regulation of striated muscle c...,13,2,0.81,0.19131
GO:0051354,negative regulation of oxidoreductase ac...,13,2,0.81,0.19131
GO:0060055,angiogenesis involved in wound healing,13,2,0.81,0.19131
GO:0060716,labyrinthine layer blood vessel developm...,13,2,0.81,0.19131
GO:0070050,neuron cellular homeostasis,13,2,0.81,0.19131
GO:0070417,cellular response to cold,13,2,0.81,0.19131
GO:0009628,response to abiotic stimulus,1200,82,74.5,0.19422
GO:0044409,entry into host,203,16,12.6,0.19512
GO:0002090,regulation of receptor internalization,37,4,2.3,0.19521
GO:0007621,negative regulation of female receptivit...,37,4,2.3,0.19521
GO:0010828,positive regulation of glucose transmemb...,37,4,2.3,0.19521
GO:0030903,notochord development,37,4,2.3,0.19521
GO:0060219,camera-type eye photoreceptor cell diffe...,37,4,2.3,0.19521
GO:0019318,hexose metabolic process,394,29,24.46,0.19522
GO:0006997,nucleus organization,160,13,9.93,0.19523
GO:0035051,cardiocyte differentiation,90,8,5.59,0.19527
GO:0007229,integrin-mediated signaling pathway,63,6,3.91,0.19547
GO:0043154,negative regulation of cysteine-type end...,63,6,3.91,0.19547
GO:2000117,negative regulation of cysteine-type end...,63,6,3.91,0.19547
GO:1901698,response to nitrogen compound,756,53,46.93,0.19554
GO:0007281,germ cell development,424,31,26.32,0.19591
GO:0050688,regulation of defense response to virus,104,9,6.46,0.19698
GO:0002088,lens development in camera-type eye,50,5,3.1,0.19724
GO:0007189,adenylate cyclase-activating G protein-c...,50,5,3.1,0.19724
GO:0048736,appendage development,291,22,18.07,0.19763
GO:0007601,visual perception,262,20,16.27,0.19919
GO:0051248,negative regulation of protein metabolic...,880,61,54.63,0.20037
GO:0006140,regulation of nucleotide metabolic proce...,25,3,1.55,0.20044
GO:0009218,pyrimidine ribonucleotide metabolic proc...,25,3,1.55,0.20044
GO:0010257,NADH dehydrogenase complex assembly,25,3,1.55,0.20044
GO:0010669,epithelial structure maintenance,25,3,1.55,0.20044
GO:0019348,dolichol metabolic process,25,3,1.55,0.20044
GO:0019934,cGMP-mediated signaling,25,3,1.55,0.20044
GO:0031116,positive regulation of microtubule polym...,25,3,1.55,0.20044
GO:0032981,mitochondrial respiratory chain complex ...,25,3,1.55,0.20044
GO:0033032,regulation of myeloid cell apoptotic pro...,25,3,1.55,0.20044
GO:0043535,regulation of blood vessel endothelial c...,25,3,1.55,0.20044
GO:0045621,positive regulation of lymphocyte differ...,25,3,1.55,0.20044
GO:0050848,regulation of calcium-mediated signaling,25,3,1.55,0.20044
GO:0050873,brown fat cell differentiation,25,3,1.55,0.20044
GO:0051443,positive regulation of ubiquitin-protein...,25,3,1.55,0.20044
GO:0070121,Kupffer's vesicle development,25,3,1.55,0.20044
GO:0071825,protein-lipid complex organization,25,3,1.55,0.20044
GO:0071827,plasma lipoprotein particle organization,25,3,1.55,0.20044
GO:0098754,detoxification,25,3,1.55,0.20044
GO:0019319,hexose biosynthetic process,147,12,9.13,0.20275
GO:0060173,limb development,190,15,11.8,0.20280
GO:0140014,mitotic nuclear division,219,17,13.6,0.20297
GO:0010498,proteasomal protein catabolic process,501,36,31.1,0.20298
GO:0031398,positive regulation of protein ubiquitin...,91,8,5.65,0.20334
GO:0031623,receptor internalization,91,8,5.65,0.20334
GO:2001252,positive regulation of chromosome organi...,91,8,5.65,0.20334
GO:0009187,cyclic nucleotide metabolic process,105,9,6.52,0.20449
GO:0007338,single fertilization,176,14,10.93,0.20510
GO:0051258,protein polymerization,176,14,10.93,0.20510
GO:0002700,regulation of production of molecular me...,64,6,3.97,0.20525
GO:0006446,regulation of translational initiation,64,6,3.97,0.20525
GO:0006779,porphyrin-containing compound biosynthet...,64,6,3.97,0.20525
GO:0050819,negative regulation of coagulation,64,6,3.97,0.20525
GO:0002697,regulation of immune effector process,293,22,18.19,0.20647
GO:1902532,negative regulation of intracellular sig...,472,34,29.3,0.20672
GO:0006801,superoxide metabolic process,38,4,2.36,0.20827
GO:0016333,morphogenesis of follicular epithelium,38,4,2.36,0.20827
GO:0035215,genital disc development,38,4,2.36,0.20827
GO:0045668,negative regulation of osteoblast differ...,38,4,2.36,0.20827
GO:0048260,positive regulation of receptor-mediated...,38,4,2.36,0.20827
GO:0051353,positive regulation of oxidoreductase ac...,38,4,2.36,0.20827
GO:0046718,viral entry into host cell,191,15,11.86,0.20836
GO:0007298,border follicle cell migration,51,5,3.17,0.20838
GO:0070162,adiponectin secretion,51,5,3.17,0.20838
GO:0070163,regulation of adiponectin secretion,51,5,3.17,0.20838
GO:0070165,positive regulation of adiponectin secre...,51,5,3.17,0.20838
GO:0006874,intracellular calcium ion homeostasis,338,25,20.98,0.20895
GO:0002920,regulation of humoral immune response,148,12,9.19,0.20910
GO:0007565,female pregnancy,148,12,9.19,0.20910
GO:0001959,regulation of cytokine-mediated signalin...,78,7,4.84,0.20953
GO:0010951,negative regulation of endopeptidase act...,78,7,4.84,0.20953
GO:0002218,activation of innate immune response,279,21,17.32,0.20987
GO:0006816,calcium ion transport,428,31,26.57,0.21053
GO:0061025,membrane fusion,206,16,12.79,0.21109
GO:0071375,cellular response to peptide hormone sti...,206,16,12.79,0.21109
GO:1901653,cellular response to peptide,206,16,12.79,0.21109
GO:0045471,response to ethanol,120,10,7.45,0.21171
GO:0035108,limb morphogenesis,163,13,10.12,0.21334
GO:0048469,cell maturation,354,26,21.98,0.21359
GO:0043123,positive regulation of canonical NF-kapp...,192,15,11.92,0.21399
GO:0001878,response to yeast,14,2,0.87,0.21454
GO:0002673,regulation of acute inflammatory respons...,14,2,0.87,0.21454
GO:0006560,proline metabolic process,14,2,0.87,0.21454
GO:0010739,positive regulation of protein kinase A ...,14,2,0.87,0.21454
GO:0010804,negative regulation of tumor necrosis fa...,14,2,0.87,0.21454
GO:0014912,negative regulation of smooth muscle cel...,14,2,0.87,0.21454
GO:0019430,removal of superoxide radicals,14,2,0.87,0.21454
GO:0032653,regulation of interleukin-10 production,14,2,0.87,0.21454
GO:0032743,positive regulation of interleukin-2 pro...,14,2,0.87,0.21454
GO:0035024,negative regulation of Rho protein signa...,14,2,0.87,0.21454
GO:0035160,maintenance of epithelial integrity, ope...,14,2,0.87,0.21454
GO:0045577,regulation of B cell differentiation,14,2,0.87,0.21454
GO:0048631,regulation of skeletal muscle tissue gro...,14,2,0.87,0.21454
GO:0050765,negative regulation of phagocytosis,14,2,0.87,0.21454
GO:0051645,Golgi localization,14,2,0.87,0.21454
GO:0060028,convergent extension involved in axis el...,14,2,0.87,0.21454
GO:0060346,bone trabecula formation,14,2,0.87,0.21454
GO:0060445,branching involved in salivary gland mor...,14,2,0.87,0.21454
GO:0061430,bone trabecula morphogenesis,14,2,0.87,0.21454
GO:0070509,calcium ion import,14,2,0.87,0.21454
GO:0071450,cellular response to oxygen radical,14,2,0.87,0.21454
GO:0071451,cellular response to superoxide,14,2,0.87,0.21454
GO:0098869,cellular oxidant detoxification,14,2,0.87,0.21454
GO:1902001,fatty acid transmembrane transport,14,2,0.87,0.21454
GO:0051983,regulation of chromosome segregation,65,6,4.04,0.21521
GO:0060021,roof of mouth development,65,6,4.04,0.21521
GO:0002758,innate immune response-activating signal...,236,18,14.65,0.21526
GO:0006812,monoatomic cation transport,794,55,49.29,0.21589
GO:0002474,antigen processing and presentation of p...,26,3,1.61,0.21688
GO:0007029,endoplasmic reticulum organization,26,3,1.61,0.21688
GO:0007205,protein kinase C-activating G protein-co...,26,3,1.61,0.21688
GO:0010712,regulation of collagen metabolic process,26,3,1.61,0.21688
GO:0030857,negative regulation of epithelial cell d...,26,3,1.61,0.21688
GO:0032288,myelin assembly,26,3,1.61,0.21688
GO:0042073,intraciliary transport,26,3,1.61,0.21688
GO:0060037,pharyngeal system development,26,3,1.61,0.21688
GO:1901019,regulation of calcium ion transmembrane ...,26,3,1.61,0.21688
GO:2001257,regulation of cation channel activity,26,3,1.61,0.21688
GO:0070848,response to growth factor,596,42,37,0.21693
GO:0071363,cellular response to growth factor stimu...,596,42,37,0.21693
GO:0016050,vesicle organization,385,28,23.9,0.21812
GO:0034097,response to cytokine,385,28,23.9,0.21812
GO:0048660,regulation of smooth muscle cell prolife...,79,7,4.9,0.21858
GO:0006544,glycine metabolic process,52,5,3.23,0.21972
GO:0006940,regulation of smooth muscle contraction,52,5,3.23,0.21972
GO:0043113,receptor clustering,52,5,3.23,0.21972
GO:0030516,regulation of axon extension,93,8,5.77,0.21988
GO:0006006,glucose metabolic process,311,23,19.31,0.22075
GO:0030837,negative regulation of actin filament po...,39,4,2.42,0.22158
GO:0032757,positive regulation of interleukin-8 pro...,39,4,2.42,0.22158
GO:0045923,positive regulation of fatty acid metabo...,39,4,2.42,0.22158
GO:0070613,regulation of protein processing,39,4,2.42,0.22158
GO:1903317,regulation of protein maturation,39,4,2.42,0.22158
GO:0032535,regulation of cellular component size,342,25,21.23,0.22598
GO:0000492,box C/D snoRNP assembly,4,1,0.25,0.22616
GO:0001575,globoside metabolic process,4,1,0.25,0.22616
GO:0001778,plasma membrane repair,4,1,0.25,0.22616
GO:0002281,macrophage activation involved in immune...,4,1,0.25,0.22616
GO:0002426,immunoglobulin production in mucosal tis...,4,1,0.25,0.22616
GO:0003057,regulation of the force of heart contrac...,4,1,0.25,0.22616
GO:0003299,muscle hypertrophy in response to stress,4,1,0.25,0.22616
GO:0006039,cell wall chitin catabolic process,4,1,0.25,0.22616
GO:0006106,fumarate metabolic process,4,1,0.25,0.22616
GO:0006277,DNA amplification,4,1,0.25,0.22616
GO:0006930,substrate-dependent cell migration, cell...,4,1,0.25,0.22616
GO:0007114,cell budding,4,1,0.25,0.22616
GO:0007307,eggshell chorion gene amplification,4,1,0.25,0.22616
GO:0007597,blood coagulation, intrinsic pathway,4,1,0.25,0.22616
GO:0009399,nitrogen fixation,4,1,0.25,0.22616
GO:0009626,plant-type hypersensitive response,4,1,0.25,0.22616
GO:0009767,photosynthetic electron transport chain,4,1,0.25,0.22616
GO:0010030,positive regulation of seed germination,4,1,0.25,0.22616
GO:0010218,response to far red light,4,1,0.25,0.22616
GO:0010378,temperature compensation of the circadia...,4,1,0.25,0.22616
GO:0010710,regulation of collagen catabolic process,4,1,0.25,0.22616
GO:0010728,regulation of hydrogen peroxide biosynth...,4,1,0.25,0.22616
GO:0010994,free ubiquitin chain polymerization,4,1,0.25,0.22616
GO:0014733,regulation of skeletal muscle adaptation,4,1,0.25,0.22616
GO:0014807,regulation of somitogenesis,4,1,0.25,0.22616
GO:0014842,regulation of skeletal muscle satellite ...,4,1,0.25,0.22616
GO:0014887,cardiac muscle adaptation,4,1,0.25,0.22616
GO:0014898,cardiac muscle hypertrophy in response t...,4,1,0.25,0.22616
GO:0016062,adaptation of rhodopsin mediated signali...,4,1,0.25,0.22616
GO:0016080,synaptic vesicle targeting,4,1,0.25,0.22616
GO:0019317,fucose catabolic process,4,1,0.25,0.22616
GO:0019471,4-hydroxyproline metabolic process,4,1,0.25,0.22616
GO:0019684,photosynthesis, light reaction,4,1,0.25,0.22616
GO:0021561,facial nerve development,4,1,0.25,0.22616
GO:0021610,facial nerve morphogenesis,4,1,0.25,0.22616
GO:0021840,directional guidance of interneurons inv...,4,1,0.25,0.22616
GO:0021842,chemorepulsion involved in interneuron m...,4,1,0.25,0.22616
GO:0030047,actin modification,4,1,0.25,0.22616
GO:0030167,proteoglycan catabolic process,4,1,0.25,0.22616
GO:0030436,asexual sporulation,4,1,0.25,0.22616
GO:0031087,deadenylation-independent decapping of n...,4,1,0.25,0.22616
GO:0032905,transforming growth factor beta1 product...,4,1,0.25,0.22616
GO:0032908,regulation of transforming growth factor...,4,1,0.25,0.22616
GO:0033211,adiponectin-activated signaling pathway,4,1,0.25,0.22616
GO:0033484,intracellular nitric oxide homeostasis,4,1,0.25,0.22616
GO:0034050,programmed cell death induced by symbion...,4,1,0.25,0.22616
GO:0034343,type III interferon production,4,1,0.25,0.22616
GO:0034344,regulation of type III interferon produc...,4,1,0.25,0.22616
GO:0034370,triglyceride-rich lipoprotein particle r...,4,1,0.25,0.22616
GO:0034372,very-low-density lipoprotein particle re...,4,1,0.25,0.22616
GO:0034402,recruitment of 3'-end processing factors...,4,1,0.25,0.22616
GO:0034436,glycoprotein transport,4,1,0.25,0.22616
GO:0034447,very-low-density lipoprotein particle cl...,4,1,0.25,0.22616
GO:0034473,U1 snRNA 3'-end processing,4,1,0.25,0.22616
GO:0034476,U5 snRNA 3'-end processing,4,1,0.25,0.22616
GO:0036367,light adaption,4,1,0.25,0.22616
GO:0042137,sequestering of neurotransmitter,4,1,0.25,0.22616
GO:0042354,L-fucose metabolic process,4,1,0.25,0.22616
GO:0042355,L-fucose catabolic process,4,1,0.25,0.22616
GO:0042631,cellular response to water deprivation,4,1,0.25,0.22616
GO:0042664,negative regulation of endodermal cell f...,4,1,0.25,0.22616
GO:0042989,sequestering of actin monomers,4,1,0.25,0.22616
GO:0043012,regulation of fusion of sperm to egg pla...,4,1,0.25,0.22616
GO:0043385,mycotoxin metabolic process,4,1,0.25,0.22616
GO:0043386,mycotoxin biosynthetic process,4,1,0.25,0.22616
GO:0043618,regulation of transcription from RNA pol...,4,1,0.25,0.22616
GO:0043951,negative regulation of cAMP-mediated sig...,4,1,0.25,0.22616
GO:0045122,aflatoxin biosynthetic process,4,1,0.25,0.22616
GO:0046222,aflatoxin metabolic process,4,1,0.25,0.22616
GO:0046544,development of secondary male sexual cha...,4,1,0.25,0.22616
GO:0050968,detection of chemical stimulus involved ...,4,1,0.25,0.22616
GO:0051006,positive regulation of lipoprotein lipas...,4,1,0.25,0.22616
GO:0051300,spindle pole body organization,4,1,0.25,0.22616
GO:0051599,response to hydrostatic pressure,4,1,0.25,0.22616
GO:0061365,positive regulation of triglyceride lipa...,4,1,0.25,0.22616
GO:0070142,synaptic vesicle budding,4,1,0.25,0.22616
GO:0070309,lens fiber cell morphogenesis,4,1,0.25,0.22616
GO:0070672,response to interleukin-15,4,1,0.25,0.22616
GO:0071229,cellular response to acid chemical,4,1,0.25,0.22616
GO:0071462,cellular response to water stimulus,4,1,0.25,0.22616
GO:0072376,protein activation cascade,4,1,0.25,0.22616
GO:0072378,blood coagulation, fibrin clot formation,4,1,0.25,0.22616
GO:0180010,co-transcriptional mRNA 3'-end processin...,4,1,0.25,0.22616
GO:0180012,co-transcriptional RNA 3'-end processing...,4,1,0.25,0.22616
GO:1903225,negative regulation of endodermal cell d...,4,1,0.25,0.22616
GO:1903426,regulation of reactive oxygen species bi...,4,1,0.25,0.22616
GO:1903729,regulation of plasma membrane organizati...,4,1,0.25,0.22616
GO:0009062,fatty acid catabolic process,108,9,6.7,0.22770
GO:0070534,protein K63-linked ubiquitination,108,9,6.7,0.22770
GO:0010827,regulation of glucose transmembrane tran...,80,7,4.97,0.22776
GO:0045168,cell-cell signaling involved in cell fat...,80,7,4.97,0.22776
GO:0051937,catecholamine transport,80,7,4.97,0.22776
GO:0052652,cyclic purine nucleotide metabolic proce...,80,7,4.97,0.22776
GO:0050953,sensory perception of light stimulus,268,20,16.64,0.22791
GO:0072330,monocarboxylic acid biosynthetic process,268,20,16.64,0.22791
GO:0045137,development of primary sexual characteri...,180,14,11.17,0.22882
GO:0031099,regeneration,298,22,18.5,0.22936
GO:0050878,regulation of body fluid levels,373,27,23.16,0.23040
GO:0002027,regulation of heart rate,53,5,3.29,0.23124
GO:0034121,regulation of toll-like receptor signali...,53,5,3.29,0.23124
GO:0043124,negative regulation of canonical NF-kapp...,53,5,3.29,0.23124
GO:0045638,negative regulation of myeloid cell diff...,53,5,3.29,0.23124
GO:0046323,glucose import,53,5,3.29,0.23124
GO:0050832,defense response to fungus,53,5,3.29,0.23124
GO:0051279,regulation of release of sequestered cal...,53,5,3.29,0.23124
GO:0060546,negative regulation of necroptotic proce...,53,5,3.29,0.23124
GO:0062099,negative regulation of programmed necrot...,53,5,3.29,0.23124
GO:0009790,embryo development,1295,87,80.4,0.23304
GO:0002076,osteoblast development,27,3,1.68,0.23358
GO:0002504,antigen processing and presentation of p...,27,3,1.68,0.23358
GO:0007250,activation of NF-kappaB-inducing kinase ...,27,3,1.68,0.23358
GO:0009303,rRNA transcription,27,3,1.68,0.23358
GO:0017000,antibiotic biosynthetic process,27,3,1.68,0.23358
GO:0031646,positive regulation of nervous system pr...,27,3,1.68,0.23358
GO:0031952,regulation of protein autophosphorylatio...,27,3,1.68,0.23358
GO:0032480,negative regulation of type I interferon...,27,3,1.68,0.23358
GO:0033028,myeloid cell apoptotic process,27,3,1.68,0.23358
GO:0038061,non-canonical NF-kappaB signal transduct...,27,3,1.68,0.23358
GO:0045576,mast cell activation,27,3,1.68,0.23358
GO:0045920,negative regulation of exocytosis,27,3,1.68,0.23358
GO:0060337,type I interferon-mediated signaling pat...,27,3,1.68,0.23358
GO:0071357,cellular response to type I interferon,27,3,1.68,0.23358
GO:1903306,negative regulation of regulated secreto...,27,3,1.68,0.23358
GO:0044272,sulfur compound biosynthetic process,225,17,13.97,0.23485
GO:0009698,phenylpropanoid metabolic process,40,4,2.48,0.23509
GO:0045947,negative regulation of translational ini...,40,4,2.48,0.23509
GO:0032088,negative regulation of NF-kappaB transcr...,67,6,4.16,0.23559
GO:0042246,tissue regeneration,67,6,4.16,0.23559
GO:0030330,DNA damage response, signal transduction...,109,9,6.77,0.23565
GO:1901071,glucosamine-containing compound metaboli...,109,9,6.77,0.23565
GO:0006959,humoral immune response,270,20,16.76,0.23788
GO:0002093,auditory receptor cell morphogenesis,15,2,0.93,0.23800
GO:0006545,glycine biosynthetic process,15,2,0.93,0.23800
GO:0019288,isopentenyl diphosphate biosynthetic pro...,15,2,0.93,0.23800
GO:0021508,floor plate formation,15,2,0.93,0.23800
GO:0030194,positive regulation of blood coagulation,15,2,0.93,0.23800
GO:0030853,negative regulation of granulocyte diffe...,15,2,0.93,0.23800
GO:0033206,meiotic cytokinesis,15,2,0.93,0.23800
GO:0033505,floor plate morphogenesis,15,2,0.93,0.23800
GO:0045672,positive regulation of osteoclast differ...,15,2,0.93,0.23800
GO:0046662,regulation of egg-laying behavior,15,2,0.93,0.23800
GO:0046831,regulation of RNA export from nucleus,15,2,0.93,0.23800
GO:0048308,organelle inheritance,15,2,0.93,0.23800
GO:0050820,positive regulation of coagulation,15,2,0.93,0.23800
GO:0090303,positive regulation of wound healing,15,2,0.93,0.23800
GO:1900048,positive regulation of hemostasis,15,2,0.93,0.23800
GO:1902075,cellular response to salt,15,2,0.93,0.23800
GO:0009408,response to heat,138,11,8.57,0.23843
GO:0031396,regulation of protein ubiquitination,138,11,8.57,0.23843
GO:0008286,insulin receptor signaling pathway,124,10,7.7,0.24125
GO:0006935,chemotaxis,241,18,14.96,0.24146
GO:0009611,response to wounding,665,46,41.29,0.24248
GO:0007297,follicle cell of egg chamber migration,54,5,3.35,0.24293
GO:0031503,protein-containing complex localization,54,5,3.35,0.24293
GO:0042051,compound eye photoreceptor development,54,5,3.35,0.24293
GO:0051650,establishment of vesicle localization,110,9,6.83,0.24369
GO:0030003,intracellular monoatomic cation homeosta...,467,33,28.99,0.24396
GO:0019725,cellular homeostasis,635,44,39.42,0.24460
GO:0007259,receptor signaling pathway via JAK-STAT,96,8,5.96,0.24556
GO:0097696,receptor signaling pathway via STAT,96,8,5.96,0.24556
GO:0016126,sterol biosynthetic process,68,6,4.22,0.24599
GO:0006942,regulation of striated muscle contractio...,82,7,5.09,0.24652
GO:0048659,smooth muscle cell proliferation,82,7,5.09,0.24652
GO:0055074,calcium ion homeostasis,362,26,22.47,0.24783
GO:0030865,cortical cytoskeleton organization,41,4,2.55,0.24880
GO:0031294,lymphocyte costimulation,41,4,2.55,0.24880
GO:0031295,T cell costimulation,41,4,2.55,0.24880
GO:0031507,heterochromatin formation,41,4,2.55,0.24880
GO:0043114,regulation of vascular permeability,41,4,2.55,0.24880
GO:0046626,regulation of insulin receptor signaling...,41,4,2.55,0.24880
GO:0051180,vitamin transport,41,4,2.55,0.24880
GO:0051784,negative regulation of nuclear division,41,4,2.55,0.24880
GO:0070647,protein modification by small protein co...,1411,94,87.6,0.24888
GO:0007040,lysosome organization,154,12,9.56,0.24895
GO:0080171,lytic vacuole organization,154,12,9.56,0.24895
GO:0002923,regulation of humoral immune response me...,28,3,1.74,0.25051
GO:0014017,neuroblast fate commitment,28,3,1.74,0.25051
GO:0031112,positive regulation of microtubule polym...,28,3,1.74,0.25051
GO:0046470,phosphatidylcholine metabolic process,28,3,1.74,0.25051
GO:0070536,protein K63-linked deubiquitination,28,3,1.74,0.25051
GO:0009636,response to toxic substance,111,9,6.89,0.25183
GO:1901701,cellular response to oxygen-containing c...,515,36,31.97,0.25281
GO:0010977,negative regulation of neuron projection...,97,8,6.02,0.25433
GO:0001892,embryonic placenta development,55,5,3.41,0.25477
GO:0034381,plasma lipoprotein particle clearance,55,5,3.41,0.25477
GO:0045814,negative regulation of gene expression, ...,55,5,3.41,0.25477
GO:0006873,intracellular monoatomic ion homeostasis,470,33,29.18,0.25566
GO:0007472,wing disc morphogenesis,83,7,5.15,0.25607
GO:0007476,imaginal disc-derived wing morphogenesis,83,7,5.15,0.25607
GO:0045321,leukocyte activation,700,48,43.46,0.25627
GO:0045927,positive regulation of growth,214,16,13.29,0.25634
GO:0051651,maintenance of location in cell,244,18,15.15,0.25778
GO:0002703,regulation of leukocyte mediated immunit...,170,13,10.55,0.25818
GO:0048565,digestive tract development,170,13,10.55,0.25818
GO:0051047,positive regulation of secretion,304,22,18.87,0.25824
GO:0009719,response to endogenous stimulus,1306,87,81.08,0.25873
GO:0001708,cell fate specification,185,14,11.49,0.25995
GO:0006576,biogenic amine metabolic process,141,11,8.75,0.26011
GO:0042440,pigment metabolic process,141,11,8.75,0.26011
GO:0033043,regulation of organelle organization,856,58,53.14,0.26119
GO:0001505,regulation of neurotransmitter levels,200,15,12.42,0.26128
GO:0097553,calcium ion transmembrane import into cy...,200,15,12.42,0.26128
GO:0055082,intracellular chemical homeostasis,502,35,31.17,0.26143
GO:0001941,postsynaptic membrane organization,16,2,0.99,0.26157
GO:0009629,response to gravity,16,2,0.99,0.26157
GO:0019682,glyceraldehyde-3-phosphate metabolic pro...,16,2,0.99,0.26157
GO:0021683,cerebellar granular layer morphogenesis,16,2,0.99,0.26157
GO:0032239,regulation of nucleobase-containing comp...,16,2,0.99,0.26157
GO:0032613,interleukin-10 production,16,2,0.99,0.26157
GO:0043536,positive regulation of blood vessel endo...,16,2,0.99,0.26157
GO:0043928,exonucleolytic catabolism of deadenylate...,16,2,0.99,0.26157
GO:0043981,histone H4-K5 acetylation,16,2,0.99,0.26157
GO:0043982,histone H4-K8 acetylation,16,2,0.99,0.26157
GO:0045724,positive regulation of cilium assembly,16,2,0.99,0.26157
GO:0048630,skeletal muscle tissue growth,16,2,0.99,0.26157
GO:0048790,maintenance of presynaptic active zone s...,16,2,0.99,0.26157
GO:0050746,regulation of lipoprotein metabolic proc...,16,2,0.99,0.26157
GO:0050748,negative regulation of lipoprotein metab...,16,2,0.99,0.26157
GO:0051281,positive regulation of release of seques...,16,2,0.99,0.26157
GO:0060447,bud outgrowth involved in lung branching,16,2,0.99,0.26157
GO:0060573,cell fate specification involved in patt...,16,2,0.99,0.26157
