gene.id,controls.males.mean.methylation.CoV,exposed.males.mean.methylation.CoV,controls.males.mean.methylation,exposed.males.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111110759,1.22947302632124,1.43401511180692,0.100413735,0.0845034633333333,0.0924585991666667,0.204542085485689
gene-LOC111110760,0.954570436830543,0.85824322439449,0.34004021,0.316315743333333,0.328177976666667,0.0963272124360534
gene-LOC111110761,2.125,1.2510577647628,0.05720824,0.303385726666667,0.180296983333333,0.873942235237202
gene-LOC111110762,0.841635480718724,0.470787232320436,0.3992094075,0.23784287,0.31852613875,0.370848248398288
gene-LOC111110763,0.904676278682229,0.38879498069737,0.1577806425,0.336072266666667,0.246926454583333,0.51588129798486
gene-LOC111110764,0.698999469684548,0.695525112943506,0.16409104,0.26175986,0.21292545,0.00347435674104168
gene-LOC111110765,2.125,1.55564925297325,0.113122175,0.796072183333333,0.454597179166667,0.569350747026746
gene-LOC111110766,0.779317569790357,NA,21.42358725,NA,NA,NA
gene-LOC111110767,0.25980978585193,0.148924530718559,54.30745,63.19749,58.75247,0.110885255133371
gene-LOC111110768,1.46142752010416,1.91065011805563,0.593963,0.140437416666667,0.367200208333333,0.449222597951473
gene-LOC111110769,0.860557015791375,0.850348845153215,9.7411189,8.20261745,8.971868175,0.0102081706381599
gene-LOC111110770,0.27581601255154,0.261533360605145,0.23873185,0.218078183333333,0.228405016666667,0.0142826519463944
gene-LOC111110771,0.816533006688031,0.689366652027595,9.711114225,15.8871243166667,12.7991192708333,0.127166354660437
gene-LOC111110772,NA,NA,NA,NA,NA,NA
gene-LOC111110773,1.74992235574407,1.2074910295273,6.8591716,5.34979361666667,6.10448260833333,0.542431326216769
gene-LOC111110774,1.55807290535762,1.00460440921445,0.156848675,0.232537433333333,0.194693054166667,0.553468496143173
gene-LOC111110775,0.055236748466452,0.071052504448966,52.9441625,60.1163133333333,56.5302379166667,0.0158157559825141
gene-LOC111110776,0.613935096571217,0.403345045437231,22.76425375,27.4036275,25.083940625,0.210590051133986
gene-LOC111110777,0.225359536517529,0.261156547929285,35.394805,26.83076,31.1127825,0.0357970114117566
gene-LOC111110778,1.76657874610951,1.33554840274666,0.903231225,0.670216566666667,0.786723895833333,0.431030343362849
gene-LOC111110779,0.421382852004463,0.710792320476223,0.185552025,0.4348469,0.3101994625,0.28940946847176
gene-LOC111110780,0.0904687601165722,0.0732634638700994,63.7624825,65.78823,64.77535625,0.0172052962464728
gene-LOC111110781,0.211186502282121,1.43137435466835,0.49165285,2.09880033333333,1.29522659166667,1.22018785238623
gene-LOC111110782,0.223231878870236,0.661755134237954,0.71228325,4.35440291666667,2.53334308333333,0.438523255367718
gene-LOC111110783,NA,NA,NA,NA,NA,NA
gene-LOC111110784,0.285590454478553,0.457875691384591,0.49375395,0.508092183333333,0.500923066666667,0.172285236906039
gene-LOC111110785,0.354638940216341,0.29638255279237,1.3570486,1.47256973333333,1.41480916666667,0.0582563874239706
gene-LOC111110786,0.288606269014947,0.212593874810058,55.4119625,49.9351566666667,52.6735595833333,0.0760123942048889
gene-LOC111110787,0.176794267651563,0.416206828234546,0.425691275,0.6734462,0.5495687375,0.239412560582984
gene-LOC111110788,0.392780563972091,0.241736046043765,0.371214025,0.380846766666667,0.376030395833333,0.151044517928326
gene-LOC111110789,0.737848902867403,0.635480831866992,0.4813576,0.420299666666667,0.450828633333333,0.102368071000411
gene-LOC111110790,0.144523123857964,0.177602600482845,42.089145,49.0298383333333,45.5594916666667,0.0330794766248817
gene-LOC111110791,0.0603783791386618,0.0607179313006169,52.4998975,52.1742266666667,52.3370620833333,0.000339552161955095
gene-LOC111110792,0.0381012768034054,0.034081014032979,78.5426775,78.7507516666667,78.6467145833333,0.00402026277042634
gene-LOC111110793,0.0163580034067047,0.0245725817099697,68.7598175,68.3622016666667,68.5610095833333,0.00821457830326492
gene-LOC111110794,0.227670282009195,0.556000222015726,0.379489445,0.328950985,0.354220215,0.328329940006531
gene-LOC111110795,0.262568197396683,0.3917002583319,0.236367015,0.227632925,0.23199997,0.129132060935217
gene-LOC111110796,0.9954225072552,1.11261110061656,0.113320605,0.11586501,0.1145928075,0.117188593361361
gene-LOC111110797,0.598063863904461,0.845677971966684,0.31787215,0.654454783333333,0.486163466666667,0.247614108062224
gene-LOC111110798,0.441648837811556,0.280531768919651,0.27895615,0.219679833333333,0.249317991666667,0.161117068891905
gene-LOC111110799,0.352114882272637,0.512893094000491,0.3918553,0.4439698,0.41791255,0.160778211727854
gene-LOC111110800,0.522067899651137,0.867754639300128,0.33446645,0.19733805,0.26590225,0.345686739648992
gene-LOC111110801,1.4678215612345,0.896780512644754,0.074209795,0.337105268333333,0.205657531666667,0.571041048589745
gene-LOC111110802,0.472384464555403,0.32110673653619,3.0436305,2.59993183333333,2.82178116666667,0.151277728019214
gene-LOC111110803,0.223585935390756,0.698932178817117,7.918066175,4.85234543333333,6.38520580416667,0.47534624342636
gene-LOC111110804,1.29693276554607,2.55155181539914,0.2792069,0.0691900666666667,0.174198483333333,1.25461904985308
gene-LOC111110805,2.125,1.84838526064738,0.17361111,0.265224601666667,0.219417855833333,0.27661473935262
gene-LOC111110806,1.0284066320901,0.814488092850536,0.4105382525,0.242834023333333,0.326686137916667,0.213918539239569
gene-LOC111110807,0.0898001592337746,0.101795077080879,71.99934,69.9981466666667,70.9987433333333,0.011994917847104
gene-LOC111110808,1.79116220432762,1.20954855112143,0.9782775325,0.703914645,0.84109608875,0.581613653206196
gene-LOC111110809,0.774519788448911,0.394208668758196,21.64027025,54.5489893333333,38.0946297916667,0.380311119690715
gene-LOC111110811,0.0562714084011069,0.101403310745932,67.099705,71.2301283333333,69.1649166666667,0.0451319023448251
gene-LOC111110812,0.692958634454808,0.567967168971966,8.14866525,4.886735,6.517700125,0.124991465482842
gene-LOC111110813,1.44301896505017,NA,0.6677131875,NA,NA,NA
gene-LOC111110814,0.609904776742313,0.565499580510341,4.118438,4.260065,4.1892515,0.0444051962319727
gene-LOC111110815,0.891540873371247,0.921305203783339,16.34664525,19.7767816666667,18.0617134583333,0.0297643304120928
gene-LOC111110816,0.200001216535178,0.477819093164461,0.341761325,0.502527616666667,0.422144470833333,0.277817876629283
gene-LOC111110817,0.61945493639401,1.13272486458086,1.86553985,1.96666108333333,1.91610046666667,0.513269928186846
gene-LOC111110818,0.396105254231871,0.745930604075554,0.3233151825,0.337178838333333,0.330247010416667,0.349825349843684
gene-LOC111110819,0.326826469235586,NA,0.223560675,NA,NA,NA
gene-LOC111110820,0.422187113665642,0.425130479950145,0.3906706,0.47208545,0.431378025,0.00294336628450281
gene-LOC111110822,0.719212415092601,0.748040327356607,2.151403125,0.700989666666667,1.42619639583333,0.0288279122640058
gene-LOC111110823,0.673073041276525,0.289462808575106,0.2431762675,0.236335136666667,0.239755702083333,0.383610232701419
gene-LOC111110824,0.757129380658747,1.03981868430494,0.2273844975,0.206709628333333,0.217047062916667,0.282689303646195
gene-LOC111110825,0.864341618622686,1.31146765397023,0.1435790725,0.15927435,0.15142671125,0.447126035347548
gene-LOC111110826,0.477330388659067,0.52891935634159,0.444115825,0.44413455,0.4441251875,0.0515889676825228
gene-LOC111110827,0.429992229602452,0.455448509970591,0.40678635,0.33867275,0.37272955,0.0254562803681396
gene-LOC111110828,0.104778563994725,0.0641992631746131,71.520775,69.3255333333333,70.4231541666667,0.0405793008201119
gene-LOC111110829,NA,1.48623851957626,NA,7.46729136666667,NA,NA
gene-LOC111110830,0.264257860176508,0.501880705287894,0.219510725,0.3761912,0.2978509625,0.237622845111385
gene-LOC111110831,0.0682579546216516,0.37962033695055,52.5384525,43.9331266666667,48.2357895833333,0.311362382328898
gene-LOC111110832,0.365900740587379,0.685191322325808,0.2579724825,0.212058601666667,0.235015542083333,0.319290581738429
gene-LOC111110833,0.993982922634651,0.549843577607346,14.0515075,21.075083,17.56329525,0.444139345027305
gene-LOC111110834,NA,NA,NA,NA,NA,NA
gene-LOC111110835,1.03517035145586,0.882034604452445,27.86362575,35.9363908333333,31.9000082916667,0.153135747003413
gene-LOC111110836,0.294147200205495,0.933641290708087,0.1895517,0.1439081,0.1667299,0.639494090502592
gene-LOC111110837,1.5565854868804,0.496091716874972,0.669574045,0.292777498333333,0.481175771666667,1.06049377000543
gene-LOC111110838,0.499094950553556,0.612654221230025,24.01044,27.9433633333333,25.9769016666667,0.113559270676469
gene-LOC111110839,0.295780321482249,0.931380023855619,0.3321577875,0.460226213333333,0.396192000416667,0.635599702373371
gene-LOC111110840,0.304586340608635,1.21177272447844,0.2128641875,0.19366659,0.20326538875,0.907186383869807
gene-LOC111110841,0.0603500889500797,0.156514523373263,64.6872375,65.5836933333333,65.1354654166667,0.0961644344231835
gene-LOC111110842,0.998581304420228,0.335414528519293,6.5760655,7.64370333333333,7.10988441666667,0.663166775900935
gene-LOC111110843,0.631983678984419,0.246032278402047,0.842437425,1.03417108333333,0.938304254166667,0.385951400582372
gene-LOC111110844,0.793554787986924,0.915294245675684,0.356649365,0.423727285,0.390188325,0.12173945768876
gene-LOC111110845,1.03748513561724,2.55155181539914,0.383563425,0.0442086666666667,0.213886045833333,1.5140666797819
gene-LOC111110846,0.729788020079561,1.11290177623355,1.842357725,3.04180826666667,2.44208299583333,0.383113756153994
gene-LOC111110847,0.308846660458265,0.212422027195981,0.247690475,0.19220115,0.2199458125,0.0964246332622834
gene-LOC111110848,1.94227887231227,NA,0.9392636,NA,NA,NA
gene-LOC111110849,1.70019143640403,1.10163251678837,2.9051143,5.31079595,4.107955125,0.598558919615654
gene-LOC111110850,0.0519759555636169,0.0569318439487529,77.125045,74.06049,75.5927675,0.00495588838513602
gene-LOC111110851,0.802191216519955,0.995794287553448,4.044447025,1.3765998,2.7105234125,0.193603071033494
gene-LOC111110852,1.22719958035415,1.42626571085517,0.252069875,1.2337948,0.7429323375,0.19906613050102
gene-LOC111110853,0.873546896192276,1.65367640909248,0.2370994275,0.102457125,0.16977827625,0.780129512900199
gene-LOC111110854,0.472113216104673,0.973452138791203,29.07018325,11.1584866666667,20.1143349583333,0.501338922686529
gene-LOC111110855,1.1614014239163,1.65148771918901,0.2347481325,0.269012716666667,0.251880424583333,0.490086295272706
gene-LOC111110856,0.11975795000815,0.16855994034436,60.1134825,58.0152183333333,59.0643504166667,0.0488019903362098
gene-LOC111110857,0.287391392788865,0.832261988576121,0.9275448,1.47020721666667,1.19887600833333,0.544870595787255
gene-LOC111110858,1.29357739427293,1.79358511531418,9.924013725,7.88486976666667,8.90444174583333,0.500007721041246
gene-LOC111110859,0.483043733418437,0.461274524958758,0.32634356,0.250144283333333,0.288243921666667,0.0217692084596783
gene-LOC111110860,0.320014249257904,0.119115337594373,0.54652645,0.68395395,0.6152402,0.200898911663531
gene-LOC111110861,0.244029833480405,0.238416423516165,0.2757609,0.29417675,0.284968825,0.00561340996424012
gene-LOC111110862,0.100978835352514,0.364739182578407,0.28572085,0.231095533333333,0.258408191666667,0.263760347225893
gene-LOC111110863,0.0589837495223467,0.0363053218879431,68.689935,69.542575,69.116255,0.0226784276344036
gene-LOC111110864,0.22347676865158,0.463307871811315,0.291618825,0.294871466666667,0.293245145833333,0.239831103159735
gene-LOC111110865,NA,NA,NA,NA,NA,NA
gene-LOC111110866,NA,0.766125349659373,NA,0.333812116666667,NA,NA
gene-LOC111110867,0.0353282670302156,0.0331550476759092,80.58376,78.4200966666667,79.5019283333333,0.00217321935430639
gene-LOC111110868,0.448434847501559,0.259051560465969,0.350019775,0.350047083333333,0.350033429166667,0.18938328703559
gene-LOC111110869,0.161393184771401,0.246502352540461,69.959795,74.4066883333333,72.1832416666667,0.0851091677690601
gene-LOC111110870,0.850196201522062,1.10868061490501,1.946326425,2.47133888333333,2.20883265416667,0.258484413382952
gene-LOC111110871,1.0534442611204,0.463714102631025,0.6722618375,0.416543726666667,0.544402782083333,0.589730158489371
gene-LOC111110872,0.662554693153724,0.614733578154378,36.43146625,35.6567888333333,36.0441275416667,0.0478211149993459
gene-LOC111110873,0.950732995439703,0.46867641313803,0.48071895,0.263912566666667,0.372315758333333,0.482056582301673
gene-LOC111110874,0.134557334641527,0.150750345433014,42.8283275,48.7289833333333,45.7786554166667,0.016193010791487
gene-LOC111110875,0.830627006583122,0.755005626118632,18.95976775,13.1024101666667,16.0310889583333,0.0756213804644904
gene-LOC111110876,1.51179600606808,0.560547596661869,3.50965925,1.54528188333333,2.52747056666667,0.951248409406211
gene-LOC111110877,1.23151976288659,1.19677988203506,0.0862593325,0.187486128333333,0.136872730416667,0.0347398808515289
gene-LOC111110878,0.297270621762062,0.482987303488008,0.2442939,0.450737633333333,0.347515766666667,0.185716681725946
gene-LOC111110879,0.544198406139308,0.764586060588705,0.615657575,0.37366245,0.4946600125,0.220387654449398
gene-LOC111110880,0.708780275306931,0.478960623741824,0.32812905,0.4730421,0.400585575,0.229819651565107
gene-LOC111110881,NA,NA,NA,NA,NA,NA
gene-LOC111110882,0.0387693658177332,0.853639544685664,96.207131925,48.7015597833333,72.4543458541667,0.814870178867931
gene-LOC111110883,0.432587976126418,0.431600391160247,3.480564825,4.02903386666667,3.75479934583333,0.00098758496617174
gene-LOC111110884,0.361003418080944,0.355187615421755,0.352418055,0.355659691666667,0.354038873333333,0.00581580265918974
gene-LOC111110885,0.812295402603911,0.865099212428587,0.164584025,0.297726083333333,0.231155054166667,0.0528038098246764
gene-LOC111110886,0.533499974480937,0.109677271858331,0.3378394,0.25148305,0.294661225,0.423822702622606
gene-LOC111110887,1.22248669259107,NA,24.64031365,NA,NA,NA
gene-LOC111110888,0.385227938445275,0.899437847693458,0.1670151475,0.417550756666667,0.292282952083333,0.514209909248184
gene-LOC111110889,0.474244895164951,0.831392166327287,0.2657647825,0.26956283,0.26766380625,0.357147271162336
gene-LOC111110890,0.112786071369683,0.296380038166507,0.218883575,0.246925216666667,0.232904395833333,0.183593966796824
gene-LOC111110891,0.375549703713253,0.369668067222516,34.74738,33.1064678333333,33.9269239166667,0.00588163649073642
gene-LOC111110892,0.204163750902574,0.383538429543656,0.22088365,0.379655183333333,0.300269416666667,0.179374678641081
gene-LOC111110893,0.84732278886782,0.548500091343801,0.21489557,0.131422036666667,0.173158803333333,0.29882269752402
gene-LOC111110894,0.465668689747367,0.776980278733713,0.30453498,0.310842885,0.3076889325,0.311311588986346
gene-LOC111110895,NA,NA,NA,NA,NA,NA
gene-LOC111110896,1.24378252764125,2.11421398468641,1.265503425,1.82304298333333,1.54427320416667,0.870431457045165
gene-LOC111110897,1.58373124640145,1.13239601193862,1.628672475,0.708436066666667,1.16855427083333,0.451335234462823
gene-LOC111110898,1.44582066993219,NA,0.169372275,NA,NA,NA
gene-LOC111110899,NA,NA,NA,NA,NA,NA
gene-LOC111110900,0.143585451243212,0.276326414934111,6.53473225,6.67130366666667,6.60301795833333,0.132740963690899
gene-LOC111110901,1.10359492235433,0.830947457134369,0.4268978975,0.202084191666667,0.314491044583333,0.272647465219964
gene-LOC111110902,0.914793920577981,0.60907014315927,0.231188095,0.15577734,0.1934827175,0.305723777418711
gene-LOC111110903,1.0652844874249,1.16061994014318,0.30690369,0.0818207216666667,0.194362205833333,0.095335452718281
gene-LOC111110904,NA,NA,NA,NA,NA,NA
gene-LOC111110905,0.349040838856404,0.865124851125376,0.261476365,0.285391235,0.2734338,0.516084012268972
gene-LOC111110906,0.553076707795075,0.717123331357365,6.84213475,8.227854,7.534994375,0.16404662356229
gene-LOC111110907,0.0897071298954054,0.0746435410533377,68.5267175,69.19969,68.86320375,0.0150635888420677
gene-LOC111110908,1.07853843728339,0.432394857299317,0.87572965,0.6922463,0.783987975,0.64614357998407
gene-LOC111110909,2.125,NA,0.23809525,0,0.119047625,NA
gene-LOC111110910,0.575482032584929,1.0167623962232,4.74257195,2.63772341666667,3.69014768333333,0.441280363638272
gene-LOC111110911,0.717386672318137,0.573825815095677,37.02072775,53.6107241666667,45.3157259583333,0.14356085722246
gene-LOC111110912,0.571031393904888,0.572271299143042,0.73761905,0.791310833333333,0.764464941666667,0.00123990523815387
gene-LOC111110913,NA,NA,NA,NA,NA,NA
gene-LOC111110914,NA,NA,NA,NA,NA,NA
gene-LOC111110915,0.987550053998623,0.348925779798021,0.4217581675,0.349960215,0.38585919125,0.638624274200602
gene-LOC111110916,NA,2.04237759324273,NA,0.24008715,NA,NA
gene-LOC111110917,0.606939678682593,0.676434966939083,0.7392298,1.326596,1.0329129,0.0694952882564901
gene-LOC111110918,NA,NA,NA,NA,NA,NA
gene-LOC111110919,NA,NA,NA,NA,NA,NA
gene-LOC111110920,0.0327974534986535,0.0458430942761183,64.34821,67.4462,65.897205,0.0130456407774648
gene-LOC111110921,NA,NA,NA,NA,NA,NA
gene-LOC111110922,NA,NA,NA,NA,NA,NA
gene-LOC111110923,0.145572879249803,0.0805263921791346,74.81277,80.9522316666667,77.8825008333333,0.0650464870706688
gene-LOC111110924,0.352991829650753,0.512442848910256,0.371149255,0.360600706666667,0.365874980833333,0.159451019259502
gene-LOC111110925,0.50277292166554,0.364420227881596,0.315592175,0.372994,0.3442930875,0.138352693783944
gene-LOC111110926,NA,0.625815663843354,NA,0.279389921666667,NA,NA
gene-LOC111110927,0.728097023289403,0.946354215695728,0.2047600025,0.127680375,0.16622018875,0.218257192406325
gene-LOC111110928,NA,1.64203451101158,NA,0.108285528333333,NA,NA
gene-LOC111110929,0.52990036638895,0.781732787302894,8.69459725,18.6175411666667,13.6560692083333,0.251832420913944
gene-LOC111110930,0.0347500312964957,0.0691605143016706,82.77746,74.8305766666667,78.8040183333333,0.0344104830051749
gene-LOC111110931,0.32258233095699,0.629259956451403,0.209970775,0.31798545,0.2639781125,0.306677625494413
gene-LOC111110932,0.125997143855366,0.922246823542771,0.432706825,0.647739333333333,0.540223079166667,0.796249679687405
gene-LOC111110933,NA,NA,NA,NA,NA,NA
gene-LOC111110934,1.54947399943291,NA,0.3235294,NA,NA,NA
gene-LOC111110935,0.424840319662767,0.485079090165576,0.3640733,0.332519316666667,0.348296308333333,0.0602387705028091
gene-LOC111110936,NA,NA,NA,NA,NA,NA
gene-LOC111110937,NA,NA,NA,NA,NA,NA
gene-LOC111110938,2.125,0.890674747636023,0.0482308875,0.0822637333333333,0.0652473104166667,1.23432525236398
gene-LOC111110939,0.721226080523181,0.471002802813317,6.23086525,5.82863566666667,6.02975045833333,0.250223277709864
gene-LOC111110940,NA,NA,NA,NA,NA,NA
gene-LOC111110941,NA,NA,NA,NA,NA,NA
gene-LOC111110942,0.562109017120309,1.18369565659784,0.71157575,0.852777983333333,0.782176866666667,0.621586639477532
gene-LOC111110943,0.118022307293917,0.0529616745356709,35.1580675,35.6730433333333,35.4155554166667,0.0650606327582464
gene-LOC111110944,1.65661413072036,0.77978644047976,0.7249380625,0.239111696666667,0.482024879583333,0.876827690240598
gene-LOC111110946,0.111679352066029,0.0393805979926963,72.5915375,75.8985883333333,74.2450629166667,0.0722987540733331
gene-LOC111110947,1.91059771954191,1.68193340110864,4.51067515,7.04258765,5.7766314,0.228664318433275
gene-LOC111110948,1.52631674017576,0.950320659901797,1.4049707575,0.219044526666667,0.812007642083333,0.575996080273958
gene-LOC111110949,NA,0.897074168242583,NA,30.00510395,NA,NA
gene-LOC111110950,0.840144414627247,1.07796437032555,0.1988748625,0.144465511666667,0.171670187083333,0.2378199556983
gene-LOC111110951,NA,NA,NA,NA,NA,NA
gene-LOC111110952,0.527139767624952,1.2789750676088,0.984563925,1.07998005,1.0322719875,0.751835299983843
gene-LOC111110953,0.226512545319878,0.48054363193002,1.637263725,6.7869106,4.2120871625,0.254031086610142
gene-LOC111110954,0.174391203036769,0.048015615899308,59.058495,63.948935,61.503715,0.126375587137461
gene-LOC111110955,0.915257522685413,1.39433449947503,0.74032105,11.71722545,6.22877325,0.479076976789614
gene-LOC111110956,0.411725909745654,0.788535467109908,1.643366375,7.29061198333333,4.46698917916667,0.376809557364254
gene-LOC111110957,0.250832181777594,0.307327571508835,31.3821535,25.865324,28.62373875,0.0564953897312407
gene-LOC111110958,0.672890335947524,0.193606663308307,27.935543,56.2223283333333,42.0789356666667,0.479283672639217
gene-LOC111110959,NA,NA,NA,NA,NA,NA
gene-LOC111110960,2.125,1.38235387241815,0.1715686175,0.266139361666667,0.218853989583333,0.742646127581852
gene-LOC111110961,0.187731324419787,0.235756294261918,16.201716,15.9558505,16.07878325,0.0480249698421311
gene-LOC111110962,2.11466868569941,1.11172236664657,13.106123075,14.1932739666667,13.6496985208333,1.00294631905284
gene-LOC111110963,0.444680411233003,0.448583814333778,0.241870885,0.2402777,0.2410742925,0.00390340310077536
gene-LOC111110964,0.702796992024592,0.904735398464184,0.320989465,0.535336005,0.428162735,0.201938406439592
gene-LOC111110965,0.350931471501282,0.44792720465548,42.690985,28.0111533333333,35.3510691666667,0.0969957331541972
gene-LOC111110966,NA,2.33383305369499,0,0.544269616666667,0.272134808333333,NA
gene-LOC111110967,0.616686778290965,0.503523856276995,43.96171125,56.20749,50.084600625,0.113162922013969
gene-LOC111110968,2.125,NA,0.576923075,NA,NA,NA
gene-LOC111110969,0.569030925487589,1.19473591275563,3.5571811,4.18051646666667,3.86884878333333,0.625704987268036
gene-LOC111110970,0.87889995484062,1.00937719915481,0.6576942,0.305942383333333,0.481818291666667,0.130477244314194
gene-LOC111110971,0.472914693834468,0.577697583345992,0.3008832,0.374646666666667,0.337764933333333,0.104782889511524
gene-LOC111110972,NA,NA,NA,NA,NA,NA
gene-LOC111110973,1.07016792528492,1.07385079868689,25.5999388,26.4523787833333,26.0261587916667,0.00368287340197737
gene-LOC111110974,0.253552423983849,0.337246533522064,0.71309205,1.05879505,0.88594355,0.0836941095382151
gene-LOC111110975,0.280995756548033,0.302851492593935,0.27893795,0.425826183333333,0.352382066666667,0.0218557360459019
gene-LOC111110976,0.506714436273807,0.180305098192489,1.016681175,1.037239,1.0269600875,0.326409338081318
gene-LOC111110977,0.137749332551321,0.0734112083167789,76.47731,79.465605,77.9714575,0.064338124234542
gene-LOC111110978,0.319185410758726,0.228931846899017,49.31311,71.7897183333333,60.5514141666667,0.0902535638597088
gene-LOC111110979,0.0693689493902816,0.0656657116032586,79.233265,79.8671583333333,79.5502116666667,0.00370323778702297
gene-LOC111110980,0.243924635140572,0.475008440177898,0.3019690875,0.247168743333333,0.274568915416667,0.231083805037326
gene-LOC111110981,0.853941921309756,1.67871999277847,0.52753581,0.243686868333333,0.385611339166667,0.824778071468716
gene-LOC111110982,0.0319265351789114,0.0749333303272013,88.9212175,85.23823,87.07972375,0.0430067951482899
gene-LOC111110983,0.429741036983408,0.245471485368903,36.726585,44.4831766666667,40.6048808333333,0.184269551614505
gene-LOC111110984,1.14303132775176,1.39826673504255,15.048356,7.27388526666667,11.1611206333333,0.255235407290784
gene-LOC111110985,0.2839050458311,0.201673598680497,0.481711175,0.516295833333333,0.499003504166667,0.0822314471506035
gene-LOC111110986,1.49929807207377,0.518424511239165,0.9650959,0.3977818,0.68143885,0.980873560834601
gene-LOC111110987,1.44341229001095,1.41123569716377,4.544209525,4.33412388333333,4.43916670416667,0.0321765928471784
gene-LOC111110988,0.899223565153749,0.323119025624931,13.85572975,24.5868515,19.221290625,0.576104539528817
gene-LOC111110989,0.333141246296443,0.738595122253881,22.4800775,26.4697783333333,24.4749279166667,0.405453875957438
gene-LOC111110990,NA,NA,NA,NA,NA,NA
gene-LOC111110991,0.43385682205541,0.720532802998707,6.194604225,4.41066555,5.3026348875,0.286675980943297
gene-LOC111110994,0.394866495885002,1.08502650957633,0.222865225,0.3416503,0.2822577625,0.690160013691325
gene-LOC111110995,0.847130686148763,0.19225933843449,10.8023715,13.3394406666667,12.0709060833333,0.654871347714273
gene-LOC111110996,0.644855385211094,1.12325860267055,6.255244725,4.34435406666667,5.29979939583333,0.478403217459452
gene-LOC111110997,0.412896352442765,0.152898979907634,6.679196,6.71891666666667,6.69905633333333,0.259997372535131
gene-LOC111110998,0.629386606365637,0.465731045686584,1.015531035,0.5112401,0.7633855675,0.163655560679053
gene-LOC111110999,0.838943053490058,0.308575201243664,1.849636925,1.27567356666667,1.56265524583333,0.530367852246394
gene-LOC111111000,0.97948082803868,0.379195760728649,0.3356758275,0.24821403,0.29194492875,0.600285067310031
gene-LOC111111001,0.538520749796788,0.380989865374512,0.35855125,0.30628335,0.3324173,0.157530884422276
gene-LOC111111002,1.03495595584549,0.649887301788675,0.91194134,0.243752453333333,0.577846896666667,0.385068654056819
gene-LOC111111003,0.664132935288199,0.23709643493956,0.2467383475,0.27345835,0.26009834875,0.42703650034864
gene-LOC111111004,1.10679660560144,2.01887099330608,5.915157325,5.23196296666667,5.57356014583333,0.91207438770464
gene-LOC111111005,0.892820136224594,1.22388167286514,3.555845325,4.05097985,3.8034125875,0.331061536640544
gene-LOC111111006,NA,NA,NA,NA,NA,NA
gene-LOC111111007,1.66746048405582,0.840460162018456,1.3010401775,0.136290718333333,0.718665447916667,0.82700032203736
gene-LOC111111008,1.03511026479775,0.398877332270368,0.39708915,0.325153433333333,0.361121291666667,0.636232932527378
gene-LOC111111009,2.09492152364356,2.45461681804136,15.749315045,5.25270964,10.5010123425,0.359695294397797
gene-LOC111111010,0.77054239144567,0.954241488552162,12.543810075,5.59161898333333,9.06771452916667,0.183699097106491
gene-LOC111111011,1.11210737524011,0.545840207493046,0.2201159325,0.217920238333333,0.219018085416667,0.566267167747063
gene-LOC111111012,1.06125378272219,1.1467594120742,4.831469325,8.12466165,6.4780654875,0.0855056293520173
gene-LOC111111013,0.495848077461416,0.3156986007132,18.613138,18.3661131666667,18.4896255833333,0.180149476748216
gene-LOC111111014,1.75538335832024,NA,6.542175925,NA,NA,NA
gene-LOC111111015,0.0473419586071111,0.0726844189914335,67.1547725,64.9501283333333,66.0524504166667,0.0253424603843224
gene-LOC111111016,0.422672136720421,0.49793192527985,0.20639929,0.230366085,0.2183826875,0.0752597885594288
gene-LOC111111017,0.130688496724636,0.151560733932456,0.34978405,0.427971516666667,0.388877783333333,0.0208722372078204
gene-LOC111111018,0.536843329016113,0.298049720000242,0.3251035,0.291792183333333,0.308447841666667,0.238793609015871
gene-LOC111111019,0.367043780104809,0.2733380143349,0.2871521,0.2994384,0.29329525,0.0937057657699095
gene-LOC111111020,NA,NA,NA,NA,NA,NA
gene-LOC111111021,0.892961318434504,0.649005496589026,1.037617725,1.35466071666667,1.19613922083333,0.243955821845479
gene-LOC111111022,0.592279943948012,0.766909332870824,0.699284625,1.00527355,0.8522790875,0.174629388922812
gene-LOC111111023,0.266314501209987,0.839654103652637,0.274292225,0.564276983333333,0.419284604166667,0.57333960244265
gene-LOC111111024,0.491831965344878,0.593352101121414,0.539313075,0.4027203,0.4710166875,0.101520135776535
gene-LOC111111025,0.943794193848054,0.936396596536616,8.119978375,6.44788565,7.2839320125,0.00739759731143752
gene-LOC111111026,0.552631978542661,0.719860867885546,5.458643605,3.73134773333333,4.59499566916667,0.167228889342885
gene-LOC111111027,0.455699852949078,0.818324060958713,0.64504485,0.747399883333333,0.696222366666667,0.362624208009636
gene-LOC111111028,0.529415151330205,0.699144984828522,1.160320625,1.24169506666667,1.20100784583333,0.169729833498317
gene-LOC111111029,1.29007864871594,0.612509528355654,0.245930075,0.264375483333333,0.255152779166667,0.677569120360286
gene-LOC111111030,0.281441112594372,0.795504423783292,2.2542113,2.84509635,2.549653825,0.51406331118892
gene-LOC111111031,0.184974576079703,0.112017695969684,66.3072075,73.1992766666667,69.7532420833333,0.0729568801100181
gene-LOC111111032,0.534687631374939,0.290853213433255,17.552762,27.1209813333333,22.3368716666667,0.243834417941683
gene-LOC111111033,0.854839339169751,1.20899796295705,0.349481725,0.186137016666667,0.267809370833333,0.354158623787299
gene-LOC111111034,0.197179910073281,0.243380677867815,49.876195,58.5576783333333,54.2169366666667,0.0462007677945335
